Date,Price
12/01/2015,1188.2192
01/01/2016,1341.1680000000001
02/01/2016,1584.3328
03/01/2016,1404.423
04/01/2016,1112.2895999999998
05/01/2016,1105.3679
06/01/2016,1361.4334
07/01/2016,1593.6961999999999
08/01/2016,1661.7315
09/01/2016,1657.908
10/01/2016,894.096
11/01/2016,1266.516
12/01/2016,817.5366
01/01/2017,1379.9814
02/01/2017,1173.6088
03/01/2017,1610.7327
04/01/2017,1140.885
05/01/2017,1204.6854999999998
06/01/2017,1154.316
07/01/2017,926.4065
08/01/2017,1612.3519999999999
09/01/2017,1266.309
10/01/2017,1220.352
11/01/2017,981.2571999999999
12/01/2017,1380.597
01/01/2018,1290.912
02/01/2018,1264.9536
03/01/2018,1628.52
04/01/2018,1683.136
05/01/2018,973.44
06/01/2018,1339.9075
07/01/2018,1186.7077000000002
08/01/2018,1524.9017000000001
09/01/2018,1024.8534
10/01/2018,1299.1298000000002
11/01/2018,1490.6936
12/01/2018,1423.8303
01/01/2019,964.0088000000001
02/01/2019,1076.3812
03/01/2019,1253.143
04/01/2019,911.1785
05/01/2019,926.7275
06/01/2019,1423.1909999999998
07/01/2019,1017.7559999999999
08/01/2019,1155.086
09/01/2019,1575.04
10/01/2019,1740.134
11/01/2019,1390.7050000000002
12/01/2019,1289.4585
01/01/2020,2050.8549
02/01/2020,1965.0776
03/01/2020,1571.05
04/01/2020,1310.4702
05/01/2020,2037.0339999999999
06/01/2020,1460.1494
07/01/2020,2330.1342
08/01/2020,1831.8675
09/01/2020,2281.3824
10/01/2020,1953.068
11/01/2020,1883.6412
