Date,Price
09/01/2014,1523.0124
10/01/2014,821.744
11/01/2014,1167.04
12/01/2014,840.3205
01/01/2015,1398.252
02/01/2015,1261.052
03/01/2015,1005.6349999999999
04/01/2015,1385.1045
05/01/2015,1463.3925
06/01/2015,879.1500000000001
07/01/2015,1204.94
08/01/2015,1066.0539999999999
09/01/2015,1181.4759999999999
10/01/2015,1279.04
11/01/2015,1032.0994
12/01/2015,1060.91
01/01/2016,1039.4052000000001
02/01/2016,1175.872
03/01/2016,1244.2695
04/01/2016,1345.0944
05/01/2016,1542.6563
06/01/2016,1070.6417999999999
07/01/2016,1485.649
08/01/2016,1099.098
09/01/2016,1631.5919999999999
10/01/2016,945.1872
11/01/2016,1395.513
12/01/2016,1243.5768
01/01/2017,1379.9814
02/01/2017,1011.3012
03/01/2017,1173.7122000000002
04/01/2017,1090.179
05/01/2017,1027.1529
06/01/2017,1477.028
07/01/2017,1078.6924999999999
08/01/2017,1017.6319999999998
09/01/2017,1611.666
10/01/2017,1652.56
11/01/2017,1440.0267999999999
12/01/2017,1185.2295
01/01/2018,1425.382
02/01/2018,1093.6578
03/01/2018,1165.12
04/01/2018,1078.259
05/01/2018,1479.6288
06/01/2018,1139.5475
07/01/2018,1455.8579
08/01/2018,1320.781
09/01/2018,1346.6097
10/01/2018,1359.8368
11/01/2018,1136.3484
12/01/2018,1013.3567
01/01/2019,1531.8496
02/01/2019,1194.5206
03/01/2019,1240.2240000000002
04/01/2019,1642.6879999999999
05/01/2019,1540.195
06/01/2019,1719.1019999999999
07/01/2019,1823.4795
08/01/2019,1185.483
