Date,Price
02/01/2014,1325.79
03/01/2014,1283.64
04/01/2014,1291.29
05/01/2014,1250.69
06/01/2014,1327.19
07/01/2014,1282.09
08/01/2014,1287.07
09/01/2014,1208.74
10/01/2014,1173.92
11/01/2014,1167.04
12/01/2014,1183.55
01/01/2015,1282.8
02/01/2015,1212.55
03/01/2015,1183.1
04/01/2015,1183.85
05/01/2015,1189.75
06/01/2015,1172.2
07/01/2015,1095.4
08/01/2015,1134.1
09/01/2015,1114.6
10/01/2015,1142.0
11/01/2015,1064.02
12/01/2015,1060.91
01/01/2016,1117.64
02/01/2016,1237.76
03/01/2016,1231.95
04/01/2016,1293.36
05/01/2016,1214.69
06/01/2016,1321.78
07/01/2016,1350.59
08/01/2016,1308.45
09/01/2016,1315.8
10/01/2016,1277.28
11/01/2016,1172.7
12/01/2016,1151.46
01/01/2017,1210.51
02/01/2017,1248.52
03/01/2017,1248.63
04/01/2017,1267.65
05/01/2017,1268.09
06/01/2017,1241.2
07/01/2017,1269.05
08/01/2017,1321.6
09/01/2017,1279.1
10/01/2017,1271.2
11/01/2017,1274.36
12/01/2017,1302.45
01/01/2018,1344.7
02/01/2018,1317.66
03/01/2018,1324.0
04/01/2018,1314.95
05/01/2018,1297.92
06/01/2018,1252.25
07/01/2018,1223.41
08/01/2018,1200.71
09/01/2018,1191.69
10/01/2018,1214.14
11/01/2018,1221.88
12/01/2018,1282.73
01/01/2019,1320.56
