Date,Price
08/01/2015,1315.5559999999998
09/01/2015,980.848
10/01/2015,1336.1399999999999
11/01/2015,1383.2259999999999
12/01/2015,1262.4829
01/01/2016,1408.2264
02/01/2016,1361.536
03/01/2016,1022.5185
04/01/2016,1383.8952
05/01/2016,935.3113000000001
06/01/2016,1506.8292
07/01/2016,1337.0840999999998
08/01/2016,1609.3935000000001
09/01/2016,1250.01
10/01/2016,1213.416
11/01/2016,1430.694
12/01/2016,1209.0330000000001
01/01/2017,1089.459
02/01/2017,1623.076
03/01/2017,1023.8766
04/01/2017,1267.65
05/01/2017,1268.09
06/01/2017,1141.904
07/01/2017,1142.145
08/01/2017,1361.2479999999998
09/01/2017,1163.981
10/01/2017,1296.624
11/01/2017,1197.8983999999998
12/01/2017,1068.009
01/01/2018,1331.2530000000002
02/01/2018,1488.9558000000002
03/01/2018,1244.56
04/01/2018,1709.435
05/01/2018,1090.2528
06/01/2018,926.665
07/01/2018,893.0893000000001
08/01/2018,852.5041
09/01/2018,977.1858
10/01/2018,1408.4024000000002
11/01/2018,891.9724000000001
12/01/2018,1500.7941
01/01/2019,1452.616
02/01/2019,1023.8748
03/01/2019,1511.5230000000001
04/01/2019,1001.0129999999999
05/01/2019,1279.145
06/01/2019,1155.462
07/01/2019,1597.3115
08/01/2019,1580.644
09/01/2019,1707.52
10/01/2019,1891.45
11/01/2019,1229.6760000000002
12/01/2019,1547.3502
01/01/2020,1573.9119
02/01/2020,1267.792
03/01/2020,1539.629
04/01/2020,1915.3026
05/01/2020,1588.196
06/01/2020,1923.1236000000001
07/01/2020,1895.7024000000001
