Date,Price
08/05/2018,14160.689385811847
08/12/2018,5556.345321738321
08/19/2018,7669.060766501581
08/26/2018,5063.552423707487
09/02/2018,2034.8420731948472
09/09/2018,2657.501851996875
09/16/2018,12055.7331314119
09/23/2018,6025.735024850079
09/30/2018,3574.8754175241147
10/07/2018,4313.925923894573
10/14/2018,4977.691889320544
10/21/2018,7470.4529128427475
10/28/2018,6738.065488837506
11/04/2018,4858.362110320109
11/11/2018,2950.563439916436
11/18/2018,3430.6157759077214
11/25/2018,990.0426371662778
12/02/2018,1333.4005584909678
12/09/2018,1187.7325434237403
12/16/2018,5425.8952304230625
12/23/2018,3298.958638415594
12/30/2018,5028.708849196395
01/06/2019,1968.1589444595481
01/13/2019,9073.124031482268
01/20/2019,4312.908112369362
01/27/2019,1945.5048335983429
02/03/2019,4161.646432875183
02/10/2019,5217.762546587796
02/17/2019,2980.428474059842
02/24/2019,11035.294230430374
03/03/2019,1496.5509832419177
03/10/2019,7094.748363132772
03/17/2019,2644.690402869762
03/24/2019,5068.875848326654
03/31/2019,3826.942827868851
04/07/2019,2707.718740366433
04/14/2019,4531.110456687205
04/21/2019,10966.78035682353
04/28/2019,15400.31092258569
05/05/2019,10190.028233310832
05/12/2019,4555.068883243357
05/19/2019,2763.3908906469624
05/26/2019,8658.879687350596
06/02/2019,10448.985806280332
06/09/2019,20067.60965375991
06/16/2019,21036.029064126484
06/23/2019,11921.665623172836
06/30/2019,7472.380278676472
07/07/2019,7916.947102945067
07/14/2019,8329.732612336797
07/21/2019,6790.408786018947
07/28/2019,18155.88821312339
08/04/2019,7974.461350416264
08/11/2019,5908.178917630443
08/18/2019,4543.0240746448835
08/25/2019,5772.176107219512
09/01/2019,15605.283874454099
09/08/2019,6150.431519863802
09/15/2019,17513.647659053124
09/22/2019,3262.3292562930237
