Date,Price
07/30/2017,3256.4
08/06/2017,3865.5
08/13/2017,4145.1
08/20/2017,4341.7
08/27/2017,4534.4
09/03/2017,4317.9
09/10/2017,3685.4
09/17/2017,3779.6
09/24/2017,4367.0
10/01/2017,4436.0
10/08/2017,5835.0
10/15/2017,6005.1
10/22/2017,5720.6
10/29/2017,7369.0
11/05/2017,6300.7
11/12/2017,7773.3
11/19/2017,8766.2
11/26/2017,10881.0
12/03/2017,14660.0
12/10/2017,19187.0
12/17/2017,14035.0
12/24/2017,12377.0
12/31/2017,17161.0
01/07/2018,14191.0
01/14/2018,12728.0
01/21/2018,11461.0
01/28/2018,9219.4
02/04/2018,8563.1
02/11/2018,11053.5
02/18/2018,9666.3
02/25/2018,11440.0
03/04/2018,8762.0
03/11/2018,7851.0
03/18/2018,8535.0
03/25/2018,6925.3
04/01/2018,6892.6
04/08/2018,8002.9
04/15/2018,8919.1
04/22/2018,9345.3
04/29/2018,9859.6
05/06/2018,8462.7
05/13/2018,8232.3
05/20/2018,7330.3
05/27/2018,7638.1
06/03/2018,7498.6
06/10/2018,6485.9
06/17/2018,6152.0
06/24/2018,6391.5
07/01/2018,6761.7
07/08/2018,6250.1
07/15/2018,7403.3
07/22/2018,8246.4
07/29/2018,7013.2
08/05/2018,6232.7
08/12/2018,6391.2
08/19/2018,6732.9
08/26/2018,7197.5
09/02/2018,6185.0
09/09/2018,6513.6
09/16/2018,6723.0
