Date,Price
06/01/2015,15.581
07/01/2015,14.765
08/01/2015,14.581
09/01/2015,14.518
10/01/2015,15.584
11/01/2015,14.072
12/01/2015,13.803
01/01/2016,14.255
02/01/2016,14.918
03/01/2016,15.483
04/01/2016,17.819
05/01/2016,16.018
06/01/2016,18.623
07/01/2016,20.393
08/01/2016,18.675
09/01/2016,19.214
10/01/2016,17.835
11/01/2016,16.454
12/01/2016,15.989
01/01/2017,17.577
02/01/2017,18.469
03/01/2017,18.294
04/01/2017,17.262
05/01/2017,17.443
06/01/2017,16.627
07/01/2017,16.835
08/01/2017,17.541
09/01/2017,16.676
10/01/2017,16.726
11/01/2017,16.445
12/01/2017,17.145
01/01/2018,17.284
02/01/2018,16.407
03/01/2018,16.312
04/01/2018,16.401
05/01/2018,16.503
06/01/2018,16.198
07/01/2018,15.597
08/01/2018,14.517
09/01/2018,14.712
10/01/2018,14.324
11/01/2018,14.18
12/01/2018,15.54
01/01/2019,16.12
02/01/2019,15.634
03/01/2019,15.156
04/01/2019,14.984
05/01/2019,14.607
06/01/2019,15.341
07/01/2019,16.444
08/01/2019,18.293
09/01/2019,16.998
10/01/2019,18.124
11/01/2019,17.06
12/01/2019,17.921
01/01/2020,18.052
02/01/2020,16.457
03/01/2020,14.18
04/01/2020,14.973
05/01/2020,18.541
