Date,Price
04/01/2014,19.36574
05/01/2014,18.887
06/01/2014,22.951040000000003
07/01/2014,15.323999999999998
08/01/2014,22.76118
09/01/2014,20.638969999999997
10/01/2014,14.35214
11/01/2014,18.34546
12/01/2014,18.25083
01/01/2015,22.051840000000002
02/01/2015,19.0417
03/01/2015,12.46425
04/01/2015,16.63759
05/01/2015,13.04238
06/01/2015,19.787869999999998
07/01/2015,12.254950000000001
08/01/2015,16.039099999999998
09/01/2015,14.95354
10/01/2015,19.635839999999998
11/01/2015,17.730719999999998
12/01/2015,11.45649
01/01/2016,16.8209
02/01/2016,17.45406
03/01/2016,11.76708
04/01/2016,16.571669999999997
05/01/2016,15.2171
06/01/2016,14.525940000000002
07/01/2016,23.65588
08/01/2016,24.09075
09/01/2016,17.2926
10/01/2016,15.87315
11/01/2016,17.44124
12/01/2016,14.3901
01/01/2017,20.56509
02/01/2017,23.45563
03/01/2017,17.56224
04/01/2017,18.9882
05/01/2017,14.47769
06/01/2017,13.80041
07/01/2017,14.1414
08/01/2017,19.11969
09/01/2017,14.007839999999998
10/01/2017,16.05696
11/01/2017,19.734
12/01/2017,12.0015
01/01/2018,22.29636
02/01/2018,14.43816
03/01/2018,13.212720000000001
04/01/2018,14.10486
05/01/2018,14.02755
06/01/2018,19.11364
07/01/2018,15.44103
08/01/2018,15.38802
09/01/2018,18.53712
10/01/2018,10.742999999999999
11/01/2018,10.7768
12/01/2018,15.229199999999999
01/01/2019,19.8276
02/01/2019,11.56916
03/01/2019,15.9138
