Date,Price
01/01/2017,17.577
02/01/2017,18.469
03/01/2017,18.294
04/01/2017,17.262
05/01/2017,17.443
06/01/2017,16.627
07/01/2017,16.835
08/01/2017,17.541
09/01/2017,16.676
10/01/2017,16.726
11/01/2017,16.445
12/01/2017,17.145
01/01/2018,17.284
02/01/2018,16.407
03/01/2018,16.312
04/01/2018,16.401
05/01/2018,16.503
06/01/2018,16.198
07/01/2018,15.597
08/01/2018,14.517
09/01/2018,14.712
10/01/2018,14.324
11/01/2018,14.18
12/01/2018,15.54
01/01/2019,16.12
02/01/2019,15.634
03/01/2019,15.156
04/01/2019,14.984
05/01/2019,14.607
06/01/2019,15.341
07/01/2019,16.444
08/01/2019,18.293
09/01/2019,16.998
10/01/2019,18.124
11/01/2019,17.06
12/01/2019,17.921
01/01/2020,18.052
02/01/2020,16.457
03/01/2020,14.18
04/01/2020,14.973
05/01/2020,18.541
06/01/2020,18.637
07/01/2020,24.304
08/01/2020,28.53
09/01/2020,23.494
10/01/2020,23.694
11/01/2020,22.583
12/01/2020,26.412
01/01/2021,26.937
02/01/2021,26.44
03/01/2021,24.552
04/01/2021,25.873
05/01/2021,28.031
06/01/2021,26.194
07/01/2021,25.56
08/01/2021,23.991
09/01/2021,22.047
10/01/2021,23.966
11/01/2021,22.799
12/01/2021,23.352
