user,activity,timestamp,x-axis,y-axis,z-axis
23,Walking,178042552000,-2.6,4.1,-3.02
23,Walking,178092296000,-3.26,5.75,-5.67
23,Walking,178142314000,-0.46,19.34,-2.45
23,Walking,178193736000,3.83,7.16,-0.89
23,Walking,178193736000,3.83,7.16,-0.89
23,Walking,178252360000,4.6,7.31,-0.3
23,Walking,178302836000,3.95,5.22,-0.61
23,Walking,178352489000,-1.18,9.19,3.26
23,Walking,178403056000,-6.4,18.89,12.72
23,Walking,178452678000,-0.72,8.66,-0.34
23,Walking,178502330000,1.27,17.16,-10.65
23,Walking,178552745000,7.01,4.02,-6.74
23,Walking,178602367000,1.42,18.01,-10.57
23,Walking,178652904000,-1.8,9.08,6.78
23,Walking,178702495000,-0.61,7.55,-3.41
23,Walking,178753123000,-3.11,7.74,2.64
23,Walking,178802714000,0.99,9.53,-3.64
23,Walking,178852336000,-3.53,13.21,1.42
23,Walking,178902873000,-3.6,15.4,-2.45
23,Walking,178952495000,-2.14,13.53,5.94
23,Walking,179003093000,-3.3,11.07,3.83
23,Walking,179052745000,-6.7,15.66,-11.69
23,Walking,179102336000,3.02,17.73,-0.89
23,Walking,179152843000,-0.08,10.04,-4.71
23,Walking,179202495000,-2.79,3.99,-3.91
23,Walking,179253032000,2.91,0.72,-6.7
23,Walking,179302684000,6.32,3.68,-3.72
23,Walking,179362285000,-1.14,15.32,11.8
23,Walking,179422343000,-4.33,14.79,6.97
23,Walking,179472301000,5.75,5.67,-9.28
23,Walking,179522288000,1.76,15.47,0.99
23,Walking,179572337000,-0.5,4.56,-6.59
23,Walking,179622294000,-1.65,13.25,-6.7
23,Walking,179672313000,0.5,9.0,1.08
23,Walking,179722270000,0.08,8.58,-1.61
23,Walking,179772288000,-1.53,9.92,0.0
23,Walking,179822337000,0.0,11.88,0.23
23,Walking,179872356000,-8.88,14.1,-2.53
23,Walking,179922343000,-2.68,14.86,7.08
23,Walking,179972331000,-3.15,12.87,3.64
23,Walking,180022349000,-2.87,16.51,-10.8
23,Walking,180072337000,2.91,18.62,-4.29
23,Walking,180122325000,0.15,7.5,-3.83
23,Walking,180172343000,-2.26,0.95,-5.86
23,Walking,180222392000,3.99,-1.95,-7.46
23,Walking,180282329000,7.89,5.28,-2.37
23,Walking,180332347000,-4.4,19.04,13.82
23,Walking,180382335000,-4.02,4.37,1.99
23,Walking,180432323000,9.77,11.54,-6.17
23,Walking,180482341000,-3.6,8.05,-9.53
23,Walking,180532329000,-0.19,9.08,-5.52
23,Walking,180582347000,-1.18,12.07,-4.4
23,Walking,180632335000,1.65,10.0,1.84
23,Walking,180682323000,-1.57,7.12,0.72
23,Walking,180732310000,-2.64,12.18,-2.6
23,Walking,180782329000,-6.21,13.14,0.99
23,Walking,180832378000,-4.48,15.21,3.41
23,Walking,180882335000,-1.46,15.13,5.6
23,Walking,180932353000,-0.99,15.6,-11.75
23,Walking,180982341000,2.3,19.04,-2.53
23,Walking,181032329000,1.23,9.19,-4.56
23,Walking,181082347000,-2.34,0.72,-5.43
23,Walking,181132396000,2.3,-2.37,-7.12
23,Walking,181182323000,7.82,0.99,-4.67
23,Walking,181232341000,-5.56,18.43,16.32
23,Walking,181282329000,-1.73,7.16,5.01
23,Walking,181332347000,6.89,2.72,-11.88
23,Walking,181382335000,-1.31,16.97,-3.53
23,Walking,181432323000,-3.21,6.59,-5.9
23,Walking,181482341000,-2.56,12.68,-4.18
23,Walking,181532329000,2.15,9.53,1.57
23,Walking,181582347000,1.69,6.13,-1.99
23,Walking,181632335000,-5.6,12.07,-1.92
23,Walking,181682323000,-2.14,12.57,2.87
23,Walking,181732310000,-8.58,14.6,-1.31
23,Walking,181782329000,-1.31,15.89,8.47
23,Walking,181832378000,-5.2,14.6,-10.34
23,Walking,181882426000,3.15,19.53,1.84
23,Walking,181932323000,1.69,10.5,-4.86
23,Walking,181982310000,-3.68,2.96,-7.44
23,Walking,182032268000,1.99,-2.68,-7.55
23,Walking,182082347000,6.02,-0.19,-5.67
23,Walking,182132396000,0.23,15.7,11.11
23,Walking,182192332000,-1.57,10.04,4.86
23,Walking,182242290000,5.9,9.66,-7.46
23,Walking,182292308000,-1.69,7.93,-7.93
23,Walking,182342296000,-1.61,10.95,-7.4
23,Walking,182392314000,-1.84,11.84,-2.34
23,Walking,182442302000,0.76,9.38,1.33
23,Walking,182492290000,1.27,6.05,-2.87
23,Walking,182542308000,-2.6,12.72,1.61
23,Walking,182592296000,-6.09,12.6,-0.84
23,Walking,182642314000,-5.9,15.79,2.37
23,Walking,182692302000,-1.73,13.59,7.97
23,Walking,182742320000,-6.05,16.09,-12.22
23,Walking,182792338000,4.71,19.34,1.65
23,Walking,182792338000,4.71,19.34,1.65
23,Walking,182862315000,-0.04,7.4,-4.9
23,Walking,182912334000,-1.5,-0.15,-5.2
23,Walking,182962260000,3.15,-2.03,-7.46
23,Walking,183022258000,5.71,7.78,0.8
23,Walking,183072337000,-1.08,16.63,10.46
23,Walking,183122325000,-3.98,1.88,1.12
23,Walking,183172343000,13.53,12.34,-1.18
23,Walking,183222362000,-10.34,12.79,-11.3
23,Walking,183272319000,-0.61,10.27,-2.22
23,Walking,183322337000,2.03,9.89,-3.57
23,Walking,183372325000,2.15,7.86,-1.14
23,Walking,183422374000,-2.79,8.24,0.69
23,Walking,183472331000,-3.83,12.3,0.04
23,Walking,183522319000,-8.92,13.99,-2.49
23,Walking,183572337000,-2.87,16.93,7.4
23,Walking,183622325000,-2.18,14.67,2.96
23,Walking,183672343000,0.42,16.97,-7.5
23,Walking,183722301000,2.15,16.02,-4.56
23,Walking,183772319000,-0.19,6.28,-7.59
23,Walking,183822337000,-2.6,-1.92,-5.82
23,Walking,183872325000,4.06,-1.27,-6.59
23,Walking,183922343000,3.72,9.0,2.79
23,Walking,183972331000,-2.6,18.01,12.64
23,Walking,184022349000,-1.08,3.83,1.69
23,Walking,184072337000,9.53,13.48,-2.45
23,Walking,184122356000,-5.98,8.43,-10.92
23,Walking,184172343000,-1.27,11.45,-3.11
23,Walking,184222331000,-0.34,11.07,-1.61
23,Walking,184272319000,2.34,7.78,-0.65
23,Walking,184322337000,-1.65,8.35,0.53
23,Walking,184372325000,-1.88,12.37,-0.04
23,Walking,184422374000,-9.15,13.44,-2.68
23,Walking,184472331000,-3.11,15.89,7.21
23,Walking,184522319000,-3.06,15.24,2.49
23,Walking,184572337000,1.73,17.12,-6.47
23,Walking,184622325000,1.04,16.59,-7.55
23,Walking,184672343000,0.11,6.85,-5.79
23,Walking,184722301000,-2.83,-0.57,-6.59
23,Walking,184772319000,4.67,-2.56,-7.25
23,Walking,184822337000,6.24,8.47,0.31
23,Walking,184872325000,-4.79,18.92,13.4
23,Walking,184922374000,-3.06,2.11,1.84
23,Walking,184972362000,11.65,13.02,-3.6
23,Walking,185022349000,-6.4,7.82,-11.75
23,Walking,185072337000,-0.42,10.69,-4.18
23,Walking,185122325000,0.57,12.11,-0.57
23,Walking,185192363000,1.33,8.92,-0.57
23,Walking,185242473000,-2.45,9.81,1.88
23,Walking,185292338000,-3.21,11.8,0.23
23,Walking,185342265000,-9.04,14.82,-2.03
