time,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
345786,-9.61,-5.2,1.28,-0.14,-0.09,0.13,62.14,32.7,15.77,-37.85,-0.8
345787,-9.61,-5.2,1.28,-0.14,-0.09,0.13,62.14,32.7,15.77,-37.9,-0.7
345788,-9.15,-4.51,-0.39,-0.13,-0.2,0.04,62.14,32.7,15.77,-37.93,-0.65
345789,-9.15,-4.51,-0.39,-0.13,-0.2,0.04,62.14,32.7,15.77,-37.99,-0.49
345790,-8.77,-3.92,-1.53,-0.02,-0.26,0.0,62.14,32.7,15.77,-38.07,-0.67
345791,-8.77,-3.92,-1.53,-0.02,-0.26,0.0,62.14,32.7,15.77,-38.15,-0.85
345792,-8.75,-3.48,-1.2,0.09,-0.24,0.0,62.14,32.7,15.77,-38.2,-0.79
345793,-8.75,-3.48,-1.2,0.09,-0.24,0.0,62.14,32.7,15.77,-38.25,-0.73
345794,-8.89,-3.36,-0.07,0.16,-0.2,0.0,62.14,32.7,15.77,-38.31,-0.58
345795,-8.89,-3.36,-0.07,0.16,-0.2,0.0,62.14,32.7,15.77,-38.37,-0.22
345796,-8.88,-3.6,0.33,0.16,-0.17,0.01,62.14,32.7,15.77,-38.42,-0.06
345797,-8.88,-3.6,0.33,0.16,-0.17,0.01,62.14,32.7,15.77,-38.47,0.11
345798,-8.82,-4.26,0.17,0.07,-0.1,0.0,61.6,31.81,12.82,-38.56,0.32
345799,-8.82,-4.26,0.17,0.07,-0.1,0.0,61.6,31.81,12.82,-38.64,0.49
345800,-8.5,-5.07,-2.62,0.01,-0.02,-0.01,61.6,31.81,12.82,-38.59,0.32
345801,-8.5,-5.07,-2.62,0.01,-0.02,-0.01,61.6,31.81,12.82,-38.54,0.15
345802,-8.58,-5.25,1.41,0.06,0.12,-0.01,61.6,31.81,12.82,-38.48,0.21
345803,-8.58,-5.25,1.41,0.06,0.12,-0.01,61.6,31.81,12.82,-38.43,0.26
345804,-8.74,-4.99,1.72,0.13,0.02,0.0,61.6,31.81,12.82,-38.4,0.4
