user,activity,timestamp,x-axis,y-axis,z-axis
28,Walking,1506362316000,-0.08,7.4,3.173541
28,Walking,1506412243000,-0.04,8.62,2.8738933
28,Walking,1506462292000,0.69,9.53,4.1814466
28,Walking,1506512249000,-0.76,8.92,4.140586
28,Walking,1506562328000,-1.57,8.58,3.636633
28,Walking,1506612255000,-1.08,8.35,3.7864566
28,Walking,1506662304000,-1.18,8.66,4.2904096
28,Walking,1506712231000,-0.65,9.47,4.8216033
28,Walking,1506762310000,-0.61,9.66,5.706926
28,Walking,1506812237000,-0.42,9.15,5.829509
28,Walking,1506862316000,-0.23,7.59,5.938472
28,Walking,1506912243000,-0.8,5.52,4.0180025
28,Walking,1506962292000,-1.65,5.28,4.2904096
28,Walking,1507012249000,-0.95,4.67,4.099725
28,Walking,1507062328000,-2.26,5.71,4.5219555
28,Walking,1507112255000,-4.56,17.69,6.5513873
28,Walking,1507162304000,1.69,13.33,1.6889231
28,Walking,1507212231000,2.68,11.8,2.152015
28,Walking,1507262310000,1.88,11.54,1.9477097
28,Walking,1507312237000,1.84,10.5,1.8387469
28,Walking,1507362316000,3.11,10.12,2.3699405
28,Walking,1507412243000,2.03,9.38,2.152015
28,Walking,1507462292000,-0.11,8.54,2.4925237
28,Walking,1507512249000,1.08,9.89,1.879608
28,Walking,1507562328000,2.03,9.43,1.3756552
28,Walking,1507612255000,2.34,9.47,1.9885708
28,Walking,1507662304000,1.84,9.28,2.0294318
28,Walking,1507712231000,1.33,9.47,1.9885708
28,Walking,1507762310000,2.3,8.66,2.3426998
28,Walking,1507812237000,3.21,7.86,2.1792557
28,Walking,1507862286000,2.72,7.35,3.255263
28,Walking,1507912243000,2.11,8.43,5.134871
28,Walking,1507962292000,3.72,9.89,4.5219555
28,Walking,1508022320000,2.49,6.44,1.8387469
28,Walking,1508072247000,1.84,5.56,0.7627395
28,Walking,1508122295000,-4.25,6.78,-1.2258313
28,Walking,1508172283000,-0.19,17.12,-4.372132
28,Walking,1508222301000,-5.41,19.31,-2.1792557
28,Walking,1508272259000,-0.08,16.47,1.879608
28,Walking,1508322308000,-3.45,16.09,1.56634
28,Walking,1508372265000,-3.02,11.41,3.445948
28,Walking,1508422314000,-0.91,8.2,3.405087
28,Walking,1508472271000,0.5,7.44,3.3778462
28,Walking,1508522228000,0.65,5.75,4.944186
28,Walking,1508572277000,-0.99,5.56,5.2165933
28,Walking,1508622295000,-0.84,4.71,5.366417
28,Walking,1508672283000,-2.03,4.25,4.862464
28,Walking,1508722301000,-1.99,3.76,5.325556
28,Walking,1508772259000,-1.57,3.91,5.829509
28,Walking,1508822308000,-1.14,3.49,6.0474343
28,Walking,1508872234000,-0.65,3.34,5.8567495
28,Walking,1508922283000,0.27,3.83,5.8567495
28,Walking,1508972240000,0.89,5.18,5.9793324
28,Walking,1509022289000,1.99,8.81,8.158588
28,Walking,1509072277000,-3.53,11.41,7.9679036
28,Walking,1509122295000,-1.14,18.62,5.5162406
28,Walking,1509172253000,-3.95,11.99,3.336985
28,Walking,1509222301000,-2.34,12.34,3.7864566
28,Walking,1509272259000,0.5,11.37,3.486809
28,Walking,1509322308000,1.12,8.62,3.445948
28,Walking,1509372265000,1.54,9.11,2.8330324
28,Walking,1509422344000,1.23,8.35,2.2201166
28,Walking,1509472271000,1.73,9.34,1.8387469
28,Walking,1509522289000,1.08,8.81,1.7570249
28,Walking,1509572247000,1.38,8.92,1.3756552
28,Walking,1509622295000,0.95,8.58,1.1441092
28,Walking,1509672283000,1.23,9.28,1.4982382
28,Walking,1509722301000,1.57,8.58,1.334794
28,Walking,1509772259000,1.65,9.28,1.4165162
28,Walking,1509822308000,0.95,9.72,1.7570249
28,Walking,1509872265000,1.14,9.28,1.920469
28,Walking,1509922314000,-0.46,12.76,1.56634
28,Walking,1509972271000,-3.72,15.02,0.3405087
28,Walking,1510022289000,-4.71,14.9,2.1111538
28,Walking,1510072247000,-0.46,10.69,2.1111538
28,Walking,1510122295000,0.0,8.05,1.9477097
28,Walking,1510172253000,0.04,5.98,2.152015
