user,activity,timestamp,x-axis,y-axis,z-axis
17,Upstairs,34337242322000,-1.95,12.22,0.61
17,Upstairs,34339742322000,-0.89,9.58,-1.33
17,Upstairs,34342222333000,0.65,10.92,-5.24
17,Upstairs,34344742261000,1.61,11.75,-2.14
17,Upstairs,34347242292000,-2.37,11.45,-1.61
17,Upstairs,34349682355000,-0.84,8.01,-2.72
17,Upstairs,34352242292000,-0.08,6.89,-0.89
17,Upstairs,34354742292000,1.12,11.65,-0.72
17,Upstairs,34357242292000,-1.04,12.15,-0.61
17,Upstairs,34359702375000,0.53,10.73,-2.53
17,Upstairs,34362222364000,-0.08,9.81,-2.72
17,Upstairs,34364722333000,-2.26,13.76,-0.65
17,Upstairs,34367242292000,-1.12,7.97,-2.18
17,Upstairs,34369742231000,0.31,8.69,-4.21
17,Upstairs,34372222394000,-0.38,8.28,-2.83
17,Upstairs,34374698255000,-0.57,8.24,-1.65
17,Upstairs,34377202344000,-0.72,8.5,-2.22
17,Upstairs,34379722272000,-1.65,8.54,-2.72
17,Upstairs,34382232374000,-0.27,7.86,-2.14
17,Upstairs,34384692335000,1.14,14.52,-2.83
17,Upstairs,34387242292000,2.56,10.95,-1.92
17,Upstairs,34389742292000,0.61,14.29,-1.61
17,Upstairs,34392222364000,0.8,11.37,-2.41
17,Upstairs,34394742200000,-1.57,7.67,-1.95
17,Upstairs,34397222333000,-2.49,6.44,-2.6
17,Upstairs,34399742292000,-0.27,9.62,-3.21
17,Downstairs,34436413679000,0.89,8.89,-3.53
17,Downstairs,34438952375000,0.8,12.72,-0.91
17,Downstairs,34441452314000,-0.91,11.54,-2.68
17,Downstairs,34443910413000,0.42,5.41,-0.76
17,Downstairs,34446442335000,0.57,14.33,-2.22
17,Downstairs,34448952314000,-0.89,9.19,-2.34
17,Downstairs,34451452314000,-1.95,8.43,-4.02
17,Downstairs,34453932294000,1.42,10.12,-1.18
17,Downstairs,34456452314000,0.11,8.31,-0.42
17,Downstairs,34458913160000,-0.11,10.42,-1.04
17,Downstairs,34461432294000,0.93,9.23,-0.23
17,Downstairs,34463952314000,-1.12,8.2,-2.91
17,Downstairs,34466432233000,-0.04,10.65,-0.72
17,Downstairs,34468932233000,2.64,8.89,-2.03
17,Downstairs,34471452314000,1.38,9.28,-0.38
17,Downstairs,34473942335000,0.27,11.56,-6.47
17,Downstairs,34476442365000,-3.41,12.76,0.23
17,Downstairs,34478952314000,-0.95,8.54,-1.46
17,Downstairs,34481452314000,-2.3,11.18,-0.61
17,Downstairs,34483932294000,2.11,8.5,-2.37
17,Downstairs,34486432294000,4.86,15.51,-2.22
17,Downstairs,34488942274000,-2.68,11.65,0.76
17,Downstairs,34491452344000,3.26,6.21,-2.03
17,Downstairs,34493932294000,3.95,11.73,0.8
17,Upstairs,34516982343000,-1.61,8.54,0.38
17,Upstairs,34519492322000,0.84,8.35,-0.34
17,Upstairs,34522002729000,1.12,13.25,-2.26
17,Upstairs,34524472425000,1.8,16.47,-4.56
17,Upstairs,34526982343000,-1.61,13.18,-1.92
17,Upstairs,34529502363000,-2.64,6.82,-2.11
17,Upstairs,34531992292000,-1.76,9.81,-0.3
17,Upstairs,34534482221000,-0.99,11.96,-1.31
17,Upstairs,34536972333000,-0.57,6.59,-0.3
17,Upstairs,34539482343000,0.04,7.7,-1.57
17,Upstairs,34542003065000,0.72,11.37,-1.57
17,Upstairs,34544502332000,-0.84,8.31,-0.72
17,Upstairs,34546982343000,0.38,7.67,-2.6
17,Upstairs,34549482282000,0.38,10.34,-0.91
17,Upstairs,34552002607000,0.11,13.29,-0.76
17,Upstairs,34554472333000,-0.84,9.15,-0.99
17,Upstairs,34556972333000,-0.19,7.25,-2.83
17,Upstairs,34559482343000,-0.42,5.63,-4.21
17,Upstairs,34562002607000,0.5,17.16,-5.86
17,Upstairs,34564472364000,-0.42,12.95,-4.99
17,Upstairs,34566982343000,-0.91,5.13,-3.98
17,Upstairs,34569502332000,-0.95,14.82,-4.33
17,Upstairs,34571972333000,1.42,14.1,-6.7
17,Upstairs,34574482343000,0.84,12.3,-0.76
17,Upstairs,34577002332000,0.99,10.53,-1.73
17,Upstairs,34579502332000,-0.89,7.08,-2.07
17,Upstairs,34581972333000,0.57,5.75,-2.18
17,Upstairs,34584482129000,3.11,19.5,-2.22
17,Upstairs,34587002363000,-0.08,10.23,-0.95
17,Downstairs,34609942304000,-1.18,6.24,-2.18
17,Downstairs,34612442274000,-0.42,7.46,0.0
17,Downstairs,34614942335000,-3.45,14.18,-2.34
17,Downstairs,34617442365000,-1.04,7.35,1.42
17,Downstairs,34619942335000,0.61,12.72,-1.14
17,Downstairs,34622412336000,1.5,9.7,-1.12
17,Downstairs,34624932325000,-1.99,9.62,0.23
17,Downstairs,34627402997000,-1.08,12.53,0.27
17,Downstairs,34629912336000,-0.19,9.47,-1.18
17,Downstairs,34632412458000,0.27,6.36,-1.23
17,Downstairs,34634912336000,-1.27,13.38,-1.92
17,Downstairs,34637432325000,-2.56,11.96,-4.71
17,Downstairs,34639932325000,-0.53,6.13,-1.27
17,Downstairs,34642412366000,0.38,7.08,1.42
17,Downstairs,34644912336000,-2.14,10.27,-1.12
17,Downstairs,34647422346000,-1.38,9.19,-0.91
17,Downstairs,34649922346000,-1.65,8.08,-3.02
17,Downstairs,34652442335000,-0.53,8.39,-1.61
17,Downstairs,34654942335000,-0.65,13.53,-2.6
17,Downstairs,34657442335000,-2.34,14.6,-1.88
17,Downstairs,34659903028000,1.14,7.89,-0.95
17,Downstairs,34662442335000,0.72,9.0,-1.12
17,Downstairs,34664942335000,0.46,8.66,-1.73
17,Downstairs,34667412336000,-3.6,11.11,-3.02
17,Downstairs,34669922346000,1.65,6.97,-0.65
17,Downstairs,34672442335000,4.56,18.16,-3.06
17,Upstairs,34701272291000,0.72,10.34,-1.57
17,Upstairs,34703782300000,1.99,8.05,-0.5
17,Upstairs,34706292280000,4.14,12.72,-1.8
17,Upstairs,34708762342000,1.31,6.89,-0.72
17,Upstairs,34711292341000,0.57,8.43,-2.07
17,Upstairs,34713762342000,2.41,8.24,-2.22
17,Upstairs,34716292310000,4.71,15.47,-3.02
17,Upstairs,34718792341000,4.86,11.96,-3.26
17,Upstairs,34721272291000,-0.69,9.77,-4.52
17,Upstairs,34723792310000,1.18,9.62,-3.06
17,Upstairs,34726262372000,-0.8,4.4,-4.4
17,Upstairs,34728762342000,0.89,5.43,-4.59
17,Upstairs,34731292402000,1.12,8.85,-3.64
17,Upstairs,34733792341000,1.54,8.77,-4.33
17,Upstairs,34736292280000,3.49,14.9,-7.04
17,Upstairs,34738792341000,1.42,11.18,-4.06
17,Upstairs,34741262372000,0.15,7.4,-5.6
17,Upstairs,34743772108000,0.38,9.51,-5.43
17,Upstairs,34746272291000,2.56,13.99,-6.4
17,Upstairs,34748772321000,-1.61,10.0,-4.99
17,Upstairs,34751282392000,-0.19,11.84,-5.43
17,Upstairs,34753762342000,2.07,9.19,-1.99
17,Upstairs,34756282300000,1.33,6.51,-2.75
17,Upstairs,34758762311000,-0.3,9.28,-3.26
17,Upstairs,34761282392000,-1.18,5.43,-2.79
17,Upstairs,34763762342000,2.64,10.65,-1.84
17,Upstairs,34766272291000,1.54,12.34,-2.91
17,Upstairs,34768762342000,1.18,11.26,-2.41
17,Downstairs,34791612348000,0.8,9.85,-3.45
17,Downstairs,34794112348000,-1.27,9.43,-2.41
17,Downstairs,34796612348000,-0.89,11.37,-0.95
17,Downstairs,34799132337000,0.76,13.76,-0.04
17,Downstairs,34801602338000,1.08,9.08,0.76
17,Downstairs,34804112348000,-1.88,6.93,-1.08
17,Downstairs,34806602369000,-2.26,8.2,-5.37
17,Downstairs,34809112348000,-0.42,9.7,0.57
17,Downstairs,34811622358000,5.01,18.43,-1.99
17,Downstairs,34814102338000,3.26,9.08,-3.45
17,Downstairs,34816602338000,-2.56,11.73,-3.11
17,Downstairs,34819112745000,0.99,11.65,0.04
17,Downstairs,34821622327000,0.42,9.72,-1.38
17,Downstairs,34824102338000,-4.99,8.39,-2.98
17,Downstairs,34826632337000,1.54,6.24,-0.84
17,Downstairs,34829132337000,-4.99,15.7,0.23
17,Downstairs,34831612317000,-0.53,5.43,0.8
17,Downstairs,34834112348000,0.99,3.91,0.19
17,Downstairs,34836602338000,2.76,10.8,-1.53
17,Downstairs,34839102338000,2.64,5.48,0.23
17,Downstairs,34841612348000,-1.95,9.62,-4.67
17,Downstairs,34844132337000,1.95,4.6,-0.42
17,Downstairs,34846602338000,1.61,13.1,-1.73
17,Downstairs,34849102338000,-1.04,12.37,-0.69
17,Downstairs,34851612317000,-2.96,7.01,-0.34
17,Downstairs,34854102277000,0.0,11.73,-3.45
17,Upstairs,34869132337000,1.04,9.7,-0.57
17,Upstairs,34871642347000,-2.22,14.29,-1.61
17,Upstairs,34874162336000,-2.53,14.02,1.18
17,Upstairs,34876642347000,-5.41,12.91,-0.34
17,Upstairs,34879152326000,-2.11,12.11,-2.18
17,Upstairs,34881632307000,-0.19,11.54,0.99
17,Upstairs,34884132337000,-2.96,13.18,-1.14
17,Upstairs,34886652326000,0.61,5.79,-1.95
17,Upstairs,34889152326000,0.69,15.24,-1.14
17,Upstairs,34891662336000,0.15,9.3,-3.21
17,Upstairs,34894162336000,0.0,8.12,-1.61
17,Upstairs,34896642347000,-1.12,7.16,-1.99
17,Upstairs,34899142377000,-0.76,8.62,-2.87
17,Upstairs,34901662336000,-1.95,16.13,-0.61
17,Upstairs,34904162336000,-4.1,16.21,-1.61
17,Upstairs,34906642347000,1.27,8.2,0.0
17,Upstairs,34909142347000,1.61,10.8,-1.23
17,Upstairs,34911632368000,0.84,13.57,-2.18
17,Upstairs,34914132337000,-0.69,11.96,-2.3
17,Upstairs,34916642347000,1.61,11.03,-0.08
17,Upstairs,34919142377000,0.42,6.59,-3.95
17,Upstairs,34921652326000,-1.31,6.13,-1.23
17,Upstairs,34924162336000,-2.41,6.47,-2.18
17,Upstairs,34926642347000,0.08,8.31,-3.11
17,Upstairs,34929162305000,1.08,5.43,-2.56
17,Upstairs,34931642286000,2.45,16.59,-3.45
17,Upstairs,34934142347000,-0.3,10.12,1.31
17,Upstairs,34936642408000,4.75,13.4,-4.63
17,Upstairs,34939162336000,-0.65,5.75,-4.94
17,Upstairs,34941662366000,0.42,7.67,-3.02
17,Walking,35002952314000,-0.08,8.77,-3.36
17,Walking,35005452222000,-2.22,11.3,-5.52
17,Walking,35007972303000,0.8,9.89,0.69
17,Walking,35010452344000,0.38,9.89,-0.91
17,Walking,35012972303000,2.37,10.99,1.5
17,Walking,35015472303000,3.53,9.66,-2.6
17,Walking,35017972303000,-0.23,14.6,-3.49
17,Walking,35020462293000,1.12,6.17,0.23
17,Walking,35022972303000,1.69,13.91,-4.71
17,Walking,35025452344000,0.04,5.37,-0.42
17,Walking,35027962324000,2.79,14.25,0.99
17,Walking,35030472303000,0.46,8.69,-0.69
17,Walking,35032972303000,4.33,9.51,1.95
17,Walking,35035452344000,-1.18,10.12,-1.88
17,Walking,35037972333000,2.53,8.24,1.61
17,Walking,35040432355000,3.26,11.35,2.91
17,Walking,35042952344000,1.8,7.78,-2.26
17,Walking,35045472303000,0.89,5.63,0.46
17,Walking,35047972303000,4.44,11.6,2.34
17,Walking,35050452314000,2.34,10.76,-1.42
17,Walking,35052972333000,2.26,12.03,2.56
17,Walking,35055472303000,1.08,10.23,-0.69
17,Walking,35057952344000,0.0,16.04,-3.98
17,Walking,35060462324000,3.6,11.8,0.95
17,Walking,35062972303000,0.93,5.98,-0.15
17,Walking,35065432691000,-1.38,11.14,-2.26
17,Walking,35067952344000,1.88,13.48,2.91
17,Walking,35070472303000,4.02,8.81,0.27
17,Walking,35072972303000,3.83,6.89,-2.14
17,Walking,35075472303000,1.73,11.73,-3.87
17,Walking,35077972303000,3.68,9.38,1.12
17,Walking,35080432325000,2.68,12.03,-0.61
17,Walking,35082952344000,3.64,13.48,-1.14
17,Walking,35085472303000,3.91,8.16,-0.15
17,Walking,35087972303000,4.94,9.7,-1.99
17,Walking,35090472303000,2.56,13.76,-0.53
17,Walking,35092972303000,4.1,7.35,0.5
17,Walking,35095452375000,3.02,10.73,-0.95
17,Walking,35097962324000,2.3,13.02,-4.37
17,Walking,35100472303000,5.52,10.57,1.95
17,Walking,35102972333000,4.29,9.23,0.04
17,Walking,35105452344000,-0.11,5.98,-0.15
17,Walking,35107972303000,-2.18,12.22,-3.34
17,Walking,35110432325000,4.56,8.43,1.12
17,Walking,35112952344000,0.53,6.82,-0.65
17,Walking,35115472303000,0.93,11.84,-4.29
17,Walking,35117952344000,4.52,9.08,-2.34
17,Walking,35120452344000,0.08,5.24,0.34
17,Walking,35122972272000,4.4,8.39,-2.45
17,Walking,35125432966000,1.69,12.45,-4.14
17,Walking,35127952314000,4.21,11.07,1.27
17,Walking,35130452344000,0.5,5.22,1.42
17,Walking,35132972303000,-1.57,8.16,0.15
17,Walking,35135432416000,1.46,12.15,-5.86
17,Walking,35137952344000,3.45,13.4,2.96
17,Walking,35140472303000,4.14,9.19,0.69
17,Walking,35142972333000,1.12,3.26,-1.12
17,Walking,35145462293000,0.38,8.47,1.14
17,Walking,35147972303000,2.76,8.5,-1.53
17,Walking,35150472333000,3.02,9.08,-2.68
17,Walking,35152952375000,7.44,10.65,-1.18
17,Walking,35155472303000,4.1,8.58,-0.99
17,Walking,35157952344000,2.26,6.09,0.31
17,Walking,35160472455000,4.33,7.55,-1.46
17,Walking,35162952344000,-0.04,9.81,-4.06
17,Walking,35165452344000,6.89,10.8,0.89
17,Walking,35167952344000,3.99,11.03,0.19
17,Walking,35170472303000,4.94,8.58,0.65
17,Walking,35172932477000,2.91,3.68,-0.76
17,Walking,35175472303000,-0.53,9.08,1.04
17,Walking,35177972303000,-1.04,14.63,-3.91
17,Walking,35180432691000,4.94,13.02,3.11
17,Walking,35182952344000,4.21,8.12,0.23
17,Walking,35185472333000,3.02,3.49,-0.61
17,Walking,35187972303000,3.53,8.85,-3.41
17,Walking,35190452344000,5.22,12.98,0.0
17,Walking,35192972303000,3.49,11.07,0.31
17,Walking,35195472303000,-1.57,5.67,-0.11
17,Walking,35197952314000,-1.95,14.21,-1.84
17,Walking,35200472364000,1.8,13.72,-2.11
17,Walking,35202972303000,4.14,10.42,0.57
17,Walking,35205432966000,3.79,2.96,-1.12
17,Walking,35207972303000,1.8,8.62,-1.92
17,Walking,35210472303000,5.33,12.45,-0.46
17,Walking,35212972303000,3.72,9.34,2.91
17,Walking,35215462324000,-1.99,4.79,0.08
17,Walking,35217972303000,3.02,8.24,-1.53
17,Walking,35220472303000,-1.53,10.31,-4.02
17,Walking,35222952375000,5.9,9.58,2.3
17,Walking,35225472303000,3.72,12.53,0.61
17,Walking,35227932294000,1.27,5.94,0.5
17,Walking,35230462324000,3.83,4.33,-2.91
17,Walking,35232922346000,2.41,10.12,-3.76
17,Walking,35235452344000,6.28,11.03,0.0
17,Walking,35237952253000,3.26,10.27,0.08
17,Walking,35240472303000,0.95,4.82,0.23
17,Walking,35242972303000,3.79,8.92,-2.22
17,Walking,35245452375000,0.76,8.47,-4.02
17,Walking,35247972303000,5.52,12.22,0.72
17,Walking,35250452344000,0.27,5.41,2.03
17,Walking,35252952344000,1.57,11.3,0.31
17,Walking,35255472303000,-0.76,13.06,-3.68
17,Walking,35257972333000,3.76,13.67,3.21
17,Walking,35260452314000,0.57,4.4,0.15
17,Walking,35262962720000,-0.04,9.04,1.27
17,Walking,35265462324000,1.33,15.75,2.37
17,Walking,35267972303000,1.46,5.63,-0.27
17,Walking,35270472303000,0.27,12.95,1.04
17,Walking,35272972303000,0.0,16.09,1.76
17,Walking,35275452314000,1.99,6.63,0.72
17,Walking,35277952344000,-1.12,11.84,-0.89
17,Walking,35280472303000,0.34,15.47,2.15
17,Walking,35282972303000,3.06,7.16,0.11
17,Walking,35285452344000,-0.3,12.11,1.54
17,Walking,35287972333000,-0.23,14.63,-0.69
17,Walking,35290472303000,5.13,9.89,1.23
17,Walking,35292952344000,3.79,10.46,0.69
17,Walking,35295472333000,-0.11,10.8,-4.06
17,Walking,35297952344000,5.48,9.0,2.6
17,Walking,35300452344000,2.98,8.54,-0.95
17,Walking,35302972303000,1.88,12.68,-0.65
17,Walking,35305472303000,2.34,9.15,-0.38
17,Walking,35307952344000,2.64,9.62,1.84
17,Walking,35310472303000,2.3,15.24,0.04
17,Walking,35312972303000,2.18,6.7,0.89
17,Walking,35315452344000,-2.14,12.15,-1.53
17,Walking,35317972303000,3.57,13.76,3.6
17,Walking,35320472303000,-0.5,5.75,0.89
17,Walking,35322952344000,1.73,11.22,-3.64
17,Walking,35325472303000,4.06,9.47,2.11
17,Walking,35327952344000,1.31,10.31,1.33
17,Walking,35330462324000,1.33,11.84,-3.57
17,Walking,35332972303000,4.48,11.56,-0.27
17,Walking,35335472303000,-2.49,7.27,0.99
17,Walking,57874362261000,3.7864566,9.615966,2.9556155
17,Walking,57879532305000,2.1792557,9.043911,-0.27240697
17,Walking,57884812303000,5.434519,8.853226,-0.27240697
17,Walking,57890042314000,5.366417,8.308413,-0.29964766
17,Walking,57895382311000,4.8216033,10.337844,-0.84446156
17,Walking,57900602281000,4.630918,10.119919,-0.61291564
17,Walking,57905972307000,6.5922484,13.0619135,-1.1849703
17,Walking,57911162310000,5.053149,8.730643,-0.08172209
17,Walking,57916382311000,4.8216033,8.308413,-0.23154591
17,Walking,57921692278000,7.504812,13.33432,-1.3756552
17,Walking,57927032305000,1.2666923,15.595298,-1.56634
17,Walking,57932342302000,1.7978859,4.399372,-1.2258313
17,Walking,57937552294000,5.243834,5.938472,-0.23154591
17,Walking,57942752153000,4.399372,6.469665,-0.08172209
17,Walking,57947952349000,4.944186,6.510526,-0.10896278
17,Walking,57953222307000,1.1849703,3.5276701,-1.920469
17,Walking,57958572313000,0.61291564,15.636159,6.238119
17,Walking,57963812303000,0.38136974,13.906375,4.2904096
17,Walking,57969122301000,0.5720546,6.973618,-3.2961242
17,Walking,57974452349000,1.3756552,7.246025,-1.0351465
17,Walking,57979682299000,0.5720546,7.6273947,-0.42223078
17,Walking,57984982317000,4.630918,9.656827,-0.9125633
17,Walking,57990212297000,4.8216033,10.378705,-0.42223078
17,Walking,57995452379000,6.1700177,13.211738,-2.3699405
17,Walking,58000612291000,4.2904096,12.367276,-2.3018389
17,Walking,58005852312000,-0.14982383,15.976667,-2.7513103
17,Walking,58011202318000,2.1111538,7.246025,4.3312707
17,Walking,58016542314000,2.7649305,5.6660647,-4.3312707
17,Walking,58021752275000,1.8387469,10.760075,-3.1463003
17,Walking,58027022264000,3.8273177,6.4015636,-3.8681788
17,Walking,58032312273000,4.671779,10.760075,-1.0760075
17,Walking,58037582292000,4.4810944,10.119919,-0.61291564
17,Walking,58042942308000,0.88532263,7.3958488,0.42223078
17,Walking,58048252306000,0.95342433,7.6273947,-0.7218784
17,Walking,58053562273000,2.3426998,7.205164,-1.6480621
17,Walking,58058772295000,-0.61291564,7.5865335,0.14982383
17,Walking,58063932299000,4.399372,10.61025,-1.4982382
17,Walking,58069192308000,4.2495484,10.310603,-0.88532263
17,Walking,58074502306000,2.7921712,7.4639506,0.46309182
17,Walking,58079762316000,3.0645783,7.6273947,-2.4516625
17,Walking,58084952318000,0.27240697,8.62168,0.14982383
17,Walking,58090222307000,3.990762,10.991621,0.5720546
17,Walking,58095442308000,4.7126403,9.575105,-3.1054392
17,Walking,58100712267000,1.334794,7.4639506,-0.95342433
17,Walking,58105982347000,2.1792557,10.310603,-2.1383946
17,Walking,58111262316000,2.6014864,12.367276,3.8681788
17,Walking,58116472277000,5.325556,16.467001,5.706926
17,Walking,58121662310000,2.3426998,6.6331096,4.399372
17,Walking,58126852312000,0.6946377,4.6036777,1.2258313
17,Walking,58132192308000,5.09401,9.00305,5.243834
17,Walking,58137482347000,1.1849703,15.554437,7.205164
17,Walking,58142842302000,1.7978859,12.026767,-0.9942854
17,Walking,58148182299000,4.2495484,9.275456,-1.56634
17,Walking,58153452318000,0.08172209,7.5456724,0.19068487
17,Walking,58158732317000,3.990762,9.043911,0.040861044
17,Walking,58163992296000,4.0588636,10.079058,0.08172209
17,Walking,58169262438000,4.6036777,9.152874,-0.3405087
17,Walking,58174462297000,3.8681788,8.812365,-0.8036005
17,Walking,58179752306000,3.0645783,9.384419,-0.040861044
17,Jogging,58233212267000,2.152015,9.80665,-1.0351465
17,Jogging,58238192247000,3.0237172,8.812365,-0.84446156
17,Jogging,58243622148000,5.284695,16.698545,-4.7126403
17,Jogging,58249952318000,3.2961242,13.797412,2.152015
17,Jogging,58255472246000,2.7240696,9.275456,-0.95342433
17,Jogging,58261122331000,-3.6774938,-5.434519,-5.366417
17,Jogging,58266642229000,4.944186,-0.9942854,0.84446156
17,Jogging,58272382311000,6.932757,3.9499009,1.3075534
17,Jogging,58277722277000,-1.6480621,-1.1168685,2.4108016
17,Jogging,58282972368000,3.445948,-1.8387469,0.23154591
17,Jogging,58288512316000,2.982856,11.836082,4.671779
17,Jogging,58294222307000,6.742072,4.903325,3.405087
17,Jogging,58299832292000,1.1441092,13.252599,1.9477097
17,Jogging,58305902147000,-3.0645783,-5.175732,-2.4925237
17,Jogging,58311312120000,2.8738933,-1.8387469,-3.214402
17,Jogging,58316552294000,-4.1814466,-7.5456724,-6.469665
17,Jogging,58322292314000,2.4925237,5.5571017,-8.62168
17,Jogging,58327443285000,8.730643,7.9270425,-4.2086873
