user,activity,timestamp,x-axis,y-axis,z-axis
19,Jogging,129614561647000,-10.38,0.53,6.66
19,Jogging,129617061708000,-10.04,-2.64,10.88
19,Jogging,129619551790000,-8.2,-0.23,-4.63
19,Jogging,129622041627000,-13.44,-8.73,-11.88
19,Jogging,129624571474000,-5.41,-6.51,-8.16
19,Jogging,129627051637000,-2.07,-5.6,-4.33
19,Jogging,129629551607000,-2.6,-6.13,-5.22
19,Jogging,129632042543000,-0.89,-3.98,-4.02
19,Jogging,129634541597000,-2.34,-3.02,-3.45
19,Jogging,129637031648000,-1.27,-2.37,-1.04
19,Jogging,129639561525000,-2.11,0.0,-1.8
19,Jogging,129642062685000,-0.89,14.86,-4.9
19,Jogging,129644541627000,1.04,14.71,-6.24
19,Jogging,129647071626000,19.91,10.73,-0.8
19,Jogging,129649541566000,19.95,-6.28,-2.68
19,Jogging,129652071626000,2.53,-13.29,-0.19
19,Jogging,129654561678000,-11.3,-11.84,11.65
19,Jogging,129657071504000,-3.76,-4.25,0.0
19,Jogging,129659541536000,-5.41,-9.38,1.04
19,Jogging,129662042543000,16.7,-2.45,-3.34
19,Jogging,129664561830000,19.95,11.88,0.3
19,Jogging,129667051637000,16.47,5.05,0.3
19,Jogging,129669561678000,6.09,8.54,5.82
19,Jogging,129672041566000,7.5,5.9,4.29
19,Jogging,129674541536000,5.79,7.31,4.86
19,Jogging,129677081300000,1.8,2.87,-0.95
19,Jogging,129679561616000,1.46,9.58,-0.19
19,Jogging,129682051485000,6.7,5.28,-1.27
19,Jogging,129684571535000,-1.95,4.52,-1.23
19,Jogging,129687071565000,-4.33,0.04,-2.34
19,Jogging,129689541505000,-2.26,1.92,-0.99
19,Jogging,129692061739000,-2.64,1.27,-2.34
19,Jogging,129694541505000,-2.53,2.41,-1.14
19,Jogging,129697065034000,19.95,16.51,-2.96
19,Jogging,129699551485000,19.95,-2.11,-3.64
19,Jogging,129702071443000,5.33,-10.61,-0.69
19,Jogging,129704571535000,-2.18,-12.15,0.08
