user,activity,timestamp,x-axis,y-axis,z-axis
25,Walking,7554612348000,-4.56,12.6,-3.68
25,Walking,7557142377000,-8.12,13.06,-1.31
25,Walking,7559612378000,4.99,2.98,-0.34
25,Walking,7562142347000,-2.45,10.15,1.88
25,Walking,7564642377000,-2.87,12.53,-1.57
25,Walking,7567142347000,2.34,4.14,0.69
25,Walking,7569612348000,-7.65,7.97,2.56
25,Walking,7572142347000,2.15,4.4,-3.57
25,Walking,7574612378000,-3.02,7.55,1.08
25,Walking,7577112348000,3.72,2.03,0.8
25,Walking,7579632367000,-3.3,7.74,0.8
25,Walking,7582112348000,2.76,1.14,-0.15
25,Walking,7584612348000,-5.01,6.44,0.27
25,Walking,7587102338000,2.72,2.49,0.0
25,Walking,7589612378000,-2.22,8.69,-0.46
25,Walking,7592142286000,-0.5,4.52,0.23
25,Walking,7594642316000,-0.91,8.85,1.8
25,Walking,7597122327000,-3.34,12.79,-2.03
25,Walking,7599622327000,2.22,7.01,6.09
25,Walking,7602132337000,-7.78,13.25,-3.72
25,Walking,7604642347000,-12.72,12.07,-11.37
25,Walking,7607112348000,-3.34,8.08,1.31
25,Walking,7609622327000,2.26,4.25,0.57
25,Walking,7612142347000,-6.51,6.17,1.14
25,Walking,7614642347000,-3.91,11.3,-2.53
25,Walking,7617112348000,-7.63,11.54,-2.6
25,Walking,7619632337000,-6.97,13.8,-5.13
25,Walking,7622132337000,4.37,2.72,3.15
25,Walking,7624642347000,-4.94,12.41,-1.88
25,Walking,7627122358000,-2.22,8.39,1.14
25,Walking,7629622327000,-2.56,6.36,0.53
25,Walking,7632112378000,-1.92,8.47,1.14
25,Walking,7634622388000,0.65,4.67,0.19
25,Walking,7637122358000,-4.44,7.21,0.8
25,Walking,7639642347000,1.8,4.44,-0.11
25,Walking,7642122327000,-3.34,7.82,-0.04
25,Walking,7644622327000,-2.03,7.25,0.5
25,Walking,7647132337000,-2.34,9.19,2.53
25,Walking,7649642347000,-0.15,17.27,-1.73
25,Walking,7652112348000,-4.48,14.67,-2.75
25,Walking,7654622327000,-9.66,9.08,0.46
25,Walking,7657142347000,-16.17,16.28,-11.88
25,Walking,7659642347000,-4.59,9.34,1.31
25,Walking,7662112348000,4.29,3.26,0.69
25,Walking,7664622358000,-4.75,6.13,0.89
25,Walking,7667122327000,0.72,5.98,-0.08
25,Walking,7669642347000,-4.52,8.47,-0.72
25,Walking,7672142347000,-2.83,8.2,0.72
