time,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
20603,-10.33,2.52,-2.52,0.13,0.0,-0.08,49.69,-22.13,23.14,-65.27,-68.14
20604,-10.6,2.52,-2.1,0.17,-0.16,-0.08,49.69,-22.13,23.14,-65.39,-67.78
20605,-10.6,2.52,-2.1,0.17,-0.16,-0.08,49.69,-22.13,23.14,-65.51,-67.42
20606,-10.61,2.29,-4.12,0.27,-0.43,-0.07,49.69,-22.13,23.14,-65.75,-66.48
20607,-10.61,2.29,-4.12,0.27,-0.43,-0.07,49.69,-22.13,23.14,-65.85,-66.04
20608,-10.37,1.7,-4.55,0.33,-0.48,-0.09,49.69,-22.13,23.14,-65.96,-65.35
20609,-10.37,1.7,-4.55,0.33,-0.48,-0.09,49.69,-22.13,23.14,-66.02,-64.86
20610,-10.31,2.12,-2.9,0.38,-0.49,-0.12,49.69,-22.13,23.14,-66.18,-64.13
20611,-10.31,2.12,-2.9,0.38,-0.49,-0.12,49.69,-22.13,23.14,-66.3,-63.58
20612,-10.59,2.68,-3.12,0.46,-0.66,-0.12,49.69,-22.13,23.14,-66.64,-62.17
20613,-10.59,2.68,-3.12,0.46,-0.66,-0.12,49.69,-22.13,23.14,-67.63,-57.28
20614,-10.43,2.47,-6.28,0.48,-0.74,-0.06,50.24,-21.95,20.89,-67.69,-56.83
20615,-10.43,2.47,-6.28,0.48,-0.74,-0.06,50.24,-21.95,20.89,-67.76,-56.35
20616,-10.11,2.45,-5.97,0.34,-0.46,-0.07,50.24,-21.95,20.89,-67.75,-56.14
20617,-10.11,2.45,-5.97,0.34,-0.46,-0.07,50.24,-21.95,20.89,-67.75,-55.89
20618,-9.97,2.71,-1.88,0.18,-0.17,-0.09,50.24,-21.95,20.89,-67.84,-55.59
20619,-10.24,2.57,-3.55,0.6,-1.0,0.03,50.24,-21.95,20.89,-68.52,-53.32
20620,-10.24,2.57,-3.55,0.6,-1.0,0.03,50.24,-21.95,20.89,-68.74,-52.64
20621,-10.19,1.99,-1.59,0.76,-1.09,0.03,52.4,-20.52,18.46,-69.05,-51.49
20622,-10.19,1.99,-1.59,0.76,-1.09,0.03,52.4,-20.52,18.46,-69.37,-50.23
20623,-11.09,2.38,-1.15,1.0,-1.42,0.05,52.4,-20.52,18.46,-69.75,-48.73
20624,-11.09,2.38,-1.15,1.0,-1.42,0.05,52.4,-20.52,18.46,-70.09,-47.37
20625,-10.97,2.42,-2.96,1.29,-1.81,0.09,52.4,-20.52,18.46,-71.07,-42.65
20626,-10.97,2.42,-2.96,1.29,-1.81,0.09,52.4,-20.52,18.46,-71.38,-41.08
20627,-10.02,2.13,-4.19,1.45,-1.93,0.11,52.4,-20.52,18.46,-71.69,-39.3
20628,-10.02,2.13,-4.19,1.45,-1.93,0.11,52.4,-20.52,18.46,-71.95,-37.76
20629,-9.58,1.76,-2.54,1.47,-1.82,0.1,52.4,-20.52,18.46,-72.24,-35.84
20630,-9.58,1.76,-2.54,1.47,-1.82,0.1,52.4,-20.52,18.46,-72.48,-34.14
20631,-10.61,1.91,-0.25,1.52,-1.84,0.1,52.4,-20.52,18.46,-73.27,-27.54
20632,-10.61,1.91,-0.25,1.52,-1.84,0.1,52.4,-20.52,18.46,-73.51,-25.32
20633,-11.7,1.78,0.11,1.71,-2.1,0.14,51.68,-20.16,11.87,-73.86,-21.66
20634,-11.7,1.78,0.11,1.71,-2.1,0.14,51.68,-20.16,11.87,-74.08,-18.99
20635,-11.26,1.32,-2.9,1.75,-2.31,0.12,51.68,-20.16,11.87,-74.28,-15.74
20636,-11.26,1.32,-2.9,1.75,-2.31,0.12,51.68,-20.16,11.87,-74.42,-12.84
20637,-10.21,1.57,-3.15,1.61,-2.11,0.08,51.68,-20.16,11.87,-74.66,-6.1
20638,-10.21,1.57,-3.15,1.61,-2.11,0.08,51.68,-20.16,11.87,-74.71,-3.57
20639,-10.52,2.27,1.91,1.63,-1.88,0.09,51.68,-20.16,11.87,-74.79,-0.47
20640,-10.52,2.27,1.91,1.63,-1.88,0.09,51.68,-20.16,11.87,-74.84,2.98
20641,-11.32,1.99,5.04,2.19,-2.31,0.17,51.68,-20.16,11.87,-74.84,6.72
20642,-11.32,1.99,5.04,2.19,-2.31,0.17,51.68,-20.16,11.87,-74.79,11.27
20643,-11.66,0.74,1.48,1.96,-2.85,0.2,51.68,-20.16,11.87,-74.33,21.31
20644,-11.66,0.74,1.48,1.96,-2.85,0.2,51.68,-20.16,11.87,-74.02,25.35
20645,-11.41,1.21,-0.55,2.02,-2.95,0.2,51.5,-19.98,4.76,-73.72,28.98
20646,-11.41,1.21,-0.55,2.02,-2.95,0.2,51.5,-19.98,4.76,-73.42,32.1
20647,-10.87,2.86,1.98,2.16,-2.97,0.19,51.5,-19.98,4.76,-73.05,36.02
20648,-10.87,2.86,1.98,2.16,-2.97,0.19,51.5,-19.98,4.76,-72.64,39.77
20649,-11.73,3.44,5.61,2.27,-3.16,0.26,51.5,-19.98,4.76,-71.08,49.89
20650,-11.73,3.44,5.61,2.27,-3.16,0.26,51.5,-19.98,4.76,-70.37,53.63
