time,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
199735,-8.67,-5.15,-0.51,0.0,0.0,0.0,55.47,18.89,12.48,-34.65,-5.81
199736,-8.67,-5.15,-0.51,0.0,0.0,0.0,55.47,18.89,12.48,-34.65,-5.79
199737,-8.67,-5.2,-0.92,0.01,-0.03,0.01,55.47,18.89,12.48,-34.64,-5.77
199738,-8.67,-5.2,-0.92,0.01,-0.03,0.01,55.47,18.89,12.48,-34.64,-5.76
199739,-8.66,-5.01,-1.06,0.0,-0.01,0.01,55.47,18.89,12.48,-34.65,-5.78
199740,-8.66,-5.01,-1.06,0.0,-0.01,0.01,55.47,18.89,12.48,-34.65,-5.79
199741,-8.61,-4.97,-0.8,-0.01,0.01,0.0,55.29,17.29,12.65,-34.65,-5.81
199742,-8.61,-4.97,-0.8,-0.01,0.01,0.0,55.29,17.29,12.65,-34.66,-5.81
199743,-8.61,-5.07,-0.59,-0.01,0.0,0.0,55.29,17.29,12.65,-34.65,-5.8
199744,-8.61,-5.07,-0.59,-0.01,0.0,0.0,55.29,17.29,12.65,-34.65,-5.78
199745,-8.63,-5.18,-0.83,0.0,-0.01,0.0,55.29,17.29,12.65,-34.65,-5.77
199746,-8.63,-5.18,-0.83,0.0,-0.01,0.0,55.29,17.29,12.65,-34.64,-5.77
199747,-8.65,-5.03,-0.98,0.0,0.0,0.0,55.29,17.29,12.65,-34.64,-5.78
199748,-8.65,-5.03,-0.98,0.0,0.0,0.0,55.29,17.29,12.65,-34.64,-5.79
199749,-8.65,-4.99,-0.75,-0.01,0.02,0.0,55.29,17.29,12.65,-34.64,-5.79
199750,-8.65,-4.99,-0.75,-0.01,0.02,0.0,55.29,17.29,12.65,-34.64,-5.8
199751,-8.66,-5.08,-0.66,0.0,0.01,0.0,55.29,17.29,12.65,-34.64,-5.79
199752,-8.66,-5.08,-0.66,0.0,0.01,0.0,55.29,17.29,12.65,-34.64,-5.79
199753,-8.64,-5.2,-0.93,0.01,0.0,0.0,54.02,18.19,12.13,-34.63,-5.78
199754,-8.64,-5.2,-0.93,0.01,0.0,0.0,54.02,18.19,12.13,-34.62,-5.79
199755,-8.67,-5.08,-0.9,0.0,0.01,0.0,54.02,18.19,12.13,-34.62,-5.8
199756,-8.67,-5.08,-0.9,0.0,0.01,0.0,54.02,18.19,12.13,-34.62,-5.8
199757,-8.64,-5.03,-0.87,0.0,0.02,0.0,54.02,18.19,12.13,-34.62,-5.82
199758,-8.64,-5.03,-0.87,0.0,0.02,0.0,54.02,18.19,12.13,-34.62,-5.83
199759,-8.63,-5.11,-0.77,0.0,0.02,0.0,54.02,18.19,12.13,-34.61,-5.85
199760,-8.63,-5.11,-0.77,0.0,0.02,0.0,54.02,18.19,12.13,-34.61,-5.85
199761,-8.59,-5.19,-0.77,0.01,0.0,0.0,54.02,18.19,12.13,-34.6,-5.84
199762,-8.59,-5.19,-0.77,0.01,0.0,0.0,54.02,18.19,12.13,-34.59,-5.84
199763,-8.66,-5.08,-0.93,0.01,0.0,0.0,54.02,18.19,12.13,-34.59,-5.84
199764,-8.66,-5.08,-0.93,0.01,0.0,0.0,54.02,18.19,12.13,-34.59,-5.84
199765,-8.73,-4.93,-0.77,0.01,0.0,0.0,54.56,18.01,11.26,-34.59,-5.83
199766,-8.73,-4.93,-0.77,0.01,0.0,0.0,54.56,18.01,11.26,-34.6,-5.82
199767,-8.65,-5.11,-0.78,0.01,-0.01,0.0,54.56,18.01,11.26,-34.6,-5.81
199768,-8.65,-5.11,-0.78,0.01,-0.01,0.0,54.56,18.01,11.26,-34.6,-5.8
199769,-8.63,-5.25,-0.95,0.01,-0.02,0.0,54.56,18.01,11.26,-34.59,-5.8
199770,-8.63,-5.25,-0.95,0.01,-0.02,0.0,54.56,18.01,11.26,-34.58,-5.79
199771,-8.61,-5.18,-0.83,0.0,0.0,0.0,54.56,18.01,11.26,-34.57,-5.79
199772,-8.61,-5.18,-0.83,0.0,0.0,0.0,54.56,18.01,11.26,-34.56,-5.79
