time,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
178863,-8.63,-5.09,-0.43,0.0,-0.02,0.0,55.11,17.11,10.4,-34.89,-4.01
178864,-8.63,-5.09,-0.43,0.0,-0.02,0.0,55.11,17.11,10.4,-34.89,-3.99
178865,-8.77,-5.0,-0.61,0.01,-0.03,0.0,55.83,17.47,10.74,-34.89,-3.97
178866,-8.77,-5.0,-0.61,0.01,-0.03,0.0,55.83,17.47,10.74,-34.89,-3.96
178867,-8.84,-5.04,-0.81,0.01,0.0,0.0,55.83,17.47,10.74,-34.9,-3.97
178868,-8.84,-5.04,-0.81,0.01,0.0,0.0,55.83,17.47,10.74,-34.9,-3.99
178869,-8.72,-5.12,-0.46,0.0,0.03,0.0,55.83,17.47,10.74,-34.89,-4.01
178870,-8.72,-5.12,-0.46,0.0,0.03,0.0,55.83,17.47,10.74,-34.89,-4.02
178871,-8.58,-5.09,-0.13,0.0,0.02,0.01,55.83,17.47,10.74,-34.89,-3.99
178872,-8.58,-5.09,-0.13,0.0,0.02,0.01,55.83,17.47,10.74,-34.88,-3.96
178873,-8.61,-4.97,-0.57,0.01,-0.02,0.01,55.83,17.47,10.74,-34.89,-3.95
178874,-8.61,-4.97,-0.57,0.01,-0.02,0.01,55.83,17.47,10.74,-34.89,-3.94
178875,-8.72,-4.9,-0.88,0.01,-0.01,0.01,55.83,17.47,10.74,-34.92,-3.94
178876,-8.72,-4.9,-0.88,0.01,-0.01,0.01,55.83,17.47,10.74,-34.93,-3.95
178877,-8.68,-4.97,-0.64,0.0,0.02,0.0,57.09,17.29,10.22,-34.93,-3.97
178878,-8.68,-4.97,-0.64,0.0,0.02,0.0,57.09,17.29,10.22,-34.93,-3.98
178879,-8.61,-5.05,-0.28,0.0,0.03,0.0,57.09,17.29,10.22,-34.93,-3.98
178880,-8.61,-5.05,-0.28,0.0,0.03,0.0,57.09,17.29,10.22,-34.92,-3.97
178881,-8.68,-4.98,-0.41,0.01,0.0,0.0,57.09,17.29,10.22,-34.92,-3.95
178882,-8.68,-4.98,-0.41,0.01,0.0,0.0,57.09,17.29,10.22,-34.93,-3.94
178883,-8.78,-4.92,-0.68,0.02,-0.02,0.0,57.09,17.29,10.22,-34.93,-3.93
178884,-8.78,-4.92,-0.68,0.02,-0.02,0.0,57.09,17.29,10.22,-34.94,-3.92
178885,-8.72,-5.05,-0.71,0.01,0.0,0.0,57.09,17.29,10.22,-34.94,-3.93
178886,-8.72,-5.05,-0.71,0.01,0.0,0.0,57.09,17.29,10.22,-34.94,-3.94
178887,-8.66,-5.17,-0.54,0.0,0.02,0.0,57.09,17.29,10.22,-34.93,-3.96
