time,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
223823,-1.12,1.09,9.46,0.0,0.0,0.0,66.83,37.0,-101.07,-8.65,92.65
223824,-1.12,1.09,9.46,0.0,0.0,0.0,66.83,37.0,-101.07,-8.66,92.65
223825,-1.17,1.02,9.63,0.0,0.0,0.0,66.83,37.0,-101.07,-8.66,92.65
223826,-1.17,1.02,9.63,0.0,0.0,0.0,66.83,37.0,-101.07,-8.67,92.64
223827,-1.14,0.95,9.53,0.0,0.0,0.0,67.37,36.83,-99.85,-8.67,92.64
223828,-1.14,0.95,9.53,0.0,0.0,0.0,67.37,36.83,-99.85,-8.66,92.63
223829,-1.12,1.08,9.43,0.0,0.0,0.0,67.37,36.83,-99.85,-8.67,92.64
223830,-1.12,1.08,9.43,0.0,0.0,0.0,67.37,36.83,-99.85,-8.67,92.64
223831,-1.11,1.05,9.48,0.0,0.0,0.0,67.37,36.83,-99.85,-8.67,92.64
223832,-1.11,1.05,9.48,0.0,0.0,0.0,67.37,36.83,-99.85,-8.67,92.65
223833,-1.13,1.02,9.53,0.0,0.0,0.0,67.37,36.83,-99.85,-8.67,92.65
223834,-1.13,1.02,9.53,0.0,0.0,0.0,67.37,36.83,-99.85,-8.67,92.65
223835,-1.09,1.0,9.53,0.0,0.0,0.0,67.37,36.83,-99.85,-8.67,92.65
223836,-1.09,1.0,9.53,0.0,0.0,0.0,67.37,36.83,-99.85,-8.66,92.65
223837,-1.12,1.07,9.46,0.0,0.0,0.0,67.37,36.83,-99.85,-8.66,92.65
223838,-1.12,1.07,9.46,0.0,0.0,0.0,67.37,36.83,-99.85,-8.67,92.66
223839,-1.15,1.05,9.53,0.0,0.0,0.0,69.0,34.85,-100.37,-8.67,92.66
223840,-1.15,1.05,9.53,0.0,0.0,0.0,69.0,34.85,-100.37,-8.67,92.66
223841,-1.18,0.96,9.55,0.0,0.0,0.0,69.0,34.85,-100.37,-8.67,92.65
223842,-1.18,0.96,9.55,0.0,0.0,0.0,69.0,34.85,-100.37,-8.67,92.65
223843,-1.12,1.04,9.48,0.0,0.0,0.0,69.0,34.85,-100.37,-8.67,92.65
223844,-1.12,1.04,9.48,0.0,0.0,0.0,69.0,34.85,-100.37,-8.67,92.65
223845,-1.11,0.97,9.48,0.0,0.0,0.0,69.0,34.85,-100.37,-8.67,92.65
223846,-1.11,0.97,9.48,0.0,0.0,0.0,69.0,34.85,-100.37,-8.67,92.65
223847,-1.15,1.02,9.44,0.0,0.0,0.0,69.0,34.85,-100.37,-8.67,92.65
223848,-1.15,1.02,9.44,0.0,0.0,0.0,69.0,34.85,-100.37,-8.67,92.65
223849,-1.12,1.0,9.32,0.0,0.0,0.0,69.0,34.85,-100.37,-8.68,92.65
223850,-1.12,1.0,9.32,0.0,0.0,0.0,69.0,34.85,-100.37,-8.68,92.65
223851,-1.18,0.98,9.22,0.0,0.0,0.0,67.37,36.11,-101.24,-8.68,92.64
223852,-1.18,0.98,9.22,0.0,0.0,0.0,67.37,36.11,-101.24,-8.69,92.64
223853,-1.06,1.07,9.48,0.0,0.0,0.0,67.37,36.11,-101.24,-8.68,92.65
223854,-1.06,1.07,9.48,0.0,0.0,0.0,67.37,36.11,-101.24,-8.68,92.65
223855,-1.11,1.0,9.66,0.0,0.0,0.0,67.37,36.11,-101.24,-8.66,92.65
223856,-1.11,1.0,9.66,0.0,0.0,0.0,67.37,36.11,-101.24,-8.64,92.64
223857,-1.13,1.02,9.61,0.0,0.0,0.0,67.37,36.11,-101.24,-8.64,92.64
223858,-1.13,1.02,9.61,0.0,0.0,0.0,67.37,36.11,-101.24,-8.64,92.64
223859,-1.12,1.05,9.41,0.0,0.0,0.0,67.37,36.11,-101.24,-8.64,92.65
223860,-1.12,1.05,9.41,0.0,0.0,0.0,67.37,36.11,-101.24,-8.64,92.65
223861,-1.11,1.04,9.46,0.0,0.0,0.0,67.37,36.11,-101.24,-8.64,92.65
223862,-1.11,1.04,9.46,0.0,0.0,0.0,67.37,36.11,-101.24,-8.64,92.65
223863,-1.1,0.99,9.53,0.0,0.0,0.0,67.55,35.21,-99.68,-8.64,92.65
223864,-1.1,0.99,9.53,0.0,0.0,0.0,67.55,35.21,-99.68,-8.63,92.65
223865,-1.13,1.04,9.61,0.0,0.0,0.0,67.55,35.21,-99.68,-8.63,92.66
223866,-1.13,1.04,9.61,0.0,0.0,0.0,67.55,35.21,-99.68,-8.64,92.66
223867,-1.12,1.03,9.44,0.0,0.0,0.0,67.55,35.21,-99.68,-8.64,92.66
223868,-1.12,1.03,9.44,0.0,0.0,0.0,67.55,35.21,-99.68,-8.64,92.66
223869,-1.13,1.03,9.51,0.0,0.0,0.0,67.55,35.21,-99.68,-8.64,92.66
223870,-1.13,1.03,9.51,0.0,0.0,0.0,67.55,35.21,-99.68,-8.64,92.66
223871,-1.14,0.99,9.61,0.0,0.0,0.0,67.55,35.21,-99.68,-8.64,92.66
223872,-1.14,0.99,9.61,0.0,0.0,0.0,67.55,35.21,-99.68,-8.64,92.65
223873,-1.13,1.03,9.53,0.0,0.0,0.0,67.55,35.21,-99.68,-8.64,92.65
223874,-1.13,1.03,9.53,0.0,0.0,0.0,67.55,35.21,-99.68,-8.64,92.66
