time,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
286209,-8.6,-5.07,-0.86,0.0,0.0,0.0,54.2,18.01,12.3,-34.66,-5.9
286210,-8.59,-5.22,-0.94,0.0,0.0,0.0,54.2,18.01,12.3,-34.65,-5.9
286211,-8.59,-5.22,-0.94,0.0,0.0,0.0,54.2,18.01,12.3,-34.64,-5.91
286212,-8.69,-5.04,-0.83,0.0,0.01,0.0,54.2,18.01,12.3,-34.64,-5.91
286213,-8.69,-5.04,-0.83,0.0,0.01,0.0,54.2,18.01,12.3,-34.64,-5.91
286214,-8.75,-4.98,-0.64,0.0,0.01,0.0,52.76,16.93,13.69,-34.64,-5.91
286215,-8.75,-4.98,-0.64,0.0,0.01,0.0,52.76,16.93,13.69,-34.65,-5.9
286216,-8.72,-5.01,-0.7,0.01,-0.01,0.0,52.76,16.93,13.69,-34.65,-5.88
286217,-8.72,-5.01,-0.7,0.01,-0.01,0.0,52.76,16.93,13.69,-34.66,-5.87
286218,-8.61,-5.15,-0.86,0.01,-0.02,0.0,52.76,16.93,13.69,-34.65,-5.86
286219,-8.61,-5.15,-0.86,0.01,-0.02,0.0,52.76,16.93,13.69,-34.65,-5.85
286220,-8.61,-5.04,-1.04,0.01,-0.01,0.0,52.76,16.93,13.69,-34.64,-5.84
286221,-8.61,-5.04,-1.04,0.01,-0.01,0.0,52.76,16.93,13.69,-34.64,-5.84
286222,-8.68,-4.97,-0.85,0.0,0.0,0.0,52.76,16.93,13.69,-34.65,-5.85
286223,-8.68,-4.97,-0.85,0.0,0.0,0.0,52.76,16.93,13.69,-34.65,-5.85
286224,-8.68,-5.07,-0.79,0.0,0.01,0.0,52.76,16.93,13.69,-34.65,-5.85
286225,-8.68,-5.07,-0.79,0.0,0.01,0.0,52.76,16.93,13.69,-34.65,-5.85
286226,-8.63,-5.16,-0.72,0.0,0.01,0.0,54.56,18.72,13.0,-34.64,-5.85
286227,-8.63,-5.16,-0.72,0.0,0.01,0.0,54.56,18.72,13.0,-34.63,-5.85
286228,-8.66,-5.15,-0.73,0.0,0.01,0.0,54.56,18.72,13.0,-34.63,-5.84
286229,-8.66,-5.15,-0.73,0.0,0.01,0.0,54.56,18.72,13.0,-34.62,-5.84
286230,-8.68,-4.97,-0.85,0.01,0.0,0.0,54.56,18.72,13.0,-34.63,-5.84
286231,-8.68,-4.97,-0.85,0.01,0.0,0.0,54.56,18.72,13.0,-34.63,-5.84
286232,-8.75,-4.97,-0.94,0.02,0.0,0.0,54.56,18.72,13.0,-34.64,-5.83
286233,-8.75,-4.97,-0.94,0.02,0.0,0.0,54.56,18.72,13.0,-34.64,-5.83
286234,-8.68,-5.07,-0.88,0.0,0.0,0.0,54.56,18.72,13.0,-34.64,-5.83
286235,-8.68,-5.07,-0.88,0.0,0.0,0.0,54.56,18.72,13.0,-34.64,-5.83
286236,-8.63,-5.11,-0.81,0.0,0.01,0.0,54.56,18.72,13.0,-34.64,-5.84
286237,-8.63,-5.11,-0.81,0.0,0.01,0.0,54.56,18.72,13.0,-34.63,-5.84
286238,-8.61,-5.04,-0.73,0.0,0.0,0.0,53.12,18.37,13.69,-34.63,-5.83
286239,-8.61,-5.04,-0.73,0.0,0.0,0.0,53.12,18.37,13.69,-34.63,-5.82
286240,-8.68,-4.99,-0.94,0.01,-0.01,0.0,53.12,18.37,13.69,-34.63,-5.82
