time,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
284073,-8.55,-5.11,-0.63,-0.01,0.03,0.0,55.47,17.82,12.82,-34.75,-7.38
284074,-8.55,-5.11,-0.63,-0.01,0.03,0.0,55.47,17.82,12.82,-34.75,-7.36
284075,-8.66,-4.99,-0.87,0.01,0.0,0.0,55.47,17.82,12.82,-34.75,-7.34
284076,-8.66,-4.99,-0.87,0.01,0.0,0.0,55.47,17.82,12.82,-34.75,-7.33
284077,-8.72,-5.07,-1.1,0.02,-0.01,0.0,55.47,17.82,12.82,-34.75,-7.3
284078,-8.72,-5.07,-1.1,0.02,-0.01,0.0,55.47,17.82,12.82,-34.75,-7.29
284079,-8.67,-5.11,-1.04,0.0,0.01,0.0,55.47,17.82,12.82,-34.74,-7.3
284080,-8.67,-5.11,-1.04,0.0,0.01,0.0,55.47,17.82,12.82,-34.74,-7.3
284081,-8.61,-5.09,-0.76,0.0,0.03,0.0,55.47,17.82,12.82,-34.73,-7.29
284082,-8.61,-5.09,-0.76,0.0,0.03,0.0,55.47,17.82,12.82,-34.72,-7.29
284083,-8.66,-4.98,-0.74,0.01,0.01,0.0,55.47,18.89,12.82,-34.72,-7.27
284084,-8.66,-4.98,-0.74,0.01,0.01,0.0,55.47,18.89,12.82,-34.73,-7.25
284085,-8.75,-4.92,-1.0,0.02,-0.02,0.0,55.47,18.89,12.82,-34.73,-7.24
284086,-8.75,-4.92,-1.0,0.02,-0.02,0.0,55.47,18.89,12.82,-34.74,-7.22
284087,-8.69,-5.04,-1.08,0.01,-0.02,0.0,55.47,18.89,12.82,-34.74,-7.21
284088,-8.69,-5.04,-1.08,0.01,-0.02,0.0,55.47,18.89,12.82,-34.74,-7.2
284089,-8.59,-5.16,-1.07,0.0,0.0,0.0,55.47,18.89,12.82,-34.73,-7.21
284090,-8.59,-5.16,-1.07,0.0,0.0,0.0,55.47,18.89,12.82,-34.72,-7.21
284091,-8.61,-5.05,-0.96,0.0,0.02,0.0,55.47,18.89,12.82,-34.72,-7.21
