user,activity,timestamp,x-axis,y-axis,z-axis
11,Walking,1476542308000,1.23,5.52,2.6423476
11,Walking,1479042369000,-1.33,13.87,6.891896
11,Walking,1481552287000,-4.44,9.85,0.5720546
11,Walking,1484052287000,-0.46,4.82,-2.4108016
11,Walking,1486572307000,-6.47,12.15,-3.9090397
11,Walking,1489072215000,-1.69,10.92,-2.7240696
11,Walking,1491582286000,-4.9,16.47,-2.070293
11,Walking,1494042277000,-3.06,9.28,-2.7240696
11,Walking,1496562236000,-7.35,16.17,5.012288
11,Walking,1499072276000,2.76,5.63,-4.1814466
11,Walking,1501572398000,-8.24,10.23,-2.8330324
11,Walking,1507112315000,-2.87,11.92,1.0351465
11,Walking,1509592265000,-12.79,12.68,9.847511
11,Walking,1512092265000,-3.53,15.55,5.243834
11,Walking,1514602306000,-9.0,14.63,4.399372
11,Walking,1517112315000,-0.15,12.91,-2.1383946
11,Walking,1519612285000,-2.18,12.15,-3.0237172
11,Walking,1522132213000,-4.14,11.56,-5.597963
11,Walking,1524632213000,-0.15,11.3,-0.88532263
11,Walking,1527112315000,-3.6,9.23,-1.7978859
11,Walking,1529612254000,0.34,11.73,-0.7218784
11,Walking,1532122295000,-2.98,6.89,-1.3075534
11,Walking,1534622234000,1.33,12.64,-0.7218784
11,Walking,1537122295000,-3.45,9.47,-4.099725
11,Walking,1539592265000,-1.31,11.11,-3.9090397
11,Walking,1542092326000,-0.46,9.34,-2.4108016
11,Walking,1544632274000,-1.99,12.72,-4.099725
11,Walking,1547132274000,-1.88,10.46,-4.440233
11,Walking,1549602306000,-2.3,11.56,-2.1111538
11,Walking,1552112315000,-1.8,9.28,-3.568531
11,Walking,1554622203000,-0.27,9.38,-1.9885708
11,Walking,1557092326000,-0.11,12.57,1.1441092
11,Walking,1559592265000,-6.89,17.54,8.19945
11,Walking,1562132243000,-5.05,16.28,8.308413
11,Walking,1564602306000,0.95,8.85,3.445948
11,Walking,1567102306000,1.88,9.58,-0.19068487
11,Walking,1569602244000,-1.33,3.17,0.95342433
11,Walking,1572102244000,1.08,6.66,-0.14982383
11,Walking,1574612224000,-4.25,8.92,-0.29964766
11,Walking,1577112254000,1.33,7.5,0.23154591
11,Walking,1579602244000,1.65,5.43,2.9556155
11,Walking,1582102244000,1.73,7.25,-0.27240697
11,Walking,1584612315000,-0.23,3.38,-1.6480621
11,Walking,1587132274000,-0.11,12.22,-1.920469
11,Walking,1589632274000,-0.15,3.38,-2.4108016
11,Walking,1592102244000,-0.95,13.06,-2.7513103
11,Walking,1594602244000,1.73,15.4,3.6774938
11,Walking,1597112254000,-0.38,13.53,0.9942854
