time,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
60013,-2.38,1.41,10.11,0.0,0.0,0.0,16.86,1.88,4.42,-15.26,91.35
60014,-2.4,1.38,10.11,0.0,0.0,0.0,16.86,1.88,4.42,-15.26,91.35
60015,-2.4,1.38,10.11,0.0,0.0,0.0,16.86,1.88,4.42,-15.26,91.35
60016,-2.44,1.38,10.15,0.0,0.0,0.0,16.86,1.88,4.42,-15.26,91.35
60017,-2.44,1.38,10.15,0.0,0.0,0.0,16.86,1.88,4.42,-15.27,91.35
60018,-2.41,1.4,10.15,0.0,0.0,0.0,16.86,1.88,4.42,-15.27,91.35
60019,-2.41,1.4,10.15,0.0,0.0,0.0,16.86,1.88,4.42,-15.27,91.35
60020,-2.38,1.36,10.15,0.0,0.0,0.0,16.86,1.88,4.42,-15.26,91.35
60021,-2.38,1.36,10.15,0.0,0.0,0.0,16.86,1.88,4.42,-15.26,91.35
60022,-2.41,1.39,10.11,0.0,0.0,0.0,16.86,1.88,4.42,-15.26,91.35
60023,-2.41,1.39,10.11,0.0,0.0,0.0,16.86,1.88,4.42,-15.26,91.35
60024,-2.38,1.38,10.11,0.0,0.0,0.0,16.32,2.41,3.9,-15.26,91.35
60025,-2.38,1.38,10.11,0.0,0.0,0.0,16.32,2.41,3.9,-15.26,91.35
60026,-2.39,1.42,10.16,0.0,0.0,0.0,16.32,2.41,3.9,-15.26,91.35
60027,-2.39,1.42,10.16,0.0,0.0,0.0,16.32,2.41,3.9,-15.26,91.35
60028,-2.4,1.36,10.13,0.0,0.0,0.0,16.32,2.41,3.9,-15.26,91.35
60029,-2.4,1.36,10.13,0.0,0.0,0.0,16.32,2.41,3.9,-15.26,91.35
60030,-2.4,1.38,10.13,0.0,0.0,0.0,16.32,2.41,3.9,-15.26,91.35
60031,-2.4,1.38,10.13,0.0,0.0,0.0,16.32,2.41,3.9,-15.26,91.35
60032,-2.43,1.41,10.14,0.0,0.0,0.0,16.32,2.41,3.9,-15.26,91.35
60033,-2.43,1.41,10.14,0.0,0.0,0.0,16.32,2.41,3.9,-15.26,91.35
60034,-2.39,1.39,10.11,0.0,0.0,0.0,16.32,2.41,3.9,-15.26,91.35
60035,-2.39,1.39,10.11,0.0,0.0,0.0,16.32,2.41,3.9,-15.26,91.35
60036,-2.41,1.4,10.17,0.0,0.01,0.0,17.57,1.88,3.03,-15.27,91.35
60037,-2.41,1.4,10.17,0.0,0.01,0.0,17.57,1.88,3.03,-15.27,91.35
60038,-2.39,1.37,10.11,0.0,0.0,0.0,17.57,1.88,3.03,-15.27,91.35
60039,-2.39,1.37,10.11,0.0,0.0,0.0,17.57,1.88,3.03,-15.27,91.35
60040,-2.4,1.4,10.14,0.0,0.01,0.0,17.57,1.88,3.03,-15.28,91.35
60041,-2.4,1.4,10.14,0.0,0.01,0.0,17.57,1.88,3.03,-15.28,91.35
60042,-2.4,1.39,10.14,0.0,0.01,0.0,17.57,1.88,3.03,-15.29,91.34
60043,-2.4,1.39,10.14,0.0,0.01,0.0,17.57,1.88,3.03,-15.29,91.34
60044,-2.38,1.39,10.1,0.0,0.0,0.0,17.57,1.88,3.03,-15.29,91.34
60045,-2.38,1.39,10.1,0.0,0.0,0.0,17.57,1.88,3.03,-15.29,91.34
60046,-2.41,1.36,10.11,0.0,0.0,0.0,17.57,1.88,3.03,-15.29,91.34
60047,-2.41,1.36,10.11,0.0,0.0,0.0,17.57,1.88,3.03,-15.29,91.34
60048,-2.42,1.38,10.15,0.0,0.0,0.0,16.32,2.06,3.55,-15.29,91.34
60049,-2.42,1.38,10.15,0.0,0.0,0.0,16.32,2.06,3.55,-15.29,91.34
60050,-2.4,1.38,10.1,0.0,0.0,0.0,16.32,2.06,3.55,-15.29,91.34
60051,-2.4,1.38,10.1,0.0,0.0,0.0,16.32,2.06,3.55,-15.29,91.34
60052,-2.4,1.4,10.11,0.0,0.0,0.0,16.32,2.06,3.55,-15.29,91.34
60053,-2.4,1.4,10.11,0.0,0.0,0.0,16.32,2.06,3.55,-15.29,91.34
60054,-2.4,1.37,10.15,0.0,0.0,0.0,16.32,2.06,3.55,-15.29,91.34
60055,-2.4,1.36,10.15,0.0,0.0,0.0,16.32,2.06,3.55,-15.28,91.34
60056,-2.4,1.36,10.15,0.0,0.0,0.0,16.32,2.06,3.55,-15.28,91.34
60057,-2.39,1.39,10.15,0.0,0.0,0.0,16.32,2.06,3.55,-15.28,91.34
60058,-2.39,1.39,10.15,0.0,0.0,0.0,16.32,2.06,3.55,-15.28,91.34
60059,-2.4,1.38,10.11,0.0,0.0,0.0,16.68,3.85,4.24,-15.28,91.34
60060,-2.4,1.38,10.11,0.0,0.0,0.0,16.68,3.85,4.24,-15.28,91.34
60061,-2.4,1.37,10.13,0.0,0.0,0.0,16.68,3.85,4.24,-15.28,91.34
60062,-2.39,1.36,10.16,0.0,0.0,0.0,16.68,3.85,4.24,-15.28,91.34
60063,-2.39,1.36,10.16,0.0,0.0,0.0,16.68,3.85,4.24,-15.28,91.34
60064,-2.4,1.39,10.13,0.0,0.0,0.0,16.68,3.85,4.24,-15.28,91.34
60065,-2.4,1.39,10.13,0.0,0.0,0.0,16.68,3.85,4.24,-15.28,91.34
60066,-2.4,1.38,10.16,0.0,0.01,0.0,15.24,2.41,2.86,-15.28,91.34
60067,-2.4,1.38,10.16,0.0,0.01,0.0,15.24,2.41,2.86,-15.28,91.34
60068,-2.4,1.39,10.14,0.01,0.0,0.0,15.24,2.41,2.86,-15.29,91.35
60069,-2.4,1.39,10.14,0.01,0.0,0.0,15.24,2.41,2.86,-15.3,91.38
60070,-2.4,1.39,10.1,0.0,0.0,0.0,15.24,2.41,2.86,-15.3,91.38
60071,-2.4,1.39,10.1,0.0,0.0,0.0,15.24,2.41,2.86,-15.3,91.38
60072,-2.4,1.36,10.11,0.0,0.01,0.0,15.24,2.41,2.86,-15.3,91.37
60073,-2.4,1.36,10.11,0.0,0.01,0.0,15.24,2.41,2.86,-15.31,91.37
60074,-2.38,1.39,10.16,0.0,0.0,0.0,15.24,2.41,2.86,-15.3,91.37
60075,-2.39,1.39,10.11,0.0,0.0,0.0,16.86,1.88,3.38,-15.3,91.37
60076,-2.39,1.39,10.11,0.0,0.0,0.0,16.86,1.88,3.38,-15.3,91.37
60077,-2.41,1.39,10.11,0.0,0.0,0.0,16.86,1.88,3.38,-15.3,91.37
60078,-2.41,1.39,10.11,0.0,0.0,0.0,16.86,1.88,3.38,-15.3,91.37
60079,-2.4,1.37,10.13,0.0,0.0,0.0,16.86,1.88,3.38,-15.3,91.37
60080,-2.4,1.37,10.13,0.0,0.0,0.0,16.86,1.88,3.38,-15.3,91.37
60081,-2.4,1.38,10.14,0.0,0.0,0.0,16.86,1.88,3.38,-15.3,91.37
60082,-2.4,1.38,10.14,0.0,0.0,0.0,16.86,1.88,3.38,-15.3,91.37
60083,-2.39,1.38,10.11,0.0,0.0,0.0,16.86,1.88,3.38,-15.3,91.37
60084,-2.39,1.38,10.11,0.0,0.0,0.0,16.86,1.88,3.38,-15.3,91.37
60085,-2.4,1.37,10.13,0.0,0.01,0.0,16.14,1.88,4.07,-15.3,91.37
60086,-2.4,1.37,10.13,0.0,0.01,0.0,16.14,1.88,4.07,-15.3,91.36
60087,-2.39,1.39,10.14,0.01,0.0,0.0,16.14,1.88,4.07,-15.31,91.37
60088,-2.39,1.39,10.14,0.01,0.0,0.0,16.14,1.88,4.07,-15.31,91.38
