time,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
186642,-4.01,-2.13,4.66,-1.17,1.69,-0.32,50.42,17.11,12.48,-37.45,-7.77
186643,-4.01,-2.13,4.66,-1.17,1.69,-0.32,50.42,17.11,12.48,-37.3,-8.21
186644,-9.55,-3.46,2.21,-0.17,0.69,0.06,50.42,17.11,12.48,-37.35,-9.18
186645,-9.55,-3.46,2.21,-0.17,0.69,0.06,50.42,17.11,12.48,-37.43,-9.39
186646,-12.86,-5.18,0.67,0.35,-0.51,0.1,50.42,17.11,12.48,-37.57,-8.88
186647,-12.86,-5.18,0.67,0.35,-0.51,0.1,50.42,17.11,12.48,-37.68,-8.51
186648,-9.99,-4.42,-1.47,0.48,-0.85,-0.08,50.42,17.11,12.48,-37.71,-8.1
186649,-9.99,-4.42,-1.47,0.48,-0.85,-0.08,50.42,17.11,12.48,-37.74,-7.62
186650,-8.56,-4.3,-5.44,0.18,-0.45,-0.26,54.2,13.71,14.38,-37.45,-7.1
186651,-8.56,-4.3,-5.44,0.18,-0.45,-0.26,54.2,13.71,14.38,-37.35,-7.14
186652,-8.55,-4.09,-1.88,-0.03,0.03,-0.2,54.2,13.71,14.38,-37.29,-7.26
186653,-8.55,-4.09,-1.88,-0.03,0.03,-0.2,54.2,13.71,14.38,-37.23,-7.38
186654,-9.02,-4.26,-1.36,-0.11,0.28,-0.11,54.2,13.71,14.38,-37.2,-7.54
186655,-9.02,-4.26,-1.36,-0.11,0.28,-0.11,54.2,13.71,14.38,-37.17,-7.71
186656,-9.11,-5.18,0.51,-0.13,0.3,-0.07,54.2,13.71,14.38,-37.01,-8.16
186657,-9.11,-5.18,0.51,-0.13,0.3,-0.07,54.2,13.71,14.38,-36.96,-8.19
186658,-8.78,-5.53,0.43,-0.03,0.07,-0.04,54.2,13.71,14.38,-36.91,-8.12
186659,-8.78,-5.53,0.43,-0.03,0.07,-0.04,54.2,13.71,14.38,-36.85,-8.04
186660,-8.64,-5.36,-0.94,0.05,-0.16,-0.03,54.2,13.71,14.38,-36.81,-7.95
186661,-8.64,-5.36,-0.94,0.05,-0.16,-0.03,54.2,13.71,14.38,-36.77,-7.84
186662,-8.21,-5.67,-2.31,0.05,-0.2,-0.03,54.2,13.71,14.04,-36.69,-7.56
186663,-8.21,-5.67,-2.31,0.05,-0.2,-0.03,54.2,13.71,14.04,-36.61,-7.47
186664,-8.28,-5.23,-2.17,0.0,-0.06,-0.05,54.2,13.71,14.04,-36.55,-7.52
