time,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
389508,-8.6,-4.97,-0.89,0.0,0.0,0.0,49.69,17.82,12.13,-34.36,-5.92
389509,-8.6,-4.97,-0.89,0.0,0.0,0.0,49.69,17.82,12.13,-34.36,-5.93
389510,-8.57,-5.09,-0.83,0.0,0.0,0.0,49.69,17.82,12.13,-34.36,-5.93
389511,-8.57,-5.09,-0.83,0.0,0.0,0.0,49.69,17.82,12.13,-34.36,-5.93
389512,-8.55,-5.11,-0.92,0.0,0.0,0.0,47.89,18.54,12.48,-34.35,-5.93
389513,-8.55,-5.11,-0.92,0.0,0.0,0.0,47.89,18.54,12.48,-34.35,-5.93
389514,-8.55,-5.05,-0.96,0.0,0.0,0.0,47.89,18.54,12.48,-34.35,-5.94
389515,-8.55,-5.05,-0.96,0.0,0.0,0.0,47.89,18.54,12.48,-34.35,-5.95
389516,-8.52,-5.07,-0.81,0.0,0.0,0.0,47.89,18.54,12.48,-34.34,-5.95
389517,-8.52,-5.07,-0.81,0.0,0.0,0.0,47.89,18.54,12.48,-34.34,-5.94
389518,-8.51,-5.05,-0.87,0.0,0.0,0.0,47.89,18.54,12.48,-34.34,-5.94
389519,-8.51,-5.05,-0.87,0.0,0.0,0.0,47.89,18.54,12.48,-34.34,-5.95
389520,-8.58,-5.05,-0.99,0.0,-0.01,0.0,47.89,18.54,12.48,-34.34,-5.95
389521,-8.58,-5.05,-0.99,0.0,-0.01,0.0,47.89,18.54,12.48,-34.34,-5.96
389522,-8.61,-5.07,-1.05,0.0,0.0,0.0,47.89,18.54,12.48,-34.34,-5.97
389523,-8.61,-5.07,-1.05,0.0,0.0,0.0,47.89,18.54,12.48,-34.34,-5.98
389524,-8.56,-5.08,-0.74,0.0,0.02,0.0,49.33,17.11,11.78,-34.33,-5.98
389525,-8.56,-5.08,-0.74,0.0,0.02,0.0,49.33,17.11,11.78,-34.33,-5.99
389526,-8.5,-5.05,-0.75,0.0,0.0,0.0,49.33,17.11,11.78,-34.33,-5.98
389527,-8.5,-5.05,-0.75,0.0,0.0,0.0,49.33,17.11,11.78,-34.32,-5.97
389528,-8.52,-5.03,-0.96,0.02,-0.02,0.0,49.33,17.11,11.78,-34.32,-5.96
389529,-8.52,-5.03,-0.96,0.02,-0.02,0.0,49.33,17.11,11.78,-34.32,-5.96
389530,-8.55,-5.12,-1.08,0.01,-0.01,0.0,49.33,17.11,11.78,-34.32,-5.96
389531,-8.55,-5.12,-1.08,0.01,-0.01,0.0,49.33,17.11,11.78,-34.32,-5.96
389532,-8.52,-5.14,-0.78,0.0,0.01,0.0,49.33,17.11,11.78,-34.31,-5.96
389533,-8.52,-5.14,-0.78,0.0,0.01,0.0,49.33,17.11,11.78,-34.3,-5.96
389534,-8.52,-5.04,-0.8,0.0,0.0,0.0,49.33,17.11,11.78,-34.3,-5.95
389535,-8.52,-5.04,-0.8,0.0,0.0,0.0,49.33,17.11,11.78,-34.3,-5.95
389536,-8.6,-4.99,-0.94,0.01,-0.01,0.0,48.61,18.54,12.13,-34.31,-5.95
389537,-8.6,-4.99,-0.94,0.01,-0.01,0.0,48.61,18.54,12.13,-34.31,-5.94
389538,-8.61,-5.01,-0.92,0.0,0.0,0.0,48.61,18.54,12.13,-34.31,-5.94
389539,-8.61,-5.01,-0.92,0.0,0.0,0.0,48.61,18.54,12.13,-34.32,-5.95
389540,-8.52,-5.07,-0.81,0.0,0.0,0.0,48.61,18.54,12.13,-34.31,-5.94
389541,-8.52,-5.07,-0.81,0.0,0.0,0.0,48.61,18.54,12.13,-34.31,-5.94
389542,-8.55,-5.03,-0.83,0.0,0.0,0.0,48.61,18.54,12.13,-34.31,-5.94
389543,-8.55,-5.03,-0.83,0.0,0.0,0.0,48.61,18.54,12.13,-34.31,-5.93
389544,-8.52,-5.07,-0.94,0.0,0.0,0.0,48.61,18.54,12.13,-34.31,-5.94
389545,-8.52,-5.07,-0.94,0.0,0.0,0.0,48.61,18.54,12.13,-34.31,-5.95
389546,-8.52,-5.17,-0.96,0.0,0.0,0.0,48.61,18.54,12.13,-34.3,-5.96
389547,-8.52,-5.17,-0.96,0.0,0.0,0.0,48.61,18.54,12.13,-34.29,-5.96
389548,-8.53,-5.09,-0.79,0.0,0.0,0.0,50.05,18.19,12.48,-34.29,-5.96
389549,-8.53,-5.09,-0.79,0.0,0.0,0.0,50.05,18.19,12.48,-34.29,-5.95
389550,-8.55,-4.99,-0.88,0.01,0.0,0.0,50.05,18.19,12.48,-34.29,-5.95
389551,-8.55,-4.99,-0.88,0.01,0.0,0.0,50.05,18.19,12.48,-34.3,-5.95
