user,activity,timestamp,x-axis,y-axis,z-axis
11,Walking,1474122264000,-1.73,10.31,0.53119355
11,Walking,1474172252000,-1.18,11.92,-0.3405087
11,Walking,1474222301000,-2.03,11.5,-1.56634
11,Walking,1474272258000,-2.14,9.34,-2.1111538
11,Walking,1474322307000,-3.76,11.88,-4.5628166
11,Walking,1474372264000,-4.1,10.38,0.19068487
11,Walking,1474422313000,0.04,9.34,3.173541
11,Walking,1474472209000,-0.34,3.91,-2.3426998
11,Walking,1474522258000,-1.14,5.94,1.879608
11,Walking,1474572276000,-0.84,7.27,5.8976107
11,Walking,1474632365000,-7.65,14.63,4.3312707
11,Walking,1474682353000,-2.75,8.54,1.1849703
11,Walking,1474682353000,-2.75,8.54,1.1849703
11,Walking,1474782237000,-0.95,8.5,-2.6014864
11,Walking,1474836467000,-0.91,11.73,-3.255263
11,Walking,1474836467000,-0.91,11.73,-3.255263
11,Walking,1474892284000,-0.76,12.37,-1.4982382
11,Walking,1474942271000,0.69,5.98,-0.8036005
11,Walking,1474992259000,-0.5,4.99,-3.1054392
11,Walking,1475042522000,-4.29,11.22,8.580819
11,Walking,1475092265000,0.08,12.07,1.6889231
11,Walking,1475142467000,-1.53,12.37,2.3018389
11,Walking,1475192271000,-1.23,13.95,0.3405087
11,Walking,1475242747000,-2.56,11.37,-2.3426998
11,Walking,1475292308000,-2.64,9.23,-4.399372
11,Walking,1475342326000,-5.05,10.19,-4.140586
11,Walking,1475392284000,-3.79,7.86,-0.38136974
11,Walking,1475442302000,0.8,7.93,2.6423476
11,Walking,1475492259000,-0.3,4.79,-1.6889231
11,Walking,1475542308000,1.04,6.74,3.1463003
11,Walking,1475592967000,-3.21,12.95,5.434519
11,Walking,1475642467000,-7.59,13.21,-0.0
11,Walking,1475692271000,-3.3,11.22,-0.8036005
11,Walking,1475742290000,-1.76,11.35,-2.1111538
11,Walking,1475792277000,0.27,7.67,-3.6774938
11,Walking,1475842265000,0.27,13.29,-3.1463003
11,Walking,1475892314000,0.04,10.0,-0.9942854
11,Walking,1475942271000,1.46,6.36,-1.879608
11,Walking,1475992442000,-0.76,6.47,-3.255263
11,Walking,1476042308000,-1.61,11.35,1.9885708
11,Walking,1476092326000,-1.92,12.91,6.742072
11,Walking,1476142284000,-0.89,11.88,-0.61291564
11,Walking,1476192271000,-2.3,11.65,3.0237172
11,Walking,1476242351000,-2.18,10.23,-1.8387469
11,Walking,1476292277000,-2.49,11.3,-3.2961242
11,Walking,1476342296000,-5.18,13.59,-7.205164
11,Walking,1476392284000,-2.3,6.74,-1.7297841
11,Walking,1476442302000,2.49,6.82,6.0474343
11,Walking,1476492259000,-0.76,5.41,-1.0351465
11,Walking,1476542308000,1.23,5.52,2.6423476
11,Walking,1476592265000,-4.75,13.63,7.3141265
11,Walking,1476642314000,-5.56,9.23,0.19068487
11,Walking,1476692485000,-1.69,7.06,-2.5333846
