user,activity,timestamp,x-axis,y-axis,z-axis
8,Walking,110043121864000,1.42,11.84,0.23
8,Walking,110045603950000,-3.6,10.08,0.95
8,Walking,110048113655000,6.36,14.48,5.37
8,Walking,110050631324000,5.13,10.38,2.49
8,Walking,110053091682000,2.34,12.57,-0.34
8,Walking,110055621406000,0.61,12.3,2.53
8,Walking,110058101570000,-3.45,5.56,5.9
8,Walking,110060611641000,-7.97,14.9,-3.15
8,Walking,110063111549000,-1.42,7.74,0.23
8,Walking,110065642738000,-0.65,14.71,2.03
8,Walking,110068111519000,1.12,3.17,-2.07
8,Walking,110070591530000,-1.18,9.23,-2.76
8,Walking,110073101631000,3.49,13.1,-1.33
8,Walking,110075611610000,2.22,10.38,-0.8
8,Walking,110078101539000,-2.64,14.9,-2.07
8,Walking,110080623695000,-2.34,1.8,-2.26
8,Walking,110083121498000,-3.68,7.93,-1.14
8,Walking,110085641334000,3.57,12.07,0.89
8,Walking,110088121620000,1.8,10.88,0.08
8,Walking,110090601509000,-5.28,12.07,1.73
8,Walking,110093121437000,-2.11,3.6,2.37
8,Walking,110095611671000,-4.4,14.75,-4.29
8,Walking,110098101753000,2.22,6.44,0.8
8,Walking,110100621528000,4.06,12.57,-1.23
8,Walking,110103101509000,-4.82,11.45,-6.51
8,Walking,110105601509000,-0.31,2.98,-2.15
8,Walking,110108111519000,0.53,12.98,3.41
8,Walking,110110601570000,-4.21,4.6,-4.21
8,Walking,110113101539000,-1.76,9.81,-1.42
8,Walking,110115631508000,-2.91,15.66,-9.11
8,Walking,110118121895000,-0.27,1.99,-2.83
8,Walking,110120611335000,-2.15,-0.89,1.12
8,Walking,110123091560000,2.14,7.82,1.8
8,Walking,110125671455000,3.64,13.82,-1.61
8,Walking,110128101509000,-9.19,12.3,2.22
8,Walking,110130601509000,-3.57,2.15,-0.65
8,Walking,110133121528000,-2.45,3.3,-2.87
8,Walking,110135611580000,-1.27,9.11,-1.61
8,Walking,110138101509000,-5.18,14.63,-8.16
8,Walking,110140601539000,-4.06,0.5,-1.38
8,Walking,110143091530000,-1.14,4.4,-3.53
8,Walking,110145623024000,1.88,12.41,1.92
8,Walking,110148123604000,-5.01,11.84,-1.76
8,Walking,110150611519000,-3.99,0.61,-0.5
8,Walking,110153101509000,-6.09,12.26,-4.56
8,Walking,110155601692000,-1.31,7.5,-0.08
8,Walking,110158101539000,0.99,13.33,3.26
8,Walking,110160601326000,0.42,5.05,-2.49
8,Walking,110163121498000,-0.31,8.35,2.11
8,Walking,110165623176000,-1.88,13.4,-3.64
8,Walking,110168111641000,-0.04,10.27,-0.95
8,Walking,110170571510000,-1.69,14.48,0.65
8,Walking,110173121528000,-1.12,2.07,-3.41
8,Walking,110175591682000,2.14,3.72,1.08
8,Walking,110178121956000,-1.54,12.68,-3.91
8,Walking,110180601478000,4.56,13.57,2.98
8,Walking,110183131508000,-6.74,11.11,-2.34
8,Walking,110185611641000,-3.6,1.54,-2.07
8,Walking,110188101509000,-2.3,7.21,-6.4
8,Walking,110190591652000,-1.65,7.35,-0.93
8,Walking,110193091682000,0.91,14.21,2.96
8,Walking,110195591652000,-0.23,4.63,-1.57
8,Walking,110198121467000,2.22,19.76,13.99
8,Walking,110200611671000,-0.69,12.15,-4.18
8,Walking,110203103798000,-0.72,9.89,-2.07
8,Walking,110205601600000,-2.3,13.48,-4.29
8,Walking,110208111671000,1.8,3.72,-1.95
8,Walking,110210591774000,5.41,19.72,3.6
8,Walking,110213096901000,-3.95,4.75,-2.87
8,Walking,110215601539000,0.27,7.55,-0.84
8,Walking,110218121925000,-1.57,10.65,-2.22
8,Walking,110220631630000,3.36,14.44,3.21
8,Walking,110223116157000,2.14,6.97,-0.72
8,Walking,110225621620000,0.99,18.5,16.97
8,Walking,110228121956000,-1.88,14.02,-2.18
8,Walking,110230591591000,-2.26,9.62,-1.08
8,Walking,110233111488000,0.0,12.6,-3.76
8,Walking,110235611519000,-2.64,1.27,-2.68
8,Walking,110238111519000,-2.72,7.06,0.5
8,Walking,110240591560000,1.23,11.3,0.57
8,Walking,110243111488000,0.8,9.3,-1.18
8,Walking,110245601539000,3.72,11.35,-1.14
8,Walking,110248085548000,-0.8,13.82,-2.49
8,Walking,110250621467000,0.84,3.87,-2.07
8,Walking,110253111519000,-1.88,12.95,14.21
8,Walking,110255611488000,-1.33,12.26,-2.26
8,Walking,110258095680000,4.21,11.03,-1.23
8,Walking,110260621498000,2.6,9.89,-0.34
8,Walking,110263092781000,5.48,12.6,0.57
8,Walking,110265601600000,0.95,9.92,-0.72
8,Walking,110268111366000,-2.79,-0.11,0.15
8,Walking,110270593269000,-2.53,3.38,0.69
8,Walking,110273121711000,-4.6,14.14,-5.01
8,Walking,110275621589000,-0.46,7.16,-1.08
8,Walking,110278101875000,2.75,11.14,0.04
8,Walking,110280612404000,-2.79,14.14,-3.11
8,Walking,110283121498000,1.18,4.82,-2.68
8,Walking,110285611641000,-3.83,12.95,0.65
8,Walking,110288101478000,6.85,10.15,0.27
8,Walking,110290601478000,6.59,12.68,-2.18
8,Walking,110293101539000,2.14,8.08,-4.25
8,Walking,110295621589000,5.24,16.09,2.83
8,Walking,110298121498000,-2.72,8.2,-3.76
8,Walking,110300611427000,1.8,12.15,-1.18
8,Walking,110303091530000,-1.57,11.54,0.0
8,Walking,110305611519000,-4.25,-0.53,-2.64
8,Walking,110308101478000,-5.48,17.05,-1.12
8,Walking,110310591560000,6.74,6.51,2.11
8,Walking,110313111549000,2.75,12.79,-2.83
8,Walking,110315587318000,-5.13,13.63,-5.79
8,Walking,110318121498000,-3.02,2.72,-0.89
8,Walking,110320601509000,3.83,15.32,-2.15
8,Walking,110323091469000,4.06,9.08,0.08
8,Walking,110325621620000,0.38,8.35,-0.8
8,Walking,110328101631000,3.3,11.22,-2.49
8,Walking,110330591652000,-0.65,12.41,-6.05
8,Walking,110333121498000,1.76,4.06,-1.69
8,Walking,110335601509000,-1.65,1.54,-2.6
8,Walking,110338121956000,0.0,11.22,1.57
8,Walking,110340601509000,-3.49,3.17,-1.12
8,Walking,110343102607000,3.83,12.91,-0.99
8,Walking,110345611335000,-0.84,8.16,-0.46
8,Walking,110348091560000,3.79,11.88,-0.95
8,Walking,110350591682000,-1.65,14.56,-4.9
8,Walking,110353091530000,5.13,7.59,-2.3
8,Walking,110355611488000,0.46,4.71,-2.41
8,Walking,110358094703000,-1.04,2.76,-2.34
8,Walking,110360621498000,4.63,16.02,5.41
8,Walking,110363111458000,2.11,12.15,-4.18
8,Walking,110365611549000,-3.79,8.47,-2.87
8,Walking,110368101600000,-1.57,8.73,-0.31
8,Walking,110370621528000,7.35,11.35,-0.61
8,Walking,110373112220000,1.08,10.99,-0.23
8,Walking,110375611519000,-3.45,0.76,-1.95
8,Walking,110378111519000,-2.03,6.47,0.04
8,Walking,110380601509000,-3.21,8.77,-3.02
8,Walking,110383101417000,-0.04,7.21,-0.34
8,Walking,110385621650000,3.34,10.92,0.99
8,Walking,110388111519000,-0.95,14.44,-4.9
8,Walking,110390621467000,3.36,4.86,-3.95
8,Walking,110393111519000,-2.26,2.98,2.18
8,Walking,110395611519000,-5.24,1.8,3.15
8,Walking,110398101631000,-4.56,7.63,-3.68
8,Walking,110400611549000,-1.65,7.97,-0.76
8,Walking,110403131508000,1.12,12.87,3.21
8,Walking,110405601539000,2.18,4.25,-3.21
8,Walking,110408102119000,-4.99,-0.46,0.72
8,Walking,110410611519000,3.3,7.5,1.33
8,Walking,110413101692000,4.59,11.18,-0.08
8,Walking,110415591469000,-5.09,11.45,0.15
8,Walking,110418121559000,-3.26,5.48,9.04
8,Walking,110420591560000,-3.83,6.17,-2.3
8,Walking,110423101936000,0.0,8.16,-0.69
8,Walking,110425591499000,0.5,13.63,3.17
8,Walking,110428121650000,1.92,3.02,-2.07
8,Walking,110430611549000,2.26,11.99,2.91
8,Walking,110433092048000,-2.41,6.74,-3.6
8,Walking,110435621528000,1.84,10.42,-0.84
8,Walking,110438121650000,1.12,14.37,-5.6
8,Walking,110440611610000,-1.12,0.76,-2.98
8,Walking,110443101570000,-0.5,12.57,-1.14
8,Walking,110445631447000,-0.04,6.55,-0.11
8,Walking,110448101509000,8.01,13.8,-1.8
8,Walking,110450591652000,4.1,3.3,-1.57
8,Walking,110453121711000,-2.45,2.96,0.95
8,Walking,110455601509000,4.52,15.05,-4.75
8,Walking,110458131508000,8.39,12.34,-1.04
8,Walking,110460611549000,3.72,4.63,-3.91
8,Walking,110463091560000,-1.27,3.11,3.15
8,Walking,110465621498000,0.57,6.21,0.04
8,Walking,110468111549000,7.44,13.76,-0.57
8,Walking,110470591560000,3.21,8.73,-2.91
8,Walking,110473121467000,4.02,11.5,3.79
8,Walking,110475593330000,1.65,12.3,1.18
8,Walking,110478111519000,3.49,11.35,2.07
8,Walking,110480591743000,0.04,10.34,-0.42
8,Walking,110483111580000,-1.76,2.49,3.6
8,Walking,110485621498000,-0.19,9.04,-5.83
8,Walking,110488101631000,-1.04,7.74,-0.15
8,Walking,110490591530000,5.98,12.18,-0.61
8,Walking,110493121650000,1.5,11.45,-1.04
8,Walking,110495591499000,-0.69,2.96,-2.34
8,Walking,110498101478000,1.46,16.02,5.67
8,Walking,110500611641000,-2.3,3.6,-1.42
8,Walking,110503111671000,1.95,5.05,0.04
8,Walking,110505633705000,6.4,11.22,-1.12
8,Walking,110508111610000,-4.29,12.26,-0.15
8,Walking,110510621467000,-0.72,2.49,-2.6
8,Walking,110513121528000,13.95,18.77,11.65
8,Walking,110515611488000,1.99,12.76,0.11
8,Walking,110518112678000,7.01,8.62,-2.87
8,Walking,110520591499000,6.47,5.09,-1.31
8,Walking,110523111519000,13.33,4.79,1.76
8,Walking,110525601509000,3.95,1.57,-2.26
8,Walking,110528091530000,-2.11,4.56,-3.76
8,Walking,110530613868000,8.92,1.27,0.84
8,Walking,110533091530000,10.8,4.02,-2.11
8,Walking,110535621589000,9.85,6.09,-2.98
8,Walking,110538121620000,2.37,3.15,6.09
8,Walking,110540621498000,3.6,6.44,-4.79
8,Walking,110543101509000,5.37,5.9,-0.27
8,Walking,110545621589000,9.92,8.81,-3.45
8,Walking,110548121528000,-2.22,3.6,-2.68
8,Walking,110550591469000,10.69,11.22,-2.37
8,Walking,110553121528000,4.9,5.09,0.57
8,Walking,110555611458000,13.72,4.33,2.87
8,Walking,110558091346000,10.0,2.22,-2.6
8,Walking,110560603859000,15.24,8.62,17.86
8,Walking,110563111519000,8.01,8.77,-2.91
8,Walking,110565621589000,11.65,2.53,-0.19
8,Walking,110568111458000,10.11,10.46,1.18
8,Walking,110570591499000,-0.5,3.11,-0.84
8,Walking,110573121620000,6.97,8.89,-2.3
8,Walking,110575621467000,7.25,-0.04,1.38
8,Walking,110578091560000,15.66,5.24,1.69
8,Walking,110580621528000,5.9,1.04,-2.41
8,Walking,110583091682000,5.63,-1.69,2.96
8,Jogging,110821191627000,-1.69,9.47,-0.93
8,Jogging,110823671486000,-0.72,-1.53,-0.69
8,Jogging,110826191688000,-7.01,-10.8,-0.76
8,Jogging,110828691566000,1.92,11.65,8.58
8,Jogging,110831181556000,-10.31,20.04,6.4
8,Jogging,110833691444000,-6.21,1.73,-9.53
8,Jogging,110836191810000,1.27,-1.04,-1.27
8,Jogging,110838662422000,-2.68,-4.14,-5.63
8,Jogging,110841191475000,-15.28,20.04,0.69
8,Jogging,110843681678000,-9.66,11.56,6.24
8,Jogging,110846190437000,-6.28,3.34,5.28
8,Jogging,110848691719000,-1.46,2.37,6.66
8,Jogging,110851156562000,-19.27,14.44,-2.98
8,Jogging,110853671425000,-5.01,-1.5,1.04
8,Jogging,110856161598000,-8.66,6.36,10.31
8,Jogging,110858692146000,-12.18,2.3,-4.79
8,Jogging,110861164467000,-12.41,-15.05,-11.07
8,Jogging,110863671486000,0.38,2.3,0.42
8,Jogging,110866191444000,-1.12,-4.75,-5.63
8,Jogging,110868692207000,-2.79,-8.62,-7.55
8,Jogging,110871191444000,-0.15,2.64,2.45
8,Jogging,110873667335000,-1.92,-4.1,-4.25
8,Jogging,110876193062000,-14.98,-19.15,-14.14
8,Jogging,110878681617000,-0.61,2.11,-1.73
8,Jogging,110881161689000,7.35,1.12,8.92
8,Jogging,110883661659000,-3.49,1.14,0.27
8,Jogging,110886171516000,0.99,-4.52,-8.58
8,Jogging,110888681862000,-19.27,-14.21,4.14
8,Jogging,110891181617000,-5.52,-1.65,-0.99
8,Jogging,110893691536000,-1.61,-3.3,1.92
8,Jogging,110896221412000,-0.08,4.1,2.79
8,Jogging,110898681617000,10.5,-1.92,-5.05
8,Jogging,110901171516000,-19.27,-13.72,-6.97
8,Jogging,110903661415000,-10.38,-6.4,-0.42
8,Jogging,110906191597000,1.5,-1.57,0.42
8,Jogging,110908661659000,-10.42,1.8,8.96
8,Jogging,110911162544000,-18.92,-15.98,-1.84
8,Jogging,110913672249000,7.7,1.38,10.34
8,Jogging,110916181495000,0.46,4.71,2.37
8,Jogging,110918661537000,-2.11,-7.35,-10.99
8,Jogging,110921193885000,-19.27,-17.35,1.08
8,Jogging,110923721321000,-19.15,-15.51,-5.94
8,Jogging,110926181617000,10.19,1.99,11.92
8,Jogging,110928663887000,-19.27,-0.99,5.33
8,Jogging,110931161659000,-13.82,-4.52,0.38
8,Jogging,110933671455000,12.34,3.53,6.74
8,Jogging,110936181648000,-18.47,2.37,7.4
8,Jogging,110938681617000,-17.27,-13.29,-2.72
8,Jogging,110941191475000,2.11,-5.6,7.78
8,Jogging,110943681495000,-19.27,0.89,1.84
8,Jogging,110946181648000,-0.23,1.23,-1.95
8,Jogging,110948681495000,15.51,2.26,-10.84
8,Jogging,110951261421000,-5.6,0.69,4.1
8,Jogging,110953681709000,-19.27,-17.05,-3.57
8,Jogging,110956171516000,-1.27,-1.8,-2.56
8,Jogging,110958691627000,-3.02,3.21,0.8
8,Jogging,110961191475000,-2.41,-6.82,-10.27
8,Jogging,110963661659000,-5.67,-18.39,-13.44
8,Jogging,110966191566000,1.69,2.03,-1.42
8,Jogging,110968661689000,10.46,0.42,-6.24
8,Jogging,110971182075000,-19.27,-7.25,-10.31
8,Jogging,110973698707000,-18.81,-16.74,-3.68
8,Jogging,110976191475000,-0.38,-3.79,5.33
8,Jogging,110978661689000,-6.13,1.46,1.57
8,Jogging,110981181648000,-6.24,-6.09,-6.97
8,Jogging,110983691627000,-0.5,-12.68,-9.89
8,Jogging,110986191444000,-0.27,1.69,1.5
8,Jogging,110988671455000,-0.34,-6.09,-11.35
8,Jogging,110991181617000,-19.27,-18.24,-16.36
8,Jogging,110993674110000,1.8,1.14,-1.33
8,Jogging,110996191871000,12.53,2.37,-4.63
8,Jogging,110998621315000,-12.98,-19.08,-15.24
8,Jogging,111001171455000,0.95,1.65,1.46
8,Jogging,111003661628000,3.34,-2.96,-8.31
8,Jogging,111006161689000,-18.96,-19.15,-12.98
8,Jogging,111008691627000,1.61,1.88,-1.69
8,Jogging,111011171669000,15.55,4.06,-2.22
8,Jogging,111013661720000,-19.27,-5.2,-0.53
8,Jogging,111016181678000,-19.27,-17.73,-0.53
8,Jogging,111018671547000,3.83,0.27,10.0
8,Jogging,111021161659000,-14.44,3.34,13.17
8,Jogging,111023671699000,-10.34,-5.13,-6.63
8,Jogging,111026161659000,-2.53,-16.32,-13.59
8,Jogging,111028651588000,0.34,1.33,-0.38
8,Jogging,111031181556000,17.24,4.4,-6.78
8,Jogging,111033682350000,-19.27,-1.14,0.89
8,Jogging,111036171547000,-1.5,0.34,-2.41
8,Jogging,111038691597000,19.3,5.05,-3.6
8,Jogging,111041161689000,-17.97,-18.85,-6.82
8,Jogging,111043661567000,1.92,2.68,-2.68
8,Jogging,111046171547000,8.35,-2.07,-6.66
8,Jogging,111048681862000,-19.27,-18.92,-4.37
8,Jogging,111051191627000,-7.44,-1.73,-1.33
8,Jogging,111053691505000,16.7,-1.27,5.98
8,Jogging,111056175728000,-19.27,-14.25,-3.34
8,Jogging,111058691688000,2.03,1.5,-1.99
8,Jogging,111061191871000,0.61,-5.24,-8.66
8,Jogging,111063661537000,-2.22,-5.9,-4.48
8,Jogging,111066171516000,-6.24,2.64,3.02
8,Jogging,111068671577000,-16.55,-9.92,1.69
8,Jogging,111071181495000,14.06,3.99,-3.11
8,Jogging,111073661964000,-15.43,-19.15,-16.02
8,Jogging,111076191475000,-0.99,2.96,5.79
8,Jogging,111078662056000,-19.27,-19.11,0.57
8,Jogging,111081191322000,-5.79,-3.83,-0.53
8,Walking,111142271583000,0.15,5.98,11.73
8,Walking,111144761787000,0.99,6.47,-3.79
8,Walking,111147293220000,6.17,6.36,-1.73
8,Walking,111149791511000,13.33,5.83,3.91
8,Walking,111152271736000,7.59,5.63,-0.76
8,Walking,111154791633000,5.71,12.45,-1.5
8,Walking,111157264778000,2.53,5.24,-0.27
8,Walking,111159771614000,19.11,16.97,7.16
8,Walking,111162271553000,3.83,10.42,-2.96
8,Walking,111164781410000,5.98,9.51,2.22
8,Walking,111167291511000,4.14,14.94,-0.15
8,Walking,111169791481000,-3.21,2.45,0.53
8,Walking,111172271766000,1.23,8.31,-3.53
8,Walking,111174792335000,2.64,8.01,-0.93
8,Walking,111177291511000,7.16,14.14,-0.08
8,Walking,111179761573000,4.33,2.34,-2.11
8,Walking,111182261757000,18.5,19.31,10.69
8,Walking,111184791725000,7.59,10.23,-2.37
8,Walking,111187271736000,6.28,8.31,1.8
8,Walking,111189771522000,5.63,15.64,-1.8
8,Walking,111192381355000,-4.67,3.45,0.34
8,Walking,111194781501000,7.04,4.99,3.76
8,Walking,111197271644000,9.49,6.09,1.57
8,Walking,111199769386000,11.84,5.71,-1.33
8,Walking,111202271461000,5.48,8.54,-1.46
8,Walking,111204791816000,-1.38,3.76,10.84
8,Walking,111207271766000,2.53,12.07,-5.43
8,Walking,111209771522000,7.27,7.63,-1.04
8,Walking,111212271644000,3.68,7.82,-1.14
8,Walking,111214783882000,9.77,8.12,-1.14
8,Walking,111217291511000,7.21,13.91,0.15
8,Walking,111219791542000,7.78,3.15,-2.91
8,Walking,111222281532000,-3.57,2.34,4.06
8,Walking,111224761512000,-0.42,7.82,-1.8
8,Walking,111227273353000,9.34,4.99,1.65
8,Walking,111229791664000,9.08,7.82,0.3
8,Walking,111232281410000,6.97,14.37,-4.86
8,Walking,111234771675000,2.37,1.76,-1.61
8,Walking,111237261543000,16.59,16.09,5.28
8,Walking,111239781624000,2.53,9.85,-2.6
8,Walking,111242301490000,4.59,6.93,2.26
8,Walking,111244771522000,10.69,11.8,2.98
8,Walking,111247291603000,0.57,2.83,-3.21
8,Walking,111249771675000,-3.99,4.79,3.21
8,Walking,111252291511000,6.78,3.34,2.11
8,Walking,111254771644000,9.72,8.73,-1.27
8,Walking,111257272285000,3.68,14.71,-0.38
8,Walking,111259761635000,-2.45,3.3,-1.23
8,Walking,111262291572000,0.84,8.58,-4.44
8,Walking,111264781654000,5.43,4.52,3.57
8,Walking,111267271614000,11.54,6.93,-0.04
8,Walking,111269761512000,8.54,3.49,-2.45
8,Walking,111272261543000,-2.41,13.38,17.86
8,Walking,111274782478000,1.73,5.56,-4.06
8,Walking,111277271614000,6.32,6.4,3.21
8,Walking,111279761726000,7.63,9.81,1.53
8,Walking,111282281288000,0.89,3.76,-2.83
8,Walking,111284771553000,1.38,7.31,-2.72
8,Walking,111287261543000,6.09,2.11,2.49
8,Walking,111289791633000,7.78,12.3,-3.02
8,Walking,111292271766000,2.11,1.46,-2.6
8,Walking,111294781929000,3.91,13.48,-0.34
8,Walking,111297282234000,6.02,3.11,2.3
8,Walking,111299771522000,13.72,7.89,5.24
8,Walking,111302291542000,2.22,-0.11,-2.53
8,Walking,111304771644000,0.3,5.83,2.34
8,Walking,111307291511000,10.27,3.17,0.42
8,Walking,111309771492000,12.41,6.13,-1.73
8,Walking,111312271644000,6.78,9.28,-0.5
8,Walking,111314791542000,-0.89,4.52,-0.46
8,Walking,111317271461000,1.04,3.72,0.19
8,Walking,111319761879000,9.49,11.45,-4.06
8,Walking,111322291481000,7.65,3.3,-0.69
8,Walking,111324781807000,10.92,9.3,-5.6
8,Walking,111327261940000,2.26,1.73,-2.87
8,Walking,111329761696000,1.14,1.8,4.71
8,Walking,111332291572000,4.9,3.95,-0.84
8,Walking,111334761543000,14.82,2.76,4.14
8,Walking,111337291389000,4.06,-1.04,-1.88
8,Walking,111339794624000,8.12,2.83,4.56
8,Walking,111342282814000,7.55,7.46,-2.11
8,Walking,111344771461000,10.0,4.52,1.61
8,Walking,111347291633000,8.85,14.67,-1.46
8,Walking,111349761573000,0.27,4.67,-1.31
8,Walking,111352291572000,7.5,11.96,-2.15
8,Walking,111354781654000,6.51,2.72,1.38
8,Walking,111357281501000,11.56,5.41,-1.54
8,Walking,111359775673000,6.47,14.52,-1.92
8,Walking,111362261543000,3.68,0.93,-1.73
8,Walking,111364791603000,9.81,8.66,18.24
8,Walking,111367291511000,3.02,4.21,-2.3
8,Walking,111369774604000,10.42,2.6,-0.76
8,Walking,111372291786000,13.14,2.96,-1.88
8,Walking,111374783668000,7.21,7.97,-1.42
8,Walking,111377271553000,1.57,3.6,-2.26
8,Walking,111379791664000,-2.26,7.27,-3.38
8,Walking,111382297157000,-0.19,7.86,0.15
8,Walking,111384771400000,1.42,15.4,-2.72
8,Walking,111387291694000,10.04,7.74,18.66
8,Walking,111389762520000,3.26,8.5,-3.64
8,Walking,111392291481000,6.05,6.36,0.57
8,Walking,111394771522000,8.24,11.84,-3.26
8,Walking,111397271614000,-1.95,4.18,-1.38
8,Walking,111399761726000,1.18,7.46,-3.68
8,Walking,111402291542000,6.13,7.27,-1.04
8,Walking,111404791359000,9.92,10.92,-5.52
8,Walking,111407281654000,-1.76,2.79,-0.93
8,Walking,111409771309000,1.27,8.01,-2.18
8,Walking,111412271614000,6.24,5.71,-0.61
8,Walking,111414791633000,9.72,11.56,-0.76
8,Walking,111417271705000,4.06,-0.89,-1.73
8,Walking,111419761543000,17.5,17.05,14.98
8,Walking,111422281746000,1.69,5.37,-1.65
8,Walking,111424771522000,7.5,4.4,0.38
8,Walking,111427262672000,9.92,5.37,0.34
8,Walking,111429791542000,9.72,8.5,-2.53
8,Walking,111432281593000,7.89,10.46,-4.33
8,Walking,111434771461000,7.04,1.61,-1.65
8,Walking,111437261665000,3.72,3.57,-1.46
8,Walking,111439791511000,17.31,11.11,2.03
8,Walking,111442263038000,2.56,8.01,-2.98
8,Walking,111444771492000,9.3,1.99,0.3
8,Walking,111447281807000,6.17,8.5,1.46
