time,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
448596,-2.3,-3.85,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-5.67,11.11
448597,-2.28,-3.84,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-5.67,11.1
448598,-2.29,-3.86,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448599,-2.27,-3.85,0.85,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448600,-2.29,-3.82,0.87,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448601,-2.28,-3.83,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448602,-2.29,-3.84,0.9,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448603,-2.28,-3.86,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448604,-2.3,-3.82,0.87,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448605,-2.29,-3.83,0.85,0.0,0.0,0.0,0.0,0.0,0.0,-5.67,11.1
448606,-2.28,-3.83,0.84,0.0,0.0,0.0,0.0,0.0,0.0,-5.67,11.1
448607,-2.29,-3.85,0.85,0.0,0.0,0.0,0.0,0.0,0.0,-5.67,11.09
448608,-2.29,-3.85,0.9,0.0,0.0,0.0,0.0,0.0,0.0,-5.67,11.1
448609,-2.29,-3.85,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-5.67,11.1
448610,-2.28,-3.85,0.87,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448611,-2.3,-3.83,0.89,0.0,0.0,0.0,0.0,0.0,0.0,-5.67,11.1
448612,-2.28,-3.83,0.89,0.0,0.0,0.0,0.0,0.0,0.0,-5.67,11.1
448613,-2.28,-3.86,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448614,-2.28,-3.84,0.9,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448615,-2.29,-3.84,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448616,-2.28,-3.85,0.89,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448617,-2.29,-3.85,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448618,-2.28,-3.85,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448619,-2.3,-3.84,0.87,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448620,-2.28,-3.84,0.9,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.11
448621,-2.3,-3.84,0.85,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448622,-2.28,-3.85,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448623,-2.28,-3.84,0.87,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448624,-2.28,-3.85,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448625,-2.3,-3.83,0.89,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448626,-2.3,-3.82,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448627,-2.29,-3.84,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,11.1
448628,-2.29,-3.84,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-5.67,11.1
448629,-2.3,-3.83,0.89,0.0,0.0,0.0,0.0,0.0,0.0,-5.67,11.1
448630,-2.29,-3.85,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-5.67,11.1
448631,-2.27,-3.83,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-5.67,11.11
448632,-2.29,-3.84,0.85,0.0,0.0,0.0,0.0,0.0,0.0,-5.67,11.1
