time,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
93384,-10.21,-4.34,0.03,0.01,0.0,0.0,86.86,23.38,0.6,-41.71,2.7
93385,-10.21,-4.34,0.03,0.01,0.0,0.0,86.86,23.38,0.6,-41.71,2.67
93386,-10.1,-4.34,0.17,0.01,0.01,0.0,86.86,23.38,0.6,-41.71,2.66
93387,-10.1,-4.34,0.17,0.01,0.01,0.0,86.86,23.38,0.6,-41.71,2.64
93388,-9.98,-4.61,0.54,0.01,0.01,0.0,88.3,21.95,0.6,-41.7,2.64
93389,-9.98,-4.61,0.54,0.01,0.01,0.0,88.3,21.95,0.6,-41.68,2.65
93390,-10.09,-4.63,0.22,0.02,0.0,0.0,88.3,21.95,0.6,-41.67,2.65
93391,-10.09,-4.63,0.22,0.02,0.0,0.0,88.3,21.95,0.6,-41.66,2.64
93392,-10.23,-4.42,0.23,0.03,-0.01,0.0,88.3,21.95,0.6,-41.66,2.65
93393,-10.23,-4.42,0.23,0.03,-0.01,0.0,88.3,21.95,0.6,-41.65,2.65
93394,-10.23,-4.34,0.02,0.02,0.01,-0.01,88.3,21.95,0.6,-41.65,2.62
93395,-10.23,-4.34,0.02,0.02,0.01,-0.01,88.3,21.95,0.6,-41.65,2.6
93396,-10.09,-4.5,0.28,0.0,0.03,-0.01,88.3,21.95,0.6,-41.64,2.55
93397,-10.09,-4.5,0.28,0.0,0.03,-0.01,88.3,21.95,0.6,-41.63,2.53
93398,-10.03,-4.62,0.54,0.0,0.02,0.0,88.3,21.95,0.6,-41.61,2.53
93399,-10.03,-4.62,0.54,0.0,0.02,0.0,88.3,21.95,0.6,-41.6,2.53
93400,-10.24,-4.37,0.2,0.02,0.0,0.0,87.22,23.03,1.64,-41.6,2.52
93401,-10.24,-4.37,0.2,0.02,0.0,0.0,87.22,23.03,1.64,-41.61,2.52
93402,-10.22,-4.34,-0.02,0.0,0.01,0.0,87.22,23.03,1.64,-41.61,2.48
93403,-10.22,-4.34,-0.02,0.0,0.01,0.0,87.22,23.03,1.64,-41.61,2.45
93404,-10.05,-4.51,0.26,0.0,0.04,0.0,87.22,23.03,1.64,-41.61,2.41
93405,-10.05,-4.51,0.26,0.0,0.04,0.0,87.22,23.03,1.64,-41.6,2.39
93406,-9.96,-4.63,0.48,0.0,0.03,0.0,87.22,23.03,1.64,-41.58,2.38
93407,-9.96,-4.63,0.48,0.0,0.03,0.0,87.22,23.03,1.64,-41.57,2.37
93408,-10.11,-4.49,0.27,0.01,0.0,0.0,87.22,23.03,1.64,-41.56,2.37
93409,-10.11,-4.49,0.27,0.01,0.0,0.0,87.22,23.03,1.64,-41.56,2.36
93410,-10.24,-4.38,-0.13,0.02,0.0,0.0,87.22,23.03,1.64,-41.56,2.34
93411,-10.24,-4.38,-0.13,0.02,0.0,0.0,87.22,23.03,1.64,-41.57,2.31
93412,-10.13,-4.38,0.0,0.0,0.03,0.0,86.13,23.38,3.38,-41.57,2.27
93413,-10.13,-4.38,0.0,0.0,0.03,0.0,86.13,23.38,3.38,-41.57,2.23
93414,-10.0,-4.51,0.55,-0.01,0.05,-0.01,86.13,23.38,3.38,-41.55,2.17
93415,-10.0,-4.51,0.55,-0.01,0.05,-0.01,86.13,23.38,3.38,-41.54,2.15
93416,-10.08,-4.51,0.56,0.0,0.01,0.0,86.13,23.38,3.38,-41.53,2.16
93417,-10.08,-4.51,0.56,0.0,0.01,0.0,86.13,23.38,3.38,-41.52,2.17
93418,-10.14,-4.54,-0.04,0.02,-0.02,0.0,86.13,23.38,3.38,-41.52,2.16
93419,-10.14,-4.54,-0.04,0.02,-0.02,0.0,86.13,23.38,3.38,-41.51,2.16
93420,-10.15,-4.48,-0.01,0.01,0.0,0.0,86.13,23.38,3.38,-41.51,2.14
93421,-10.15,-4.48,-0.01,0.01,0.0,0.0,86.13,23.38,3.38,-41.51,2.12
93422,-10.11,-4.46,0.4,0.0,0.03,0.0,86.13,23.38,3.38,-41.5,2.11
93423,-10.11,-4.46,0.4,0.0,0.03,0.0,86.13,23.38,3.38,-41.5,2.09
93424,-10.11,-4.58,0.66,0.0,0.01,0.0,86.13,23.38,3.38,-41.49,2.11
93425,-10.11,-4.58,0.66,0.0,0.01,0.0,86.13,23.38,3.38,-41.48,2.13
93426,-10.13,-4.55,0.17,0.01,-0.02,0.0,87.04,22.49,1.12,-41.47,2.15
93427,-10.13,-4.55,0.17,0.01,-0.02,0.0,87.04,22.49,1.12,-41.47,2.15
93428,-10.11,-4.47,-0.15,0.01,-0.01,0.0,87.04,22.49,1.12,-41.46,2.13
93429,-10.11,-4.47,-0.15,0.01,-0.01,0.0,87.04,22.49,1.12,-41.46,2.11
93430,-10.11,-4.48,0.22,0.0,0.03,0.0,87.04,22.49,1.12,-41.46,2.08
93431,-10.11,-4.48,0.22,0.0,0.03,0.0,87.04,22.49,1.12,-41.46,2.06
93432,-10.13,-4.46,0.56,-0.01,0.04,0.0,87.04,22.49,1.12,-41.45,2.03
93433,-10.13,-4.46,0.56,-0.01,0.04,0.0,87.04,22.49,1.12,-41.45,2.02
93434,-10.14,-4.4,0.33,0.0,0.0,0.0,87.04,22.49,1.12,-41.45,2.02
93435,-10.14,-4.4,0.33,0.0,0.0,0.0,87.04,22.49,1.12,-41.45,2.02
93436,-10.07,-4.45,-0.02,0.02,-0.03,0.0,87.04,22.49,1.12,-41.45,2.03
93437,-10.07,-4.45,-0.02,0.02,-0.03,0.0,87.04,22.49,1.12,-41.45,2.03
