time,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
41936,-10.03,-4.61,0.07,0.01,0.01,0.0,80.36,17.64,-0.78,-41.07,-0.79
41937,-10.11,-4.49,0.03,0.01,0.0,0.0,80.36,17.64,-0.78,-41.07,-0.78
41938,-10.11,-4.49,0.03,0.01,0.0,0.0,80.36,17.64,-0.78,-41.07,-0.77
41939,-10.19,-4.34,-0.13,0.01,0.0,0.0,80.36,17.64,-0.78,-41.08,-0.76
41940,-10.19,-4.34,-0.13,0.01,0.0,0.0,80.36,17.64,-0.78,-41.09,-0.75
41941,-10.13,-4.5,-0.15,0.01,0.0,0.0,80.36,17.64,-0.78,-41.09,-0.75
41942,-10.13,-4.5,-0.15,0.01,0.0,0.0,80.36,17.64,-0.78,-41.09,-0.76
41943,-10.07,-4.53,0.02,0.01,0.01,0.0,80.36,17.64,-0.78,-41.08,-0.75
41944,-10.07,-4.53,0.02,0.01,0.01,0.0,80.36,17.64,-0.78,-41.08,-0.74
41945,-10.09,-4.47,0.02,0.0,0.0,0.0,80.36,17.64,-0.78,-41.08,-0.73
41946,-10.13,-4.42,-0.05,0.01,0.0,0.0,82.89,18.37,-1.82,-41.08,-0.73
41947,-10.08,-4.49,-0.06,0.01,-0.01,0.0,82.89,18.37,-1.82,-41.08,-0.71
41948,-10.08,-4.49,-0.06,0.01,-0.01,0.0,82.89,18.37,-1.82,-41.08,-0.7
41949,-10.08,-4.54,-0.27,0.01,0.0,0.0,82.89,18.37,-1.82,-41.08,-0.71
41950,-10.08,-4.54,-0.27,0.01,0.0,0.0,82.89,18.37,-1.82,-41.08,-0.72
41951,-10.15,-4.42,-0.07,0.0,0.01,0.0,82.89,18.37,-1.82,-41.08,-0.72
41952,-10.15,-4.42,-0.07,0.0,0.01,0.0,82.89,18.37,-1.82,-41.08,-0.73
41953,-10.16,-4.46,0.08,0.0,0.01,0.0,82.89,18.37,-1.82,-41.09,-0.73
41954,-10.16,-4.46,0.08,0.0,0.01,0.0,82.89,18.37,-1.82,-41.09,-0.72
41955,-10.13,-4.54,0.05,0.01,0.0,0.0,82.89,18.37,-1.82,-41.09,-0.71
41956,-10.13,-4.54,0.05,0.01,0.0,0.0,82.89,18.37,-1.82,-41.08,-0.69
41957,-10.05,-4.53,-0.1,0.01,-0.01,0.0,83.07,16.39,-0.95,-41.08,-0.68
41958,-10.05,-4.53,-0.1,0.01,-0.01,0.0,83.07,16.39,-0.95,-41.08,-0.67
41959,-10.08,-4.38,-0.17,0.01,0.0,0.0,83.07,16.39,-0.95,-41.08,-0.67
41960,-10.08,-4.38,-0.17,0.01,0.0,0.0,83.07,16.39,-0.95,-41.08,-0.67
41961,-10.11,-4.45,-0.05,0.01,0.0,0.0,83.07,16.39,-0.95,-41.09,-0.67
41962,-10.11,-4.45,-0.05,0.01,0.0,0.0,83.07,16.39,-0.95,-41.09,-0.66
41963,-10.11,-4.51,0.12,0.01,0.0,0.0,83.07,16.39,-0.95,-41.09,-0.64
41964,-10.11,-4.51,0.12,0.01,0.0,0.0,83.07,16.39,-0.95,-41.09,-0.62
41965,-10.08,-4.53,-0.05,0.01,-0.01,0.0,83.07,16.39,-0.95,-41.08,-0.61
41966,-10.08,-4.53,-0.05,0.01,-0.01,0.0,83.07,16.39,-0.95,-41.08,-0.6
41967,-10.06,-4.41,-0.17,0.0,0.0,0.0,83.07,16.39,-0.95,-41.08,-0.61
41968,-10.06,-4.41,-0.17,0.0,0.0,0.0,83.07,16.39,-0.95,-41.08,-0.61
41969,-10.11,-4.38,-0.14,0.0,0.0,0.0,82.89,18.37,-2.16,-41.09,-0.62
41970,-10.11,-4.38,-0.14,0.0,0.0,0.0,82.89,18.37,-2.16,-41.09,-0.62
41971,-10.11,-4.59,0.02,0.0,0.01,0.0,82.89,18.37,-2.16,-41.09,-0.62
41972,-10.11,-4.59,0.02,0.0,0.01,0.0,82.89,18.37,-2.16,-41.08,-0.62
41973,-10.1,-4.54,0.09,0.0,0.01,0.0,82.89,18.37,-2.16,-41.08,-0.61
41974,-10.1,-4.54,0.09,0.0,0.01,0.0,82.89,18.37,-2.16,-41.08,-0.6
41975,-10.11,-4.45,0.07,0.01,0.0,0.0,82.89,18.37,-2.16,-41.08,-0.59
41976,-10.11,-4.45,0.07,0.01,0.0,0.0,82.89,18.37,-2.16,-41.08,-0.57
41977,-10.11,-4.38,-0.12,0.02,-0.01,0.0,82.89,18.37,-2.16,-41.09,-0.57
41978,-10.11,-4.38,-0.12,0.02,-0.01,0.0,82.89,18.37,-2.16,-41.09,-0.56
41979,-10.14,-4.5,-0.16,0.01,0.0,0.0,82.89,18.37,-2.16,-41.09,-0.56
