time,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
388052,-8.52,-5.19,-0.79,-0.04,0.0,-0.01,49.51,18.01,13.34,-34.74,-5.38
388053,-8.52,-5.19,-0.79,-0.04,0.0,-0.01,49.51,18.01,13.34,-34.72,-5.39
388054,-8.52,-5.05,-0.94,-0.04,0.0,-0.02,49.51,18.01,13.34,-34.71,-5.42
388055,-8.52,-5.05,-0.94,-0.04,0.0,-0.02,49.51,18.01,13.34,-34.69,-5.45
388056,-8.55,-5.14,-0.78,-0.04,0.02,0.0,48.43,18.01,11.26,-34.68,-5.47
388057,-8.55,-5.14,-0.78,-0.04,0.02,0.0,48.43,18.01,11.26,-34.67,-5.52
388058,-8.58,-5.15,-0.43,-0.04,0.02,0.0,48.43,18.01,11.26,-34.67,-5.51
388059,-8.58,-5.15,-0.43,-0.04,0.02,0.0,48.43,18.01,11.26,-34.66,-5.51
388060,-8.59,-5.09,-0.64,-0.02,-0.01,0.0,48.43,18.01,11.26,-34.66,-5.5
388061,-8.59,-5.09,-0.64,-0.02,-0.01,0.0,48.43,18.01,11.26,-34.65,-5.49
388062,-8.49,-5.05,-1.09,-0.01,-0.01,0.0,48.43,18.01,11.26,-34.65,-5.52
388063,-8.49,-5.05,-1.09,-0.01,-0.01,0.0,48.43,18.01,11.26,-34.64,-5.55
388064,-8.52,-5.05,-0.74,-0.01,0.03,0.0,48.43,18.01,11.26,-34.63,-5.56
388065,-8.52,-5.05,-0.74,-0.01,0.03,0.0,48.43,18.01,11.26,-34.62,-5.57
388066,-8.57,-5.16,-0.46,-0.01,0.04,0.0,48.43,18.01,11.26,-34.62,-5.57
388067,-8.57,-5.16,-0.46,-0.01,0.04,0.0,48.43,18.01,11.26,-34.61,-5.57
388068,-8.51,-5.01,-0.76,0.0,0.02,-0.01,48.25,18.89,12.48,-34.6,-5.57
388069,-8.51,-5.01,-0.76,0.0,0.02,-0.01,48.25,18.89,12.48,-34.58,-5.59
388070,-8.48,-4.96,-0.82,0.0,0.02,-0.01,48.25,18.89,12.48,-34.58,-5.6
388071,-8.48,-4.96,-0.82,0.0,0.02,-0.01,48.25,18.89,12.48,-34.57,-5.62
388072,-8.55,-5.04,-0.69,0.0,0.02,0.0,48.25,18.89,12.48,-34.56,-5.62
388073,-8.55,-5.04,-0.69,0.0,0.02,0.0,48.25,18.89,12.48,-34.56,-5.62
388074,-8.63,-5.12,-0.71,0.0,0.01,-0.01,48.25,18.89,12.48,-34.55,-5.62
388075,-8.63,-5.12,-0.71,0.0,0.01,-0.01,48.25,18.89,12.48,-34.54,-5.62
388076,-8.61,-5.12,-1.05,0.0,0.01,-0.01,48.25,18.89,12.48,-34.53,-5.64
388077,-8.61,-5.12,-1.05,0.0,0.01,-0.01,48.25,18.89,12.48,-34.52,-5.66
388078,-8.57,-5.11,-0.91,-0.01,0.04,0.0,48.25,18.89,12.48,-34.51,-5.69
388079,-8.57,-5.11,-0.91,-0.01,0.04,0.0,48.25,18.89,12.48,-34.51,-5.72
388080,-8.52,-5.19,-0.69,-0.02,0.05,0.0,49.33,18.89,13.17,-34.5,-5.73
388081,-8.52,-5.19,-0.69,-0.02,0.05,0.0,49.33,18.89,13.17,-34.48,-5.8
388082,-8.57,-5.14,-0.69,0.0,0.01,0.0,49.33,18.89,13.17,-34.48,-5.79
388083,-8.57,-5.14,-0.69,0.0,0.01,0.0,49.33,18.89,13.17,-34.47,-5.79
388084,-8.58,-5.01,-1.03,0.0,-0.01,0.0,49.33,18.89,13.17,-34.47,-5.8
388085,-8.58,-5.01,-1.03,0.0,-0.01,0.0,49.33,18.89,13.17,-34.47,-5.81
388086,-8.53,-5.13,-0.88,0.0,0.0,0.01,49.33,18.89,13.17,-34.47,-5.81
388087,-8.53,-5.13,-0.88,0.0,0.0,0.01,49.33,18.89,13.17,-34.48,-5.81
388088,-8.46,-5.12,-0.79,-0.01,0.0,0.0,49.33,18.89,13.17,-34.46,-5.81
388089,-8.46,-5.12,-0.79,-0.01,0.0,0.0,49.33,18.89,13.17,-34.45,-5.81
388090,-8.5,-5.04,-0.97,-0.01,-0.01,0.0,49.33,18.89,13.17,-34.45,-5.82
388091,-8.5,-5.04,-0.97,-0.01,-0.01,0.0,49.33,18.89,13.17,-34.44,-5.84
388092,-8.49,-5.09,-0.97,-0.01,0.0,0.0,50.24,18.01,11.61,-34.43,-5.85
388093,-8.49,-5.09,-0.97,-0.01,0.0,0.0,50.24,18.01,11.61,-34.43,-5.87
388094,-8.48,-5.05,-0.59,-0.01,0.0,0.0,50.24,18.01,11.61,-34.42,-5.83
388095,-8.48,-5.05,-0.59,-0.01,0.0,0.0,50.24,18.01,11.61,-34.42,-5.8
388096,-8.55,-5.05,-0.68,0.0,-0.03,0.0,50.24,18.01,11.61,-34.42,-5.77
388097,-8.55,-5.05,-0.68,0.0,-0.03,0.0,50.24,18.01,11.61,-34.42,-5.74
388098,-8.59,-5.07,-1.0,0.0,-0.04,0.0,50.24,18.01,11.61,-34.42,-5.73
388099,-8.59,-5.07,-1.0,0.0,-0.04,0.0,50.24,18.01,11.61,-34.42,-5.7
388100,-8.59,-5.17,-1.09,0.0,0.0,0.0,50.24,18.01,11.61,-34.41,-5.72
388101,-8.59,-5.17,-1.09,0.0,0.0,0.0,50.24,18.01,11.61,-34.4,-5.74
388102,-8.53,-5.26,-0.65,0.0,0.03,0.0,50.24,18.01,11.61,-34.39,-5.74
388103,-8.53,-5.26,-0.65,0.0,0.03,0.0,50.24,18.01,11.61,-34.38,-5.74
388104,-8.58,-5.14,-0.6,0.0,0.01,0.0,48.79,19.07,12.3,-34.38,-5.73
388105,-8.58,-5.14,-0.6,0.0,0.01,0.0,48.79,19.07,12.3,-34.37,-5.72
388106,-8.61,-4.92,-0.88,0.0,0.0,0.0,48.79,19.07,12.3,-34.38,-5.73
388107,-8.61,-4.92,-0.88,0.0,0.0,0.0,48.79,19.07,12.3,-34.39,-5.73
388108,-8.53,-5.03,-0.98,0.0,0.01,0.01,48.79,19.07,12.3,-34.39,-5.76
388109,-8.53,-5.03,-0.98,0.0,0.01,0.01,48.79,19.07,12.3,-34.4,-5.78
388110,-8.44,-5.19,-0.69,-0.01,0.03,0.01,48.79,19.07,12.3,-34.38,-5.78
388111,-8.44,-5.19,-0.69,-0.01,0.03,0.01,48.79,19.07,12.3,-34.37,-5.8
388112,-8.39,-5.09,-0.67,-0.01,0.01,0.0,48.79,19.07,12.3,-34.33,-5.75
388113,-8.39,-5.09,-0.67,-0.01,0.01,0.0,48.79,19.07,12.3,-34.3,-5.69
388114,-8.52,-4.93,-0.91,0.0,0.0,0.0,48.79,19.07,12.3,-34.31,-5.71
388115,-8.52,-4.93,-0.91,0.0,0.0,0.0,48.79,19.07,12.3,-34.32,-5.73
388116,-8.59,-5.0,-1.04,0.0,0.0,0.0,50.05,19.98,10.74,-34.32,-5.74
388117,-8.59,-5.0,-1.04,0.0,0.0,0.0,50.05,19.98,10.74,-34.33,-5.76
388118,-8.53,-5.18,-0.74,0.0,0.02,0.0,50.05,19.98,10.74,-34.32,-5.76
388119,-8.53,-5.18,-0.74,0.0,0.02,0.0,50.05,19.98,10.74,-34.31,-5.77
388120,-8.51,-5.09,-0.57,0.0,0.0,-0.01,50.05,19.98,10.74,-34.3,-5.74
388121,-8.51,-5.09,-0.57,0.0,0.0,-0.01,50.05,19.98,10.74,-34.29,-5.71
388122,-8.55,-4.99,-1.05,0.0,-0.02,-0.01,50.05,19.98,10.74,-34.29,-5.73
388123,-8.55,-4.99,-1.05,0.0,-0.02,-0.01,50.05,19.98,10.74,-34.29,-5.73
388124,-8.58,-5.07,-0.98,0.0,0.01,0.0,50.05,19.98,10.74,-34.29,-5.74
388125,-8.58,-5.07,-0.98,0.0,0.01,0.0,50.05,19.98,10.74,-34.29,-5.76
388126,-8.61,-5.16,-0.6,0.0,0.03,0.0,50.05,19.98,10.74,-34.28,-5.76
388127,-8.61,-5.16,-0.6,0.0,0.03,0.0,50.05,19.98,10.74,-34.28,-5.76
388128,-8.53,-5.13,-0.79,0.0,0.0,0.0,47.89,19.62,12.82,-34.27,-5.75
388129,-8.53,-5.13,-0.79,0.0,0.0,0.0,47.89,19.62,12.82,-34.27,-5.75
388130,-8.5,-5.09,-0.84,0.0,0.0,0.0,47.89,19.62,12.82,-34.26,-5.75
388131,-8.5,-5.09,-0.84,0.0,0.0,0.0,47.89,19.62,12.82,-34.26,-5.75
388132,-8.51,-5.14,-0.73,0.01,0.0,0.0,47.89,19.62,12.82,-34.25,-5.74
388133,-8.51,-5.14,-0.73,0.01,0.0,0.0,47.89,19.62,12.82,-34.25,-5.73
388134,-8.48,-5.07,-0.67,0.02,-0.01,0.0,47.89,19.62,12.82,-34.24,-5.7
388135,-8.48,-5.07,-0.67,0.02,-0.01,0.0,47.89,19.62,12.82,-34.24,-5.66
388136,-8.55,-5.08,-0.97,0.02,-0.02,0.0,47.89,19.62,12.82,-34.24,-5.65
388137,-8.55,-5.08,-0.97,0.02,-0.02,0.0,47.89,19.62,12.82,-34.24,-5.65
388138,-8.52,-5.09,-1.05,0.01,0.0,0.0,47.89,19.62,12.82,-34.23,-5.66
388139,-8.52,-5.09,-1.05,0.01,0.0,0.0,47.89,19.62,12.82,-34.23,-5.68
388140,-8.55,-5.09,-0.79,0.0,0.0,0.0,47.89,19.62,12.82,-34.23,-5.67
388141,-8.55,-5.09,-0.79,0.0,0.0,0.0,47.89,19.62,12.82,-34.23,-5.67
388142,-8.51,-5.12,-0.98,0.0,0.0,0.0,48.61,18.89,12.13,-34.22,-5.68
388143,-8.51,-5.12,-0.98,0.0,0.0,0.0,48.61,18.89,12.13,-34.22,-5.7
388144,-8.63,-5.05,-0.94,-0.01,0.02,0.0,48.61,18.89,12.13,-34.22,-5.72
388145,-8.63,-5.05,-0.94,-0.01,0.02,0.0,48.61,18.89,12.13,-34.22,-5.74
388146,-8.61,-5.03,-0.69,-0.01,0.03,0.0,48.61,18.89,12.13,-34.22,-5.75
388147,-8.61,-5.03,-0.69,-0.01,0.03,0.0,48.61,18.89,12.13,-34.23,-5.77
388148,-8.52,-5.19,-0.68,0.0,0.0,0.01,48.61,18.89,12.13,-34.22,-5.76
388149,-8.52,-5.19,-0.68,0.0,0.0,0.01,48.61,18.89,12.13,-34.22,-5.75
388150,-8.46,-5.07,-0.8,0.0,-0.01,0.0,48.61,18.89,12.13,-34.22,-5.74
388151,-8.46,-5.07,-0.8,0.0,-0.01,0.0,48.61,18.89,12.13,-34.21,-5.73
388152,-8.58,-4.95,-0.93,0.0,-0.01,0.0,48.61,18.89,12.13,-34.22,-5.74
388153,-8.58,-4.95,-0.93,0.0,-0.01,0.0,48.61,18.89,12.13,-34.23,-5.74
388154,-8.55,-5.04,-0.81,0.0,0.0,0.0,48.43,19.07,13.0,-34.23,-5.74
388155,-8.55,-5.04,-0.81,0.0,0.0,0.0,48.43,19.07,13.0,-34.23,-5.74
388156,-8.48,-5.13,-0.86,0.0,0.0,0.0,48.43,19.07,13.0,-34.23,-5.74
388157,-8.48,-5.13,-0.86,0.0,0.0,0.0,48.43,19.07,13.0,-34.22,-5.75
388158,-8.44,-5.09,-0.91,0.0,0.01,0.0,48.43,19.07,13.0,-34.21,-5.76
388159,-8.44,-5.09,-0.91,0.0,0.01,0.0,48.43,19.07,13.0,-34.2,-5.78
388160,-8.58,-4.99,-0.88,0.0,0.02,0.0,48.43,19.07,13.0,-34.2,-5.8
388161,-8.58,-4.99,-0.88,0.0,0.02,0.0,48.43,19.07,13.0,-34.21,-5.81
388162,-8.58,-5.09,-0.67,0.0,0.02,0.0,48.43,19.07,13.0,-34.21,-5.81
388163,-8.58,-5.09,-0.67,0.0,0.02,0.0,48.43,19.07,13.0,-34.21,-5.81
388164,-8.52,-5.17,-0.68,0.0,0.0,0.0,48.43,19.07,13.0,-34.2,-5.8
388165,-8.52,-5.17,-0.68,0.0,0.0,0.0,48.43,19.07,13.0,-34.19,-5.79
388166,-8.59,-5.15,-0.92,0.01,0.0,0.0,49.33,19.62,13.17,-34.19,-5.79
388167,-8.59,-5.15,-0.92,0.01,0.0,0.0,49.33,19.62,13.17,-34.19,-5.79
388168,-8.6,-5.08,-1.11,0.02,0.0,0.0,49.33,19.62,13.17,-34.19,-5.8
388169,-8.6,-5.08,-1.11,0.02,0.0,0.0,49.33,19.62,13.17,-34.19,-5.82
388170,-8.56,-5.09,-0.74,0.01,0.02,0.0,49.33,19.62,13.17,-34.19,-5.82
388171,-8.56,-5.09,-0.74,0.01,0.02,0.0,49.33,19.62,13.17,-34.18,-5.82
388172,-8.52,-5.14,-0.64,0.0,0.01,0.0,49.33,19.62,13.17,-34.18,-5.81
388173,-8.52,-5.14,-0.64,0.0,0.01,0.0,49.33,19.62,13.17,-34.17,-5.8
388174,-8.51,-5.05,-0.86,0.01,-0.01,0.0,49.33,19.62,13.17,-34.17,-5.79
388175,-8.51,-5.05,-0.86,0.01,-0.01,0.0,49.33,19.62,13.17,-34.18,-5.79
388176,-8.49,-5.04,-1.03,0.02,-0.01,0.0,49.33,19.62,13.17,-34.17,-5.8
388177,-8.49,-5.04,-1.03,0.02,-0.01,0.0,49.33,19.62,13.17,-34.17,-5.8
388178,-8.48,-5.09,-0.81,0.01,0.0,0.0,49.87,18.01,11.26,-34.17,-5.79
388179,-8.48,-5.09,-0.81,0.01,0.0,0.0,49.87,18.01,11.26,-34.16,-5.79
388180,-8.49,-5.15,-0.84,0.0,0.0,0.0,49.87,18.01,11.26,-34.16,-5.79
388181,-8.49,-5.15,-0.84,0.0,0.0,0.0,49.87,18.01,11.26,-34.15,-5.79
388182,-8.61,-5.09,-0.87,0.01,-0.01,0.0,49.87,18.01,11.26,-34.15,-5.78
388183,-8.61,-5.09,-0.87,0.01,-0.01,0.0,49.87,18.01,11.26,-34.15,-5.77
388184,-8.58,-5.09,-0.82,0.01,0.0,0.0,49.87,18.01,11.26,-34.15,-5.77
388185,-8.58,-5.09,-0.82,0.01,0.0,0.0,49.87,18.01,11.26,-34.15,-5.76
388186,-8.5,-5.09,-0.69,0.0,0.0,0.0,49.87,18.01,11.26,-34.15,-5.75
388187,-8.5,-5.09,-0.69,0.0,0.0,0.0,49.87,18.01,11.26,-34.15,-5.73
388188,-8.55,-5.09,-0.75,0.01,-0.01,0.0,49.87,18.01,11.26,-34.15,-5.72
388189,-8.55,-5.09,-0.75,0.01,-0.01,0.0,49.87,18.01,11.26,-34.15,-5.7
388190,-8.61,-5.05,-0.94,0.02,-0.03,0.0,49.69,19.98,12.48,-34.15,-5.68
