time,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
217889,-8.61,-5.25,-0.73,0.01,0.0,0.0,54.38,17.11,13.86,-34.77,-6.76
217890,-8.76,-5.14,-1.04,0.02,-0.02,0.0,54.38,17.11,13.86,-34.77,-6.75
217891,-8.76,-5.14,-1.04,0.02,-0.02,0.0,54.38,17.11,13.86,-34.77,-6.71
217892,-8.68,-4.99,-1.12,0.02,-0.01,0.0,54.38,17.11,13.86,-34.77,-6.71
217893,-8.68,-4.99,-1.12,0.02,-0.01,0.0,54.38,17.11,13.86,-34.77,-6.71
217894,-8.69,-5.09,-1.01,0.01,0.01,0.0,54.38,17.11,13.86,-34.76,-6.72
217895,-8.69,-5.09,-1.01,0.01,0.01,0.0,54.38,17.11,13.86,-34.76,-6.72
217896,-8.56,-5.18,-0.67,0.0,0.03,0.0,54.38,15.68,13.17,-34.75,-6.72
217897,-8.56,-5.18,-0.67,0.0,0.03,0.0,54.38,15.68,13.17,-34.73,-6.74
217898,-8.6,-5.14,-0.63,0.0,0.0,0.0,54.38,15.68,13.17,-34.73,-6.71
217899,-8.6,-5.14,-0.63,0.0,0.0,0.0,54.38,15.68,13.17,-34.72,-6.69
217900,-8.72,-4.96,-1.06,0.02,-0.01,0.0,54.38,15.68,13.17,-34.73,-6.69
217901,-8.72,-4.96,-1.06,0.02,-0.01,0.0,54.38,15.68,13.17,-34.73,-6.68
217902,-8.66,-5.07,-1.21,0.01,0.01,0.0,54.38,15.68,13.17,-34.73,-6.7
217903,-8.66,-5.07,-1.21,0.01,0.01,0.0,54.38,15.68,13.17,-34.72,-6.72
217904,-8.61,-5.11,-0.73,0.0,0.05,0.0,54.38,15.68,13.17,-34.71,-6.73
217905,-8.61,-5.11,-0.73,0.0,0.05,0.0,54.38,15.68,13.17,-34.71,-6.73
217906,-8.55,-5.15,-0.56,0.0,0.03,0.0,54.38,15.68,13.17,-34.7,-6.71
217907,-8.55,-5.15,-0.56,0.0,0.03,0.0,54.38,15.68,13.17,-34.69,-6.7
217908,-8.69,-4.96,-0.83,0.02,0.0,0.0,54.38,15.68,13.17,-34.69,-6.68
217909,-8.69,-4.96,-0.83,0.02,0.0,0.0,54.38,15.68,13.17,-34.69,-6.66
217910,-8.69,-5.05,-1.09,0.02,-0.01,0.0,55.29,18.01,13.69,-34.69,-6.66
217911,-8.69,-5.05,-1.09,0.02,-0.01,0.0,55.29,18.01,13.69,-34.69,-6.66
217912,-8.6,-5.17,-1.03,0.01,0.0,0.0,55.29,18.01,13.69,-34.68,-6.66
217913,-8.6,-5.17,-1.03,0.01,0.0,0.0,55.29,18.01,13.69,-34.67,-6.66
217914,-8.65,-5.22,-0.95,0.0,0.02,0.0,55.29,18.01,13.69,-34.66,-6.67
217915,-8.65,-5.22,-0.95,0.0,0.02,0.0,55.29,18.01,13.69,-34.65,-6.7
217916,-8.75,-5.0,-0.87,0.0,0.03,0.0,55.29,18.01,13.69,-34.65,-6.7
217917,-8.75,-5.0,-0.87,0.0,0.03,0.0,55.29,18.01,13.69,-34.66,-6.71
217918,-8.77,-4.91,-0.87,0.0,0.03,0.0,55.29,18.01,13.69,-34.67,-6.71
217919,-8.77,-4.91,-0.87,0.0,0.03,0.0,55.29,18.01,13.69,-34.67,-6.72
217920,-8.58,-5.16,-0.81,0.0,0.02,0.0,55.29,18.01,13.69,-34.67,-6.72
217921,-8.58,-5.16,-0.81,0.0,0.02,0.0,55.29,18.01,13.69,-34.65,-6.73
217922,-8.48,-5.24,-0.87,0.0,0.01,0.0,54.74,16.04,12.82,-34.64,-6.73
217923,-8.48,-5.24,-0.87,0.0,0.01,0.0,54.74,16.04,12.82,-34.62,-6.73
217924,-8.64,-5.05,-1.11,0.0,0.0,0.0,54.74,16.04,12.82,-34.62,-6.74
217925,-8.64,-5.05,-1.11,0.0,0.0,0.0,54.74,16.04,12.82,-34.62,-6.75
217926,-8.74,-4.9,-0.98,0.0,0.02,0.0,54.74,16.04,12.82,-34.63,-6.75
217927,-8.74,-4.9,-0.98,0.0,0.02,0.0,54.74,16.04,12.82,-34.63,-6.79
217928,-8.65,-5.12,-0.88,0.0,0.02,0.0,54.74,16.04,12.82,-34.63,-6.79
217929,-8.65,-5.12,-0.88,0.0,0.02,0.0,54.74,16.04,12.82,-34.62,-6.79
217930,-8.52,-5.27,-0.73,0.0,0.02,0.0,54.74,16.04,12.82,-34.61,-6.78
217931,-8.52,-5.27,-0.73,0.0,0.02,0.0,54.74,16.04,12.82,-34.59,-6.77
217932,-8.67,-5.15,-0.88,0.01,0.0,0.0,54.74,16.04,12.82,-34.59,-6.76
217933,-8.67,-5.15,-0.88,0.01,0.0,0.0,54.74,16.04,12.82,-34.58,-6.75
217934,-8.72,-4.92,-1.12,0.02,-0.01,0.0,54.93,17.29,13.34,-34.59,-6.75
217935,-8.72,-4.92,-1.12,0.02,-0.01,0.0,54.93,17.29,13.34,-34.6,-6.75
217936,-8.71,-5.07,-0.91,0.01,0.0,0.0,54.93,17.29,13.34,-34.6,-6.73
217937,-8.71,-5.07,-0.91,0.01,0.0,0.0,54.93,17.29,13.34,-34.6,-6.72
217938,-8.6,-5.19,-0.77,0.0,0.0,0.0,54.93,17.29,13.34,-34.59,-6.71
217939,-8.6,-5.19,-0.77,0.0,0.0,0.0,54.93,17.29,13.34,-34.58,-6.69
217940,-8.64,-5.09,-0.96,0.0,0.0,0.0,54.93,17.29,13.34,-34.58,-6.69
217941,-8.64,-5.09,-0.96,0.0,0.0,0.0,54.93,17.29,13.34,-34.58,-6.69
217942,-8.61,-5.04,-0.75,0.0,0.02,0.0,54.93,17.29,13.34,-34.58,-6.69
217943,-8.52,-5.09,-0.66,0.0,0.0,0.0,54.56,15.86,12.65,-34.57,-6.66
217944,-8.73,-5.01,-1.2,0.01,-0.02,0.0,54.56,15.86,12.65,-34.57,-6.66
217945,-8.56,-5.13,-0.53,-0.01,0.02,0.0,54.56,15.86,12.65,-34.56,-6.67
