user,activity,timestamp,x-axis,y-axis,z-axis
15,Jogging,329032176000,-1.42,2.26,-5.6252036
15,Jogging,329082652000,-18.77,17.77,-5.8158884
15,Jogging,329134776000,-13.91,18.16,4.6036777
15,Jogging,329134776000,-13.91,18.16,4.6036777
15,Jogging,329134776000,-13.91,18.16,4.6036777
15,Jogging,329342357000,7.63,-2.34,7.3549876
15,Jogging,329512126000,-3.11,13.53,15.554437
15,Jogging,329622325000,1.95,-8.12,-7.9679036
15,Jogging,329672313000,5.98,-6.55,3.759216
15,Jogging,329722331000,3.99,5.13,-14.7916975
15,Jogging,329772258000,-5.13,15.4,-4.7943625
15,Jogging,329822307000,-17.2,17.82,-1.0351465
15,Jogging,329872294000,-8.16,17.73,-0.88532263
15,Jogging,329922679000,-16.97,12.3,5.366417
15,Jogging,329972209000,4.29,12.37,3.0645783
15,Jogging,330022288000,17.58,3.11,5.7477865
15,Jogging,330072398000,-2.14,3.17,6.66035
15,Jogging,330122111000,-5.67,14.82,-5.706926
15,Jogging,330173625000,-16.66,19.57,2.7921712
15,Jogging,330173625000,-16.66,19.57,2.7921712
15,Jogging,330173625000,-16.66,19.57,2.7921712
15,Jogging,330173625000,-16.66,19.57,2.7921712
15,Jogging,330473949000,-3.49,-0.19,1.7297841
15,Jogging,330522227000,-12.98,19.15,-17.120777
15,Jogging,330572368000,-9.08,17.2,-5.284695
15,Jogging,330622264000,-10.11,17.27,-1.3075534
15,Jogging,330672343000,-15.51,13.06,12.299174
15,Jogging,330722240000,6.74,7.44,7.014479
15,Jogging,330772288000,6.47,0.95,7.5865335
15,Jogging,330772288000,6.47,0.95,7.5865335
15,Jogging,330772288000,6.47,0.95,7.5865335
15,Jogging,330952281000,-9.7,16.86,-1.3075534
15,Jogging,331062144000,0.53,-5.56,-2.2201166
15,Jogging,331112804000,-0.53,-3.76,0.42223078
15,Jogging,331162334000,7.12,5.86,-1.0351465
15,Jogging,331212260000,-14.6,9.77,-5.202973
15,Jogging,331262279000,-17.01,10.73,-8.117727
15,Jogging,331312266000,-14.18,18.96,-1.920469
15,Jogging,331362315000,1.54,19.19,7.7363577
15,Jogging,331412273000,-1.14,11.75,6.4015636
15,Jogging,331462260000,4.86,1.04,-2.4108016
15,Jogging,331512279000,4.21,-0.65,-1.334794
15,Jogging,331562297000,3.49,0.15,-0.53119355
15,Jogging,331612315000,0.76,12.68,-8.19945
15,Jogging,331662273000,-16.13,19.57,3.0237172
15,Jogging,331712260000,-5.52,5.98,10.337844
15,Jogging,331762279000,-3.68,0.19,-5.7886477
15,Jogging,331812266000,-1.57,-6.47,-5.284695
15,Jogging,331862315000,1.12,-3.53,-5.407278
15,Jogging,331912273000,1.23,-1.84,-2.4108016
15,Jogging,331962840000,-8.2,1.73,-6.510526
15,Jogging,332012279000,-19.61,19.57,1.3756552
15,Jogging,332062297000,-0.46,14.63,12.258313
15,Jogging,332112285000,-3.95,17.24,-1.0760075
15,Jogging,332162303000,4.79,6.66,-3.255263
15,Jogging,332212260000,9.77,1.57,5.134871
