user,activity,timestamp,x-axis,y-axis,z-axis
7,Jogging,207410811616000,8.16,-14.44,0.53
7,Jogging,207413312562000,-3.91,0.8,6.05
7,Jogging,207415801515000,19.38,12.37,-8.39
7,Jogging,207418311677000,10.27,11.26,-8.05
7,Jogging,207420801820000,6.28,14.98,-6.36
7,Jogging,207423321656000,9.11,12.3,-14.37
7,Jogging,207425821626000,4.59,6.17,-16.89
7,Jogging,207428301759000,2.75,2.3,-19.61
7,Jogging,207430811677000,-4.02,-1.23,-15.02
7,Jogging,207433301606000,-3.83,0.76,-18.35
7,Jogging,207435792237000,-3.06,-0.76,-1.08
7,Jogging,207438331574000,0.76,1.95,-6.21
7,Jogging,207440801850000,3.15,0.95,-17.97
7,Jogging,207443331483000,-4.99,-1.5,-6.7
7,Jogging,207445831880000,-1.04,-2.64,1.5
7,Jogging,207448321656000,4.44,-3.79,4.06
7,Jogging,207450831483000,6.55,-3.49,-1.12
7,Jogging,207453331483000,1.23,9.62,11.95
7,Jogging,207455811494000,-3.41,7.89,5.75
7,Jogging,207458324006000,0.04,-0.53,0.84
7,Jogging,207460811494000,2.53,-8.2,-5.48
7,Jogging,207463321534000,0.3,-4.14,-6.36
7,Jogging,207465821687000,0.57,-6.4,-4.44
7,Jogging,207468331574000,2.37,-7.78,-5.52
7,Jogging,207470831513000,-0.53,-4.1,-4.21
7,Jogging,207473311799000,-9.15,5.83,-9.66
7,Jogging,207475801454000,-12.03,10.88,-5.33
7,Jogging,207478301606000,-18.5,18.92,3.36
7,Jogging,207480831605000,-8.05,5.22,-2.96
7,Jogging,207483321534000,-17.82,17.2,0.95
7,Jogging,207485831452000,-0.65,1.88,-2.72
7,Jogging,207488321656000,-1.38,1.61,0.57
7,Jogging,207496061524000,-12.3,20.04,-0.5
7,Jogging,207498551698000,-7.27,5.22,3.6
7,Jogging,207501051545000,-0.8,2.6,-2.22
7,Jogging,207503551515000,-4.02,0.27,7.35
7,Jogging,207506081483000,-0.76,3.26,-2.64
7,Jogging,207511201661000,-3.38,2.87,1.27
7,Jogging,207513692658000,2.64,5.75,10.38
7,Jogging,207519771638000,-1.27,4.4,-4.02
7,Jogging,207522261476000,1.18,3.79,4.44
7,Jogging,207524751618000,-0.61,3.06,11.45
7,Jogging,207527272065000,-1.04,10.73,10.69
7,Jogging,207529771638000,-17.47,14.71,-1.92
7,Jogging,207532261598000,-17.82,14.06,-7.5
7,Jogging,207538551637000,1.27,4.71,3.91
7,Jogging,207541071839000,2.37,3.02,13.29
7,Jogging,207543551698000,-10.34,15.32,9.58
7,Jogging,207567701509000,-2.11,1.73,4.14
7,Jogging,207570201509000,5.2,5.01,7.55
7,Jogging,207572726045000,-7.21,12.41,2.79
7,Jogging,207575233796000,-14.75,12.76,0.69
7,Jogging,207577711671000,-18.31,5.13,-8.31
7,Jogging,207580221742000,-3.57,6.17,0.72
7,Jogging,207582731599000,-11.8,11.41,-2.96
7,Jogging,207585235383000,-6.78,11.5,5.13
7,Jogging,207587711671000,3.57,-6.17,-3.34
7,Jogging,207590232545000,-3.38,2.87,0.76
7,Jogging,207592701600000,-9.62,8.16,-4.52
7,Jogging,207595191438000,-18.7,17.54,-3.79
7,Jogging,207597711488000,2.68,0.04,2.98
7,Jogging,207600233003000,0.99,7.35,-1.12
7,Jogging,207602701509000,-8.47,3.38,11.22
7,Jogging,207605211488000,-5.86,14.02,-2.18
7,Jogging,207607731629000,-6.09,10.84,0.89
7,Jogging,207610191651000,-7.63,10.34,0.27
7,Jogging,207612731751000,-14.48,9.77,1.42
7,Jogging,207615211579000,-19.27,5.28,-4.44
7,Jogging,207616871369000,-18.31,-12.79,0.84
7,Jogging,207620221467000,-16.7,12.11,-3.99
7,Jogging,207622731782000,-12.07,15.55,-8.5
7,Jogging,207624493012000,-14.14,12.72,-6.78
7,Jogging,207627731507000,4.94,1.57,1.57
7,Jogging,207630191438000,-2.96,-4.25,-0.38
7,Jogging,207632721742000,-5.86,1.27,-1.84
