user,activity,timestamp,x-axis,y-axis,z-axis
2,Walking,7983722303000,-0.11,6.89,-0.3
2,Walking,7986252302000,1.54,9.81,-0.84
2,Walking,7988752332000,-1.04,9.15,-3.49
2,Walking,7991232343000,-3.45,8.16,-3.21
2,Walking,7993752332000,1.33,8.05,-4.18
2,Walking,7996252302000,-0.11,4.14,0.89
2,Walking,7998722333000,-4.06,12.3,2.34
2,Walking,8001232343000,-2.56,14.1,2.56
2,Walking,8003732343000,-1.14,14.9,-3.26
2,Walking,8006232374000,1.54,8.43,-6.43
2,Walking,8008752332000,-2.14,6.51,-0.34
2,Walking,8011222333000,1.27,9.89,-3.83
2,Walking,8013722333000,-0.53,6.7,1.61
2,Walking,8016232343000,3.68,3.41,0.38
2,Walking,8018732343000,1.99,8.35,1.08
2,Walking,8021232343000,-2.41,12.57,1.23
2,Walking,8023732343000,-2.03,12.49,-4.1
2,Walking,8026252302000,-2.49,5.41,-3.72
2,Walking,8028752332000,-3.6,9.34,-1.12
2,Walking,8031232374000,-2.68,6.55,1.14
2,Walking,8033752332000,-8.39,11.18,0.93
2,Walking,8036222333000,-9.66,12.72,-0.08
2,Walking,8038722333000,-8.01,4.99,-3.26
2,Walking,8041232374000,-2.37,4.37,-1.33
2,Walking,8043732343000,-4.48,9.23,2.83
2,Walking,8046232343000,-1.65,13.53,-1.31
2,Walking,8048752332000,0.69,9.53,-4.25
2,Walking,8051252302000,0.23,4.75,0.95
2,Walking,8053722364000,-7.46,12.79,-0.04
2,Walking,8056252332000,-9.38,11.18,-3.3
2,Walking,8058752332000,-6.78,4.63,-1.23
2,Walking,8061222364000,-0.99,4.86,-1.04
2,Walking,8063722333000,-3.83,8.85,3.91
2,Walking,8066232343000,-1.95,15.02,0.0
2,Walking,8068732343000,-0.38,9.15,-0.15
2,Walking,8071232343000,-2.41,6.09,-0.23
2,Walking,8073752332000,-2.83,9.62,-0.42
2,Walking,8076252332000,-7.78,11.99,3.79
2,Walking,8078722364000,-6.28,14.98,-1.8
2,Walking,8081252363000,-0.8,9.51,-1.04
2,Walking,8083752332000,-2.6,3.91,-0.53
2,Walking,8086232343000,0.11,5.13,5.01
2,Walking,8088752332000,-5.94,13.87,0.57
2,Walking,8091252332000,-4.59,12.07,1.12
2,Walking,8093722333000,-4.48,7.46,-1.8
2,Walking,8096232343000,-0.8,5.75,2.91
2,Walking,8098732343000,-7.89,14.25,4.86
2,Walking,8101232343000,-9.89,13.06,-3.15
2,Walking,8103752393000,-2.6,6.4,5.09
2,Walking,8106252332000,-3.53,10.5,3.15
2,Walking,8108722303000,-7.93,11.69,1.84
2,Walking,8111222394000,-5.94,6.97,-1.99
2,Walking,8113732343000,-0.53,2.96,7.12
2,Walking,8116232343000,-3.02,12.87,3.38
2,Walking,8118732374000,-3.49,12.83,1.33
2,Walking,8121252302000,-2.18,6.44,-1.27
2,Walking,8123752332000,-1.46,4.99,3.76
2,Walking,8126222364000,-0.57,4.18,3.79
2,Walking,8128732343000,-3.11,9.38,3.53
2,Walking,8131222333000,-4.56,12.18,2.15
2,Walking,8133732343000,-7.08,12.18,0.99
2,Walking,8136252302000,-3.49,13.33,2.18
2,Walking,8138752332000,-4.33,6.93,-2.64
2,Walking,8141222364000,-8.69,8.81,-4.37
2,Walking,8143732313000,-3.15,5.41,-2.53
2,Walking,8146232343000,-6.17,8.54,-2.3
2,Walking,8148732343000,-0.23,7.01,-2.37
2,Walking,8151232374000,-3.26,5.75,3.95
2,Walking,8153752332000,1.88,5.94,1.42
2,Walking,8156252302000,-2.18,12.98,1.8
2,Walking,8158722333000,-4.82,10.69,1.33
2,Walking,8161232343000,-8.69,12.64,-1.42
