user,activity,timestamp,x-axis,y-axis,z-axis
23,Walking,180482341000,-3.6,8.05,-9.53
23,Walking,182962260000,3.15,-2.03,-7.46
23,Walking,185492320000,4.21,18.47,0.0
23,Walking,187972331000,-1.38,8.77,0.04
23,Walking,190492320000,-5.82,9.11,-9.89
23,Walking,192992290000,3.99,0.23,-5.41
23,Walking,195452708000,-2.64,14.44,1.8
23,Walking,197952525000,-0.38,8.39,-1.65
23,Walking,200492290000,-8.05,12.41,-11.3
23,Walking,202972362000,3.21,-2.45,-6.24
23,Walking,205482341000,-1.53,13.87,-4.18
23,Walking,207982341000,-2.72,9.58,-1.57
23,Walking,210492351000,4.06,7.12,0.72
23,Walking,212972209000,4.29,14.56,-6.32
23,Walking,215492290000,-8.35,13.87,-0.99
23,Walking,217972362000,1.04,10.95,-3.76
23,Walking,220482310000,3.64,10.46,6.63
23,Walking,222992259000,6.17,17.27,-1.33
23,Walking,225492290000,-1.99,9.7,-0.04
23,Walking,227972331000,7.16,12.64,-3.49
23,Walking,230472331000,1.27,-3.21,-7.46
23,Walking,232992290000,2.64,15.64,-10.08
23,Walking,235453624000,1.14,7.01,-1.23
23,Walking,237992320000,-4.14,8.24,-10.65
23,Walking,240472301000,0.8,-1.42,-6.82
23,Walking,242952556000,-1.92,16.4,5.63
23,Walking,245482341000,2.15,6.36,-2.91
23,Walking,247972362000,12.57,9.7,-5.37
23,Walking,250482341000,0.57,-2.03,-6.89
23,Walking,252992351000,-0.8,14.21,0.93
23,Walking,255472331000,1.08,10.08,-1.38
23,Walking,257972240000,-1.33,17.12,15.98
23,Walking,260452342000,6.74,19.04,2.07
23,Walking,262972301000,-1.92,12.98,1.65
23,Walking,265452342000,0.5,11.14,-3.11
23,Walking,267992290000,2.68,-1.95,-6.21
23,Walking,270492290000,-1.57,15.51,4.82
23,Walking,272962291000,0.08,10.19,-1.8
23,Walking,275472331000,-8.77,10.15,-13.53
23,Walking,277952556000,5.37,0.76,-4.06
23,Walking,280453075000,3.15,15.36,-8.05
23,Walking,282952739000,-8.62,14.82,0.95
23,Walking,285472301000,-0.53,9.23,0.19
23,Walking,287953166000,9.72,6.78,-9.08
23,Walking,290482341000,3.53,-1.53,-6.24
23,Walking,292982341000,5.63,19.53,0.84
23,Walking,295492320000,-5.63,12.53,0.61
23,Walking,297992290000,1.5,9.43,-4.44
23,Walking,300462413000,4.63,7.74,3.6
23,Walking,302982341000,1.14,7.82,-2.98
23,Walking,305492290000,-5.28,15.28,5.75
23,Walking,307952708000,0.95,9.08,-4.52
23,Walking,310482341000,2.64,14.86,-3.68
23,Walking,312992290000,5.63,7.89,0.31
23,Walking,315472331000,1.8,15.36,-6.63
23,Walking,317992259000,-5.56,17.16,6.09
23,Walking,320482341000,1.5,8.73,0.42
23,Walking,322992290000,-6.02,7.25,-11.8
23,Walking,325472423000,4.94,1.27,-4.59
23,Walking,327982402000,1.88,12.45,-4.86
23,Walking,330452922000,-7.7,14.37,-2.14
23,Walking,332962260000,-0.95,10.23,0.31
23,Walking,335452342000,5.43,12.91,-3.64
23,Walking,337992198000,4.33,1.04,-4.75
23,Walking,340492290000,4.37,18.92,-3.02
23,Walking,342953013000,-4.56,12.53,0.69
23,Walking,345452556000,-0.15,10.53,0.69
23,Walking,347952373000,2.68,14.06,-5.63
23,Walking,350482341000,-0.42,18.66,16.63
23,Walking,352992290000,-1.42,-3.02,-8.01
23,Walking,355492290000,4.33,14.86,-9.23
23,Walking,357952342000,-4.86,11.37,1.42
23,Walking,360482341000,0.76,12.34,-2.07
23,Walking,362972362000,2.56,15.17,7.44
23,Walking,365492290000,-0.27,-2.11,-7.97
23,Walking,367982402000,-3.06,16.59,-2.07
23,Walking,370472331000,-3.83,13.1,-1.65
23,Walking,372972331000,-0.61,9.89,-3.6
23,Walking,375472331000,-0.19,9.77,5.48
23,Walking,377952678000,-1.33,0.23,-6.51
23,Walking,380482341000,-1.57,15.75,1.5
23,Walking,382982341000,-0.5,9.04,0.76
23,Walking,385452495000,-6.43,11.96,-9.81
23,Walking,387982341000,3.53,14.63,13.44
23,Walking,390452525000,1.69,14.1,-8.96
23,Walking,392962260000,-4.79,17.2,6.97
23,Walking,395472331000,-2.07,13.38,2.87
23,Walking,397972331000,2.11,8.08,-1.84
