user,activity,timestamp,x-axis,y-axis,z-axis
26,Walking,223212321000,1.84,7.01,-1.42
26,Walking,225692973000,3.15,8.81,-4.71
26,Walking,228202373000,9.28,8.92,0.15
26,Walking,230702373000,11.5,13.91,-1.88
26,Walking,233222331000,-3.53,7.06,0.15
26,Walking,235702373000,4.86,16.04,1.18
26,Walking,238202373000,5.05,7.21,-2.41
26,Walking,240712352000,10.23,7.25,-4.29
26,Walking,243232341000,7.86,19.38,-3.95
26,Walking,245732341000,-1.31,4.33,-3.26
26,Walking,248202342000,19.42,9.38,-3.68
26,Walking,250722331000,2.07,7.31,-1.95
26,Walking,253222362000,4.75,7.86,-3.34
26,Walking,255732341000,8.58,8.66,-3.98
26,Walking,258232402000,12.37,6.59,2.91
26,Walking,260693004000,11.07,19.27,-4.1
26,Walking,263222331000,-4.63,7.5,-0.42
26,Walking,265732280000,2.6,9.77,0.72
26,Walking,268202373000,5.09,6.89,-3.3
26,Walking,270702373000,10.42,3.91,-6.78
26,Walking,273212321000,6.36,18.31,-5.75
26,Walking,275702342000,-0.84,5.71,0.27
26,Walking,278202373000,3.11,9.3,-4.1
26,Walking,280702342000,7.74,6.05,-0.89
26,Walking,283202342000,11.6,7.27,-0.61
26,Walking,285712321000,-2.3,5.43,-3.41
26,Walking,288212321000,10.5,15.51,-0.5
26,Walking,290732341000,5.9,4.82,-2.11
26,Walking,293232341000,12.49,5.86,-0.99
26,Walking,295712321000,3.53,17.12,4.67
26,Walking,298222362000,-2.75,4.63,-2.96
26,Walking,300722331000,8.73,13.29,-1.14
26,Walking,303232341000,6.36,5.33,-3.06
26,Walking,305692973000,8.54,7.5,0.89
26,Walking,308222331000,11.03,6.82,2.56
26,Walking,310692943000,12.45,13.82,-3.45
26,Walking,313212321000,-1.84,4.33,-2.56
26,Walking,315722362000,8.12,7.67,-4.25
26,Walking,318202342000,7.12,4.18,-3.15
26,Walking,320712321000,8.81,8.92,1.5
26,Walking,323222331000,11.99,12.76,-2.26
26,Walking,325693004000,4.67,0.93,-3.34
26,Walking,328202342000,14.63,0.23,2.07
26,Walking,330712321000,6.36,9.96,-3.11
26,Walking,333222331000,9.15,3.49,-2.03
26,Walking,335732341000,12.76,4.67,0.76
26,Walking,338232341000,4.82,5.86,-4.02
26,Walking,340702342000,4.52,6.24,4.79
26,Walking,343212321000,1.76,10.42,1.69
26,Walking,345722331000,7.86,4.48,-2.75
26,Walking,348202342000,9.85,6.97,1.27
26,Walking,350732249000,12.57,1.18,0.99
26,Walking,353192943000,2.45,8.47,-5.67
26,Walking,355712291000,11.65,7.01,12.34
26,Walking,358232341000,6.32,8.24,-4.4
26,Walking,360732341000,10.15,6.97,4.4
26,Walking,363232341000,13.1,3.95,5.37
26,Walking,365732341000,13.25,18.35,-4.67
26,Walking,368232341000,7.78,-0.61,0.42
26,Walking,370732341000,19.53,4.48,0.19
26,Walking,373202342000,1.73,10.12,2.26
26,Walking,375712382000,7.46,4.52,-0.99
26,Walking,378212321000,11.6,3.6,-4.18
26,Walking,380732341000,11.99,2.76,-0.95
26,Walking,383192973000,3.99,14.37,4.63
26,Walking,385722362000,-2.11,5.43,-1.5
26,Walking,388232371000,8.2,12.37,-2.3
26,Walking,390732341000,7.35,6.36,-3.83
26,Walking,393232341000,8.47,5.28,6.13
26,Walking,395693004000,13.99,4.99,-0.15
26,Walking,398212627000,5.63,1.57,-4.63
26,Walking,400712291000,12.11,4.75,10.5
26,Walking,403222331000,3.95,8.47,-3.95
26,Walking,405692943000,8.39,2.56,0.53
26,Walking,408212291000,12.45,6.09,-0.95
26,Walking,410712291000,13.59,18.7,-1.76
26,Walking,413232371000,-3.36,5.13,-2.18
26,Walking,415702342000,15.28,9.92,-1.46
26,Walking,418232341000,8.16,2.64,1.61
26,Walking,420732310000,13.59,4.56,0.15
26,Walking,423202342000,1.92,3.57,-3.36
26,Walking,425722331000,14.94,-1.31,2.53
26,Walking,428232310000,5.67,8.43,-4.63
26,Walking,430732310000,10.95,5.24,-3.17
26,Walking,433212352000,13.91,11.45,-4.75
26,Walking,435732371000,-2.79,5.75,-2.72
26,Walking,438212321000,2.15,7.93,-2.87
26,Walking,440693034000,6.32,4.48,3.02
26,Walking,443222331000,12.26,2.72,0.42
26,Walking,445732341000,0.27,2.91,-0.89
26,Walking,448212321000,3.45,6.85,-3.41
26,Walking,450712321000,5.71,7.25,4.48
26,Walking,453232768000,14.67,12.07,-4.79
26,Walking,455732341000,-1.73,5.83,-2.03
26,Walking,458193004000,13.95,14.1,-0.3
26,Walking,460712321000,8.24,2.98,-2.03
26,Walking,463212321000,13.06,1.84,0.8
26,Walking,465732341000,4.4,-0.38,-0.27
26,Walking,468212321000,6.7,11.88,4.86
26,Walking,470712291000,6.55,4.82,-2.53
26,Walking,473222331000,13.02,4.9,1.08
26,Walking,475692973000,15.02,19.34,-2.03
26,Walking,478212321000,0.11,7.97,3.68
26,Walking,480722301000,4.14,8.89,-3.79
26,Walking,483232371000,9.19,5.09,0.15
26,Walking,485732310000,11.54,4.25,2.34
26,Walking,488202342000,0.57,2.3,-2.18
26,Walking,490722301000,10.42,13.82,2.68
26,Walking,493222331000,7.63,4.4,-1.18
26,Walking,495693004000,10.69,4.6,-5.6
26,Walking,498202373000,12.64,18.77,-1.04
26,Walking,500712321000,-2.34,4.86,-2.6
26,Walking,503222301000,4.21,11.84,0.76
26,Walking,505732371000,6.28,3.53,-2.41
26,Walking,508232341000,10.27,6.21,-2.79
26,Walking,510722331000,11.92,4.37,0.34
26,Walking,513232341000,5.01,2.64,-4.25
26,Walking,515702342000,-1.95,5.9,-0.99
26,Walking,518212321000,4.9,13.38,4.1
26,Walking,520732341000,8.24,4.94,-2.41
26,Walking,523232341000,10.19,3.76,-3.98
26,Walking,525712321000,11.5,1.38,0.84
26,Walking,528232341000,1.27,2.45,-1.76
26,Walking,530732371000,8.58,-0.11,4.18
26,Walking,533193126000,4.48,7.16,-2.3
26,Walking,535702342000,8.28,3.45,-1.76
26,Walking,538212321000,12.53,4.94,-4.02
26,Walking,540712352000,12.45,9.85,0.65
26,Walking,543232341000,3.87,4.67,-6.63
