Date,Price
08/11/2019,11046.24
08/18/2019,8832.24
08/25/2019,7410.403
09/01/2019,8600.16
09/08/2019,11313.11
09/15/2019,8110.53
09/22/2019,6343.722
09/29/2019,7427.875
10/06/2019,9732.411
10/13/2019,10071.054
10/20/2019,7787.556
10/27/2019,8492.211
11/03/2019,8651.44
11/10/2019,9972.494999999999
11/17/2019,7499.652
11/24/2019,8055.893999999999
12/01/2019,7920.36
12/08/2019,5396.608
12/15/2019,6234.768
12/22/2019,5867.5199999999995
12/29/2019,8548.968
01/05/2020,6170.626
01/12/2020,9336.075
01/19/2020,8604.311000000002
01/26/2020,8845.964
02/02/2020,11655.096000000001
02/09/2020,11485.16
02/16/2020,9179.279999999999
02/23/2020,9156.311
03/01/2020,8651.43
03/08/2020,5635.656
03/15/2020,7380.142
03/22/2020,4936.947
03/29/2020,5642.912
04/05/2020,7297.57
04/12/2020,5815.280000000001
04/19/2020,7538.5
04/26/2020,9970.353
05/03/2020,9156.384
05/10/2020,7885.92
05/17/2020,6880.950000000001
05/24/2020,7085.672
05/31/2020,10635.24
06/07/2020,9575.608
06/14/2020,10964.420999999998
06/21/2020,8834.993999999999
06/28/2020,7867.022000000001
07/05/2020,10818.170999999998
07/12/2020,10291.792000000001
07/19/2020,6994.727999999999
07/26/2020,11568.606000000002
08/02/2020,13528.6
08/09/2020,13535.676
08/16/2020,9932.25
08/23/2020,11492.0
08/30/2020,8463.51
09/06/2020,9412.2
09/13/2020,12319.89
09/20/2020,13867.5
09/27/2020,10347.428
