Date,Price
01/22/2017,1084.892
01/29/2017,1072.3439999999998
02/05/2017,1080.324
02/12/2017,953.8199999999999
02/19/2017,1141.47
02/26/2017,1001.5619999999999
03/05/2017,856.144
03/12/2017,873.9
03/19/2017,1215.25
03/26/2017,1224.384
04/02/2017,974.242
04/09/2017,1384.228
04/16/2017,1334.025
04/23/2017,1494.78
04/30/2017,1469.3319999999999
05/07/2017,1656.564
05/14/2017,2492.2369999999996
05/21/2017,2563.99
05/28/2017,2805.54
06/04/2017,3395.26
06/11/2017,2505.6
06/18/2017,2127.21
06/25/2017,2795.9049999999997
07/02/2017,2923.3
07/09/2017,2295.176
07/16/2017,2817.243
07/23/2017,2306.9849999999997
07/30/2017,3940.244
08/06/2017,4290.705
08/13/2017,4932.669000000001
08/20/2017,3082.607
08/27/2017,3899.584
09/03/2017,3324.7829999999994
09/10/2017,4791.02
09/17/2017,3817.3959999999997
09/24/2017,5502.42
10/01/2017,5766.8
10/08/2017,7002.0
10/15/2017,6305.3550000000005
10/22/2017,5720.6
10/29/2017,6263.65
11/05/2017,4851.539
11/12/2017,6840.504
11/19/2017,9116.848
11/26/2017,14145.3
12/03/2017,11728.0
12/10/2017,14390.25
12/17/2017,15157.8
12/24/2017,13986.01
12/31/2017,20078.37
01/07/2018,12062.35
01/14/2018,10436.96
01/21/2018,12950.93
01/28/2018,7191.132
02/04/2018,10875.137
02/11/2018,8400.66
02/18/2018,6959.735999999999
02/25/2018,10982.4
03/04/2018,9550.58
03/11/2018,5574.21
