Date,Price
06/10/2018,6485.9
06/17/2018,6152.0
06/24/2018,6391.5
07/01/2018,6761.7
07/08/2018,6250.1
07/15/2018,7403.3
07/22/2018,8246.4
07/29/2018,7013.2
08/05/2018,6232.7
08/12/2018,6391.2
08/19/2018,6732.9
08/26/2018,7197.5
09/02/2018,6185.0
09/09/2018,6513.6
09/16/2018,6723.0
09/23/2018,6604.6
09/30/2018,6592.0
10/07/2018,6326.5
10/14/2018,6586.7
10/21/2018,6500.2
10/28/2018,6387.9
11/04/2018,6431.1
11/11/2018,5626.7
11/18/2018,3929.8
11/25/2018,4243.0
12/02/2018,3506.0
12/09/2018,3285.1
12/16/2018,4135.0
12/23/2018,3887.0
12/30/2018,3911.0
01/06/2019,3702.0
01/13/2019,3760.0
01/20/2019,3630.7
01/27/2019,3564.3
02/03/2019,3718.4
02/10/2019,3676.4
02/17/2019,4211.7
02/24/2019,3913.0
03/03/2019,4017.3
03/10/2019,4088.0
03/17/2019,4063.2
03/24/2019,4165.1
03/31/2019,5090.5
04/07/2019,5101.8
04/14/2019,5340.0
04/21/2019,5401.8
04/28/2019,6098.3
05/05/2019,7136.4
05/12/2019,7260.0
05/19/2019,8054.9
05/26/2019,8547.0
06/02/2019,7924.6
06/09/2019,8856.0
06/16/2019,10747.9
06/23/2019,11921.0
06/30/2019,11283.0
07/07/2019,11312.0
07/14/2019,10740.0
07/21/2019,9465.7
07/28/2019,10822.0
