Date,Price
09/20/2020,10750.0
09/27/2020,10558.6
10/04/2020,11308.0
10/11/2020,11375.0
10/18/2020,13132.0
10/25/2020,13788.0
11/01/2020,14844.1
11/08/2020,16058.3
11/15/2020,18660.0
11/22/2020,17746.0
11/29/2020,19157.0
12/06/2020,18810.6
12/13/2020,23804.0
12/20/2020,26412.0
12/27/2020,32185.0
01/03/2021,40171.0
01/10/2021,36055.0
01/17/2021,32099.0
01/24/2021,34334.0
01/31/2021,39257.0
02/07/2021,47177.0
02/14/2021,55838.0
02/21/2021,46217.0
02/28/2021,48895.0
03/07/2021,61207.0
03/14/2021,58087.0
03/21/2021,55886.0
03/28/2021,57023.0
04/04/2021,59823.8
04/11/2021,59970.0
04/18/2021,50167.0
04/25/2021,57774.0
05/02/2021,58894.0
05/09/2021,46784.9
05/16/2021,37585.0
05/23/2021,34570.0
05/30/2021,35543.0
06/06/2021,35531.0
06/13/2021,35585.8
06/20/2021,32359.0
06/27/2021,34758.0
07/04/2021,33506.0
07/11/2021,31559.0
07/18/2021,33845.0
07/25/2021,41409.0
08/01/2021,44589.0
08/08/2021,47084.0
08/15/2021,48868.0
08/22/2021,48914.0
08/29/2021,49899.0
09/05/2021,45169.0
09/12/2021,48309.0
09/19/2021,42711.0
09/26/2021,47675.0
10/03/2021,54978.0
10/10/2021,60867.5
10/17/2021,61302.0
10/24/2021,61838.8
10/31/2021,61496.0
11/07/2021,64406.0
