Date,Price
10/13/2019,7992.9
10/20/2019,9270.9
10/27/2019,9332.1
11/03/2019,8828.0
11/10/2019,8523.5
11/17/2019,7352.6
11/24/2019,7599.9
12/01/2019,7543.2
12/08/2019,7100.8
12/15/2019,7166.4
12/22/2019,7334.4
12/29/2019,7369.8
01/05/2020,8013.8
01/12/2020,8891.5
01/19/2020,8353.7
01/26/2020,9410.6
02/02/2020,9877.2
02/09/2020,9901.0
02/16/2020,9662.4
02/23/2020,8557.3
03/01/2020,8919.0
03/08/2020,5218.2
03/15/2020,6201.8
03/22/2020,6249.3
03/29/2020,6881.6
04/05/2020,6884.5
04/12/2020,7269.1
04/19/2020,7538.5
04/26/2020,8982.3
05/03/2020,9537.9
05/10/2020,9388.0
05/17/2020,9174.6
05/24/2020,9706.4
05/31/2020,9668.4
06/07/2020,9480.8
06/14/2020,9371.3
06/21/2020,9015.3
06/28/2020,9147.7
07/05/2020,9246.3
07/12/2020,9189.1
07/19/2020,9714.9
07/26/2020,11804.7
08/02/2020,11764.0
08/09/2020,11873.4
08/16/2020,11685.0
08/23/2020,11492.0
08/30/2020,10197.0
09/06/2020,10458.0
09/13/2020,11099.0
09/20/2020,10750.0
09/27/2020,10558.6
10/04/2020,11308.0
10/11/2020,11375.0
10/18/2020,13132.0
10/25/2020,13788.0
11/01/2020,14844.1
11/08/2020,16058.3
11/15/2020,18660.0
11/22/2020,17746.0
11/29/2020,19157.0
