Date,Price
02/04/2018,10960.768
02/11/2018,10611.36
02/18/2018,9376.311
02/25/2018,14528.8
03/04/2018,11215.36
03/11/2018,9892.26
03/18/2018,6315.9
03/25/2018,8795.131000000001
04/01/2018,6616.896000000001
04/08/2018,6162.233
04/15/2018,7046.089
04/22/2018,10186.376999999999
04/29/2018,11042.752
05/06/2018,6516.279
05/13/2018,7573.715999999999
05/20/2018,5644.331
05/27/2018,7485.338000000001
06/03/2018,8623.39
06/10/2018,6615.6179999999995
06/17/2018,6459.6
06/24/2018,7414.14
07/01/2018,4733.19
07/08/2018,6250.1
07/15/2018,6366.838
07/22/2018,8246.4
07/29/2018,7433.992
08/05/2018,6980.624
08/12/2018,8052.911999999999
08/19/2018,8146.808999999999
08/26/2018,7053.55
09/02/2018,4638.75
09/09/2018,8142.0
09/16/2018,5580.09
09/23/2018,7925.52
09/30/2018,8108.16
10/07/2018,7908.125
10/14/2018,7640.572
10/21/2018,4875.15
10/28/2018,5365.835999999999
11/04/2018,7202.832
11/11/2018,7145.909
11/18/2018,4558.568
11/25/2018,4243.0
12/02/2018,3365.76
12/09/2018,3777.865
12/16/2018,4052.3
12/23/2018,4897.62
12/30/2018,4536.76
01/06/2019,2998.62
01/13/2019,2820.0
01/20/2019,3086.095
01/27/2019,4526.661
02/03/2019,2714.432
02/10/2019,3566.108
02/17/2019,5096.157
02/24/2019,3717.35
03/03/2019,5021.625
03/10/2019,3556.56
03/17/2019,3941.3039999999996
03/24/2019,3706.9390000000003
