Date,Price
07/19/2020,9132.006
07/26/2020,12512.982
08/02/2020,14705.0
08/09/2020,12942.006
08/16/2020,8530.05
08/23/2020,9538.36
08/30/2020,9789.12
09/06/2020,9516.78
09/13/2020,11986.92
09/20/2020,7847.5
09/27/2020,11403.288
10/04/2020,11308.0
10/11/2020,12057.5
10/18/2020,16808.96
10/25/2020,16959.239999999998
11/01/2020,15289.423
11/08/2020,11240.81
11/15/2020,13995.0
11/22/2020,18810.76
11/29/2020,21838.98
12/06/2020,21067.872
12/13/2020,23089.88
12/20/2020,19016.64
12/27/2020,34437.95
01/03/2021,34145.35
01/10/2021,31728.4
01/17/2021,30494.05
01/24/2021,33303.98
01/31/2021,33761.020000000004
02/07/2021,59914.79
02/14/2021,44670.4
02/21/2021,46679.17
02/28/2021,47428.15
03/07/2021,62431.14
03/14/2021,41822.64
03/21/2021,62033.46
03/28/2021,45048.17
04/04/2021,59225.562000000005
04/11/2021,55172.4
04/18/2021,35618.57
04/25/2021,68751.06
05/02/2021,45348.38
05/09/2021,60352.521
05/16/2021,45477.85
05/23/2021,38718.4
05/30/2021,33765.85
06/06/2021,33754.45
06/13/2021,38432.664000000004
06/20/2021,32035.41
06/27/2021,39276.54
07/04/2021,38866.96
07/11/2021,28403.1
07/18/2021,43321.6
07/25/2021,44307.63
08/01/2021,53060.91
08/08/2021,59325.84
08/15/2021,42026.479999999996
08/22/2021,63099.06
08/29/2021,55387.89
09/05/2021,53299.42
