Date,Price
11/01/2020,11875.28
11/08/2020,20072.875
11/15/2020,18660.0
11/22/2020,13664.42
11/29/2020,17432.87
12/06/2020,20879.766
12/13/2020,27850.68
12/20/2020,19809.0
12/27/2020,39909.4
01/03/2021,35350.479999999996
01/10/2021,37136.65
01/17/2021,27605.14
01/24/2021,27467.2
01/31/2021,48286.11
02/07/2021,60386.56
02/14/2021,56954.76
02/21/2021,44368.32
02/28/2021,54273.45
03/07/2021,61819.07
03/14/2021,41822.64
03/21/2021,48061.96
03/28/2021,51320.7
04/04/2021,56832.61
04/11/2021,51574.2
04/18/2021,63210.42
04/25/2021,51996.6
05/02/2021,45348.38
05/09/2021,50527.692
05/16/2021,26309.5
05/23/2021,40101.2
05/30/2021,35187.57
06/06/2021,35175.69
06/13/2021,37365.090000000004
06/20/2021,34300.54
06/27/2021,33367.68
07/04/2021,35851.42
07/11/2021,34083.72
07/18/2021,28091.35
07/25/2021,29400.39
08/01/2021,56182.14
08/08/2021,45671.48
08/15/2021,48868.0
08/22/2021,46468.3
08/29/2021,46905.06
09/05/2021,53751.11
09/12/2021,48309.0
09/19/2021,37158.57
09/26/2021,51012.25
10/03/2021,43432.62
10/10/2021,63302.2
10/17/2021,49654.62
10/24/2021,48852.652
10/31/2021,44892.08
11/07/2021,72778.78
11/14/2021,51375.54
11/21/2021,47158.96
11/28/2021,35475.84
12/05/2021,61210.244
12/12/2021,41722.31
12/19/2021,59515.66
