Date,Price
09/20/2020,12970.120745
09/27/2020,11108.915921376
10/04/2020,14920.589376
10/11/2020,11638.448639999999
10/18/2020,14291.63334144
10/25/2020,17207.826058079998
11/01/2020,18545.737294278
11/08/2020,9931.146438560001
11/15/2020,14915.764637999999
11/22/2020,19788.03222
11/29/2020,25543.365258600003
12/06/2020,21656.702092860003
12/13/2020,15393.37647936
12/20/2020,17560.13652576
12/27/2020,25496.751016
01/03/2021,41136.027933
01/10/2021,30957.796485000003
01/17/2021,34025.9575383
01/24/2021,36149.2935144
01/31/2021,55688.409920000006
02/07/2021,71583.1953525
02/14/2021,92972.03894783999
02/21/2021,102597.55273980001
02/28/2021,53615.2470238
03/07/2021,42365.03712
03/14/2021,106906.6141416
03/21/2021,78950.4204528
03/28/2021,38421.755262000006
04/04/2021,98136.97159968
04/11/2021,51088.68288
04/18/2021,25758.39364098
04/25/2021,95495.52045384
05/02/2021,47054.74884264
05/09/2021,19443.055881599998
05/16/2021,35248.45518425
05/23/2021,41503.995288
05/30/2021,42049.06973255
06/06/2021,24582.13123275
06/13/2021,40326.38369848
06/20/2021,23764.045112500004
06/27/2021,26987.2112907
07/04/2021,35662.39121015999
07/11/2021,19729.0299525
07/18/2021,27314.2193863
07/25/2021,38281.14302688
08/01/2021,56650.324499999995
08/08/2021,30140.07113936
08/15/2021,64054.36041984
08/22/2021,45980.36915408
08/29/2021,42316.87489344
09/05/2021,26688.184954199998
09/12/2021,41070.369778199994
09/19/2021,75568.05122580001
09/26/2021,31064.85837
10/03/2021,29110.24404288
10/10/2021,44871.7060372
10/17/2021,47260.991457
10/24/2021,51013.1605347
10/31/2021,76419.23431999999
11/07/2021,76570.06752864001
