Date,Price
07/29/2018,68.49
08/05/2018,67.63
08/12/2018,65.91
08/19/2018,68.72
08/26/2018,69.8
09/02/2018,67.75
09/09/2018,68.99
09/16/2018,70.78
09/23/2018,73.25
09/30/2018,74.34
10/07/2018,71.34
10/14/2018,69.12
10/21/2018,67.59
10/28/2018,63.14
11/04/2018,60.19
11/11/2018,56.46
11/18/2018,50.42
11/25/2018,50.93
12/02/2018,52.61
12/09/2018,51.2
12/16/2018,45.59
12/23/2018,45.33
12/30/2018,47.96
01/06/2019,51.59
01/13/2019,53.8
01/20/2019,53.69
01/27/2019,55.26
02/03/2019,52.72
02/10/2019,55.59
02/17/2019,57.26
02/24/2019,55.8
03/03/2019,56.07
03/10/2019,58.52
03/17/2019,59.04
03/24/2019,60.14
03/31/2019,63.08
04/07/2019,63.89
04/14/2019,64.0
04/21/2019,63.3
04/28/2019,61.94
05/05/2019,61.66
05/12/2019,62.76
05/19/2019,58.63
05/26/2019,53.5
06/02/2019,53.99
06/09/2019,52.51
06/16/2019,57.43
06/23/2019,58.47
06/30/2019,57.51
07/07/2019,60.21
07/14/2019,55.63
07/21/2019,56.2
07/28/2019,55.66
08/04/2019,54.5
08/11/2019,54.87
08/18/2019,54.17
08/25/2019,55.1
09/01/2019,56.52
09/08/2019,54.85
09/15/2019,58.09
