Date,Price
08/04/2019,54.5
08/11/2019,54.87
08/18/2019,54.17
08/25/2019,55.1
09/01/2019,56.52
09/08/2019,54.85
09/15/2019,58.09
09/22/2019,55.91
09/29/2019,52.81
10/06/2019,54.7
10/13/2019,53.78
10/20/2019,56.66
10/27/2019,56.2
11/03/2019,57.24
11/10/2019,57.72
11/17/2019,57.77
11/24/2019,55.17
12/01/2019,59.2
12/08/2019,60.07
12/15/2019,60.44
12/22/2019,61.72
12/29/2019,63.05
01/05/2020,59.04
01/12/2020,58.54
01/19/2020,54.19
01/26/2020,51.56
02/02/2020,50.32
02/09/2020,52.05
02/16/2020,53.38
02/23/2020,44.76
03/01/2020,41.28
03/08/2020,31.73
03/15/2020,22.43
03/22/2020,21.51
03/29/2020,28.34
04/05/2020,22.76
04/12/2020,18.27
04/19/2020,16.94
04/26/2020,19.78
05/03/2020,24.74
05/10/2020,29.43
05/17/2020,33.25
05/24/2020,35.49
05/31/2020,39.55
06/07/2020,36.26
06/14/2020,39.75
06/21/2020,38.49
06/28/2020,40.65
07/05/2020,40.55
07/12/2020,40.59
07/19/2020,41.29
07/26/2020,40.27
08/02/2020,41.22
08/09/2020,42.01
08/16/2020,42.34
08/23/2020,42.97
08/30/2020,39.77
09/06/2020,37.33
09/13/2020,41.11
09/20/2020,40.25
