Date,Price
02/19/2017,53.99
02/26/2017,53.33
03/05/2017,48.49
03/12/2017,48.78
03/19/2017,47.97
03/26/2017,50.6
04/02/2017,52.24
04/09/2017,53.18
04/16/2017,49.62
04/23/2017,49.33
04/30/2017,46.22
05/07/2017,47.84
05/14/2017,50.33
05/21/2017,49.8
05/28/2017,47.66
06/04/2017,45.83
06/11/2017,44.74
06/18/2017,43.01
06/25/2017,46.04
07/02/2017,44.23
07/09/2017,46.54
07/16/2017,45.77
07/23/2017,49.71
07/30/2017,49.58
08/06/2017,48.82
08/13/2017,48.51
08/20/2017,47.87
08/27/2017,47.29
09/03/2017,47.48
09/10/2017,49.89
09/17/2017,50.66
09/24/2017,51.67
10/01/2017,49.29
10/08/2017,51.45
10/15/2017,51.47
10/22/2017,53.9
10/29/2017,55.64
11/05/2017,56.74
11/12/2017,56.55
11/19/2017,58.95
11/26/2017,58.36
12/03/2017,57.36
12/10/2017,57.3
12/17/2017,58.47
12/24/2017,60.42
12/31/2017,61.44
01/07/2018,64.3
01/14/2018,63.37
01/21/2018,66.14
01/28/2018,65.45
02/04/2018,59.2
02/11/2018,61.68
02/18/2018,63.55
02/25/2018,61.25
03/04/2018,62.04
03/11/2018,62.34
03/18/2018,65.88
03/25/2018,64.94
04/01/2018,62.06
04/08/2018,67.39
