Date,Price
08/15/2021,54.8416
08/22/2021,63.9282
08/29/2021,49.19590000000001
09/05/2021,65.5368
09/12/2021,56.8563
09/19/2021,58.4442
09/26/2021,88.0208
10/03/2021,80.14349999999999
10/10/2021,61.71
10/17/2021,71.196
10/24/2021,61.84179999999999
10/31/2021,79.6446
11/07/2021,57.3609
11/14/2021,88.276
11/21/2021,64.7425
11/28/2021,60.296600000000005
12/05/2021,65.2197
12/12/2021,75.8202
12/19/2021,54.604600000000005
12/26/2021,63.176399999999994
01/02/2022,67.065
01/09/2022,59.51219999999999
01/16/2022,108.9792
01/23/2022,87.6882
01/30/2022,79.3866
02/06/2022,94.03099999999999
02/13/2022,71.9453
02/20/2022,112.65570000000001
02/27/2022,105.2688
03/06/2022,83.0908
03/13/2022,118.311
03/20/2022,79.73
03/27/2022,95.2992
04/03/2022,86.4688
04/10/2022,128.34
04/17/2022,107.17349999999999
04/24/2022,74.3299
05/01/2022,128.4309
05/08/2022,130.3782
05/15/2022,124.553
05/22/2022,141.53609999999998
05/29/2022,131.94570000000002
06/05/2022,125.49680000000001
06/12/2022,95.3172
06/19/2022,109.7724
06/26/2022,88.9126
07/03/2022,95.3589
07/10/2022,113.2044
07/17/2022,89.965
07/24/2022,98.62
07/31/2022,113.0427
08/07/2022,108.6662
08/14/2022,109.8317
08/21/2022,87.4764
08/28/2022,108.5875
09/04/2022,96.33690000000001
09/11/2022,87.66329999999999
09/18/2022,92.1258
09/25/2022,65.1818
10/02/2022,108.4986
