Date,Price
03/10/2019,45.0604
03/17/2019,50.7744
03/24/2019,69.7624
03/31/2019,44.156
04/07/2019,51.112
04/14/2019,54.4
04/21/2019,67.731
04/28/2019,46.455
05/05/2019,45.6284
05/12/2019,74.0568
05/19/2019,74.4601
05/26/2019,65.27
06/02/2019,61.5486
06/09/2019,45.1586
06/16/2019,63.173
06/23/2019,50.8689
06/30/2019,50.608799999999995
07/07/2019,66.8331
07/14/2019,45.616600000000005
07/21/2019,56.2
07/28/2019,70.6882
08/04/2019,38.15
08/11/2019,44.993399999999994
08/18/2019,66.62910000000001
08/25/2019,51.794000000000004
09/01/2019,50.868
09/08/2019,53.753
09/15/2019,54.023700000000005
09/22/2019,53.67359999999999
09/29/2019,54.9224
10/06/2019,43.213
10/13/2019,68.3006
10/20/2019,69.12519999999999
10/27/2019,42.712
11/03/2019,66.9708
11/10/2019,45.0216
11/17/2019,58.3477
11/24/2019,48.5496
12/01/2019,46.176
12/08/2019,47.4553
12/15/2019,53.1872
12/22/2019,66.0404
12/29/2019,54.223
01/05/2020,44.28
01/12/2020,62.0524
01/19/2020,65.56989999999999
01/26/2020,44.3416
02/02/2020,44.784800000000004
02/09/2020,43.201499999999996
02/16/2020,63.522200000000005
02/23/2020,51.9216
03/01/2020,36.3264
03/08/2020,40.9317
03/15/2020,21.9814
03/22/2020,16.3476
03/29/2020,24.3724
04/05/2020,21.166800000000002
04/12/2020,13.154399999999999
04/19/2020,14.907200000000001
04/26/2020,22.549200000000003
