Date,Price
03/28/2021,61.45
04/04/2021,59.32
04/11/2021,63.13
04/18/2021,62.14
04/25/2021,63.58
05/02/2021,64.9
05/09/2021,65.37
05/16/2021,63.58
05/23/2021,66.32
05/30/2021,69.62
06/06/2021,70.91
06/13/2021,71.64
06/20/2021,74.05
06/27/2021,75.16
07/04/2021,74.56
07/11/2021,71.81
07/18/2021,72.07
07/25/2021,73.95
08/01/2021,68.28
08/08/2021,68.44
08/15/2021,62.32
08/22/2021,68.74
08/29/2021,69.29
09/05/2021,69.72
09/12/2021,71.97
09/19/2021,73.98
09/26/2021,75.88
10/03/2021,79.35
10/10/2021,82.28
10/17/2021,83.76
10/24/2021,83.57
10/31/2021,81.27
11/07/2021,80.79
11/14/2021,76.1
11/21/2021,68.15
11/28/2021,66.26
12/05/2021,71.67
12/12/2021,70.86
12/19/2021,73.79
12/26/2021,75.21
01/02/2022,78.9
01/09/2022,83.82
01/16/2022,85.14
01/23/2022,86.82
01/30/2022,92.31
02/06/2022,93.1
02/13/2022,91.07
02/20/2022,91.59
02/27/2022,115.68
03/06/2022,109.33
03/13/2022,104.7
03/20/2022,113.9
03/27/2022,99.27
04/03/2022,98.26
04/10/2022,106.95
04/17/2022,102.07
04/24/2022,104.69
05/01/2022,109.77
05/08/2022,110.49
05/15/2022,113.23
