x,y,item,store
2019-03-24,195.27111030588156,14,11
2019-03-31,70.02349238134548,14,11
2019-04-07,20.299185467733487,14,11
2019-04-14,49.49550204957774,14,11
2019-04-21,82.25727401802155,14,11
2019-04-28,90.67936868449428,14,11
2019-05-05,39.25372852975503,14,11
2019-05-12,47.40059779268877,14,11
2019-05-19,64.56736508888713,14,11
2019-05-26,44.55815932452947,14,11
2019-06-02,76.26328730587757,14,11
2019-06-09,48.340776453767134,14,11
2019-06-16,47.97771308496215,14,11
2019-06-23,80.91697139460122,14,11
2019-06-30,31.84877529215528,14,11
2019-07-07,40.31952569886458,14,11
2019-07-14,67.89634342258069,14,11
2019-07-21,44.42826614868122,14,11
2019-07-28,83.04675722278563,14,11
2019-08-04,68.67283968435704,14,11
2019-08-11,93.9742948754312,14,11
2019-08-18,53.40578551744692,14,11
2019-08-25,22.217915234747537,14,11
2019-09-01,31.128868782783734,14,11
2019-09-08,60.176213591143394,14,11
2019-09-15,84.20458555415844,14,11
2019-09-22,71.9681763216123,14,11
2019-09-29,107.81839336036047,14,11
2019-10-06,28.31160147351979,14,11
2019-10-13,81.82184334398951,14,11
2019-10-20,54.99493372958236,14,11
2019-10-27,108.04487411701676,14,11
2019-11-03,56.39662140065283,14,11
2019-11-10,42.601149475056346,14,11
2019-11-17,49.06181432989796,14,11
2019-11-24,45.550587741069975,14,11
2019-12-01,30.177799460707128,14,11
2019-12-08,74.3984282948903,14,11
2019-12-15,94.9054147647337,14,11
2019-12-22,74.02651585913732,14,11
2019-12-29,36.95453661064943,14,11
2020-01-05,25.134804986014124,14,11
2020-01-12,50.073403604343895,14,11
2020-01-19,43.838956554819134,14,11
2020-01-26,83.93776830905333,14,11
2020-02-02,49.309475679777705,14,11
2020-02-09,29.989513235227378,14,11
2020-02-16,50.20693393519083,14,11
2020-02-23,40.939421363254205,14,11
2020-03-01,59.93798408224568,14,11
2020-03-08,40.30167241772146,14,11
2020-03-15,91.4398348353165,14,11
2020-03-22,39.79626330737289,14,11
2020-03-29,60.790618223072215,14,11
2020-04-05,119.98909106414332,14,11
2020-04-12,44.6089049943829,14,11
2020-04-19,65.61361180922482,14,11
2020-04-26,86.45449897666896,14,11
2020-05-03,98.59314508900492,14,11
2020-05-10,30.32745643076374,14,11
2020-05-17,62.28504396042983,14,11
2020-05-24,39.156899747476025,14,11
2020-05-31,58.07404471679965,14,11
2020-06-07,41.63103430537993,14,11
2020-06-14,58.62387068015129,14,11
2020-06-21,45.02420048942689,14,11
2020-06-28,35.94787872690718,14,11
2015-01-04,59.92812735464864,14,12
2015-01-11,61.18520143701985,14,12
2015-01-18,58.78070648652826,14,12
2015-01-25,78.69711417965615,14,12
2015-02-01,56.46978595554434,14,12
2015-02-08,66.74980493282393,14,12
