time,value
555163,64.92654647024807
555164,105.8310071973224
555165,71.49696254808725
555166,63.44715368550347
555167,65.02493089437584
555168,62.232703135908345
555169,67.5918766062097
555170,70.48153932946595
555171,86.51242079337469
555172,83.16963046874803
555173,62.94357634085626
555174,82.8884990523156
555175,64.6161752601709
555176,106.33169242568758
555177,75.72306587628023
555178,76.69268227968978
555179,64.41530240944256
555180,65.73619382933963
555181,79.73775282099989
555182,81.09141592844342
555183,72.73039470728361
555184,79.5495974020769
555185,63.22930351690185
555186,65.29657223846436
555187,72.27506616865507
555188,81.0317489461271
555189,63.28306507620928
555190,63.9097165901338
555191,61.29623786022312
555192,66.03705798511027
555193,87.60655012225953
555194,78.27774014784006
555195,73.77941944094417
555196,66.50087266558864
555197,66.21866116818899
555198,96.86475103544234
555199,66.9567100528447
555200,68.15304908487941
555201,78.89487596824037
555202,76.70185250787368
555203,73.18823989674146
555204,66.3817998263644
555205,82.00779633860512
555206,79.05609231931457
555207,63.63944515830758
555208,79.62313030666701
555209,92.78545511007194
555210,79.96426187492703
555211,76.23288417076637
555212,68.81189370065778
555213,82.11030816447996
555214,78.23521392409586
555215,71.56779627601203
555216,62.38552165146102
555217,61.07536957214074
555218,98.8064307602891
555219,68.2629784849446
555220,117.61286570400468
555221,93.8190551529485
555222,77.67451179654404
555223,68.277946498973
555224,63.41658461628416
555225,73.46951360814138
555226,83.72344118866918
555227,79.06435462348144
555228,86.35097409608117
555229,75.38173153631281
555230,64.26712334218887
555231,65.53561972259952
555232,65.30362627972613
555233,82.55630398712537
555234,65.95104904727106
555235,71.08400475314276
555236,73.00213149894229
555237,66.2458361051846
555238,75.55137179459183
555239,63.949682972647416
555240,90.67675150325633
555241,77.24142264587215
555242,73.2002382005989
555243,70.45083492736863
555244,61.37116787730496
555245,72.17382617779313
555246,94.92055521059524
555247,73.69242789392345
555248,102.7566390464998
555249,77.06822203875828
555250,90.32083675405214
555251,62.87075982768171
555252,71.04412914752243
555253,69.39433003855282
555254,83.05292841265963
555255,61.17178525389082
555256,113.14557460574636
555257,81.02290837406787
555258,77.76218766443161
555259,81.04956489790757
555260,85.48219881829674
555261,69.6952546479323
555262,66.24274958375139
555263,87.15734892506599
555264,62.7807440997385
555265,70.19669988184374
555266,81.13073567158546
555267,103.74348984524543
555268,63.7572340930766
555269,67.84488057296464
555270,76.87129184348102
555271,73.9451144823386
555272,73.977925454856
555273,65.18129846966664
555274,68.76844353664076
555275,84.61123522569117
555276,73.40237704754907
555277,68.56942669119465
555278,113.5037519434462
555279,75.51941509207353
555280,90.89553602079344
555281,88.7477364266468
555282,71.50631446923748
555283,74.71584953772766
555284,68.67590707541035
555285,81.35998518372685
555286,75.59663011963126
555287,67.29583105576812
555288,61.862298354827054
555289,69.66516479080342
555290,75.54636730620284
555291,81.95389991216446
555292,81.51877560571965
555293,67.02339044337803
555294,68.18103558074361
555295,62.26642964577107
555296,86.96868080771941
555297,78.92517530989726
555298,69.06453896562813
555299,78.41768292029045
555300,72.1609586212179
555301,63.1035053653818
555302,61.26654267230116
555303,64.2448143347757
555304,68.79381571512734
555305,65.27451075694464
555306,65.76891560404881
555307,91.6360391555991
555308,69.21553468912978
555309,72.91640619707768
555310,66.73604905837958
555311,66.29827752292039
555312,90.29595002856306
555313,74.62331226952115
555314,64.5443425234771
555315,66.69578362794613
555316,78.10671003064424
555317,80.84522847797673
555318,88.185608657443
555319,75.79215895974752
555320,86.49810212825057
555321,66.83633067531761
555322,72.32684517357868
555323,65.57794003823741
555324,84.27617818698442
555325,74.79357002070643
555326,65.97961827953769
555327,61.5553299149898
555328,68.08618673556256
555329,61.891548956052745
555330,61.96037877397229
555331,92.4818652075856
555332,81.6995946822019
555333,65.70353585174296
555334,68.83654891281567
555335,61.31654014122429
555336,95.42830971193254
555337,71.64844133582481
555338,62.63557854771928
555339,72.59227843233587
555340,66.88070649782935
555341,80.38597443308808
555342,72.42855827155603
555343,68.4380509126098
555344,68.01198455016899
555345,76.40568566287422
555346,85.96066588058544
555347,79.2980971815178
555348,64.4003891043104
555349,73.86187284142581
555350,76.65104196387648
555351,75.05601183429177
555352,75.42129839217573
