Date,Value
1981-10-19,436.7
1981-10-20,437.3
1981-10-21,429.0
1981-10-22,433.75
1981-10-23,432.5
1981-10-26,426.0
1981-10-27,427.4
1981-10-28,430.8
1981-10-29,424.5
1981-10-30,427.0
1981-11-02,430.0
1981-11-03,428.25
1981-11-04,431.25
1981-11-05,428.5
1981-11-06,428.25
1981-11-09,429.75
1981-11-10,418.5
1981-11-11,412.0
1981-11-12,411.5
1981-11-13,412.5
1981-11-16,404.25
1981-11-17,398.75
1981-11-18,403.75
1981-11-19,401.0
1981-11-20,401.5
1981-11-23,396.75
1981-11-24,399.25
1981-11-25,409.5
1981-11-26,409.5
1981-11-27,411.5
1981-11-30,414.5
1981-12-01,402.5
1981-12-02,406.75
1981-12-03,416.5
1981-12-04,426.0
1981-12-07,416.75
1981-12-08,415.25
1981-12-09,410.25
1981-12-10,405.5
1981-12-11,409.75
1981-12-14,417.5
1981-12-15,413.25
1981-12-16,416.75
1981-12-17,416.25
1981-12-18,415.75
1981-12-21,410.5
1981-12-22,399.6
1981-12-23,400.4
1981-12-24,400.4
1981-12-25,400.4
1981-12-28,400.4
1981-12-29,395.0
1981-12-30,397.5
1981-12-31,397.5
1982-01-01,397.5
1982-01-04,395.0
1982-01-05,403.5
1982-01-06,401.5
1982-01-07,396.5
1982-01-08,400.25
1982-01-11,388.25
1982-01-12,389.0
1982-01-13,380.0
1982-01-14,374.75
1982-01-15,379.25
1982-01-18,373.75
1982-01-19,375.25
1982-01-20,371.5
1982-01-21,376.0
1982-01-22,377.25
1982-01-25,372.0
1982-01-26,376.5
1982-01-27,381.75
1982-01-28,383.5
1982-01-29,387.0
1982-02-01,379.5
1982-02-02,379.15
1982-02-03,378.0
1982-02-04,383.75
1982-02-05,384.25
1982-02-08,379.75
1982-02-09,378.5
1982-02-10,382.15
1982-02-11,380.0
1982-02-12,377.5
1982-02-15,375.25
1982-02-16,375.25
1982-02-17,374.0
1982-02-18,369.25
1982-02-19,369.25
1982-02-22,364.25
1982-02-23,361.0
1982-02-24,362.75
1982-02-25,366.45
1982-02-26,362.6
1982-03-01,361.25
1982-03-02,361.25
1982-03-03,353.75
1982-03-04,346.5
1982-03-05,342.4
1982-03-08,330.5
1982-03-09,329.25
1982-03-10,333.0
1982-03-11,331.75
1982-03-12,323.25
1982-03-15,312.0
1982-03-16,324.5
1982-03-17,316.0
1982-03-18,320.0
1982-03-19,315.75
1982-03-22,320.8
1982-03-23,329.25
1982-03-24,331.75
1982-03-25,327.75
1982-03-26,322.25
1982-03-29,318.5
1982-03-30,324.25
