Date,Value
2012-10-17,1749.0
2012-10-18,1743.0
2012-10-19,1737.0
2012-10-22,1726.75
2012-10-23,1711.0
2012-10-24,1706.5
2012-10-25,1715.5
2012-10-26,1716.0
2012-10-29,1707.0
2012-10-30,1710.0
2012-10-31,1719.0
2012-11-01,1716.25
2012-11-02,1685.0
2012-11-05,1683.5
2012-11-06,1691.0
2012-11-07,1715.25
2012-11-08,1717.0
2012-11-09,1738.25
2012-11-12,1735.25
2012-11-13,1726.25
2012-11-14,1725.75
2012-11-15,1710.0
2012-11-16,1713.5
2012-11-19,1730.5
2012-11-20,1732.25
2012-11-21,1724.0
2012-11-22,1731.0
2012-11-23,1734.5
2012-11-26,1750.5
2012-11-27,1746.25
2012-11-28,1708.0
2012-11-29,1725.0
2012-11-30,1726.0
2012-12-03,1720.0
2012-12-04,1697.75
2012-12-05,1694.0
2012-12-06,1694.25
2012-12-07,1701.5
2012-12-10,1712.5
2012-12-11,1710.0
2012-12-12,1716.25
2012-12-13,1692.75
2012-12-14,1696.25
2012-12-17,1695.75
2012-12-18,1694.0
2012-12-19,1665.0
2012-12-20,1650.5
2012-12-21,1651.5
2012-12-24,1651.5
2012-12-25,1651.5
2012-12-26,1651.5
2012-12-27,1655.5
2012-12-28,1657.5
2012-12-31,1657.5
2013-01-01,1657.5
2013-01-02,1693.75
2013-01-03,1679.5
2013-01-04,1648.0
2013-01-07,1645.25
2013-01-08,1656.0
2013-01-09,1657.75
2013-01-10,1675.0
2013-01-11,1657.5
2013-01-14,1666.5
2013-01-15,1680.5
2013-01-16,1676.25
2013-01-17,1675.0
2013-01-18,1688.5
2013-01-21,1687.5
2013-01-22,1690.5
2013-01-23,1690.25
2013-01-24,1671.0
2013-01-25,1660.0
2013-01-28,1656.5
2013-01-29,1663.5
2013-01-30,1677.5
2013-01-31,1664.75
2013-02-01,1669.0
2013-02-04,1666.0
2013-02-05,1673.5
2013-02-06,1674.25
2013-02-07,1668.0
2013-02-08,1668.25
2013-02-11,1652.0
2013-02-12,1647.5
2013-02-13,1645.0
2013-02-14,1646.0
2013-02-15,1612.25
2013-02-18,1610.75
2013-02-19,1607.75
2013-02-20,1588.5
2013-02-21,1577.0
2013-02-22,1576.5
2013-02-25,1586.25
2013-02-26,1590.5
2013-02-27,1604.25
2013-02-28,1588.5
2013-03-01,1582.25
2013-03-04,1574.25
2013-03-05,1579.75
2013-03-06,1574.0
2013-03-07,1579.5
2013-03-08,1581.75
2013-03-11,1579.0
2013-03-12,1594.0
2013-03-13,1589.25
2013-03-14,1586.0
2013-03-15,1595.5
2013-03-18,1603.75
2013-03-19,1610.75
2013-03-20,1607.5
2013-03-21,1613.75
2013-03-22,1607.75
2013-03-25,1599.25
2013-03-26,1598.0
2013-03-27,1603.0
2013-03-28,1598.25
2013-03-29,1598.25
2013-04-01,1598.25
2013-04-02,1583.5
2013-04-03,1574.75
2013-04-04,1546.5
2013-04-05,1568.0
2013-04-08,1575.0
2013-04-09,1577.25
2013-04-10,1575.0
2013-04-11,1565.0
2013-04-12,1535.5
2013-04-15,1395.0
2013-04-16,1380.0
2013-04-17,1392.0
2013-04-18,1393.75
2013-04-19,1405.5
2013-04-22,1424.5
2013-04-23,1408.0
2013-04-24,1428.5
2013-04-25,1451.0
2013-04-26,1471.5
2013-04-29,1467.5
2013-04-30,1469.0
2013-05-01,1454.75
2013-05-02,1469.25
2013-05-03,1469.25
2013-05-06,1469.25
2013-05-07,1444.25
2013-05-08,1468.0
2013-05-09,1465.5
2013-05-10,1426.5
2013-05-13,1430.75
2013-05-14,1433.75
2013-05-15,1410.0
2013-05-16,1381.0
2013-05-17,1368.75
2013-05-20,1354.75
2013-05-21,1360.75
2013-05-22,1408.5
2013-05-23,1380.5
2013-05-24,1390.25
2013-05-27,1390.25
2013-05-28,1376.5
2013-05-29,1382.5
2013-05-30,1413.5
2013-05-31,1394.5
2013-06-03,1402.5
2013-06-04,1399.5
2013-06-05,1404.0
2013-06-06,1400.0
2013-06-07,1386.0
2013-06-10,1383.25
2013-06-11,1374.25
2013-06-12,1382.75
2013-06-13,1385.0
2013-06-14,1391.25
2013-06-17,1384.75
2013-06-18,1366.75
2013-06-19,1372.75
2013-06-20,1292.5
2013-06-21,1295.25
2013-06-24,1286.75
2013-06-25,1279.0
2013-06-26,1236.25
2013-06-27,1232.75
2013-06-28,1192.0
2013-07-01,1242.75
2013-07-02,1252.5
