x,y,item,store
2020-03-15,58.115552764873314,59,44
2020-03-22,56.76774065876857,59,44
2020-03-29,74.33208904338191,59,44
2020-04-05,92.9794082601394,59,44
2020-04-12,57.793378621554695,59,44
2020-04-19,65.70199161553532,59,44
2020-04-26,54.832953080856605,59,44
2020-05-03,96.09851718821206,59,44
2020-05-10,60.12490830253175,59,44
2020-05-17,61.42173900319503,59,44
2020-05-24,65.37784453926231,59,44
2020-05-31,51.19928639889901,59,44
2020-06-07,78.04417103542166,59,44
2020-06-14,53.66015922951081,59,44
2020-06-21,75.27352827081369,59,44
2020-06-28,55.63526994287568,59,44
2015-01-04,39.93282996870816,59,45
2015-01-11,69.96489616512753,59,45
2015-01-18,20.90600487129954,59,45
2015-01-25,62.18279264299319,59,45
2015-02-01,89.8078208695526,59,45
2015-02-08,85.91651901864338,59,45
2015-02-15,54.32044886376392,59,45
2015-02-22,34.11852667041959,59,45
2015-03-01,53.215949866467696,59,45
2015-03-08,47.43752443228897,59,45
2015-03-15,93.13424252005916,59,45
2015-03-22,0.484090144167034,59,45
2015-03-29,39.531580831544105,59,45
2015-04-05,34.37799144649441,59,45
2015-04-12,63.30468923783579,59,45
2015-04-19,60.21847743097012,59,45
2015-04-26,52.62916099820216,59,45
2015-05-03,77.61604084404073,59,45
2015-05-10,21.096241103174787,59,45
2015-05-17,26.2285896561775,59,45
2015-05-24,49.74580144732971,59,45
2015-05-31,84.52230174629736,59,45
2015-06-07,43.791803478248966,59,45
2015-06-14,55.16690240882074,59,45
2015-06-21,24.868390689509237,59,45
2015-06-28,80.86971549583257,59,45
2015-07-05,91.85168735889192,59,45
2015-07-12,27.45254210024657,59,45
2015-07-19,14.603118285145438,59,45
2015-07-26,38.05274274170478,59,45
2015-08-02,49.77144959879068,59,45
2015-08-09,23.634657085644367,59,45
2015-08-16,50.09659402027237,59,45
2015-08-23,84.47880172290375,59,45
2015-08-30,55.20309419013132,59,45
2015-09-06,54.63072298870837,59,45
2015-09-13,108.04599917200616,59,45
2015-09-20,58.68745327060896,59,45
2015-09-27,80.70936299761166,59,45
2015-10-04,78.75724410683085,59,45
2015-10-11,33.613537570081775,59,45
2015-10-18,36.72002798323459,59,45
2015-10-25,39.98934002583685,59,45
2015-11-01,47.70692715096431,59,45
2015-11-08,34.93194208647449,59,45
2015-11-15,108.93158542365896,59,45
2015-11-22,30.963338411234066,59,45
2015-11-29,40.66844938174616,59,45
2015-12-06,69.35751285173146,59,45
2015-12-13,36.95736804476645,59,45
2015-12-20,48.25473214768667,59,45
2015-12-27,62.56506369444085,59,45
2016-01-03,71.02544218340795,59,45
2016-01-10,43.5225247334202,59,45
2016-01-17,50.229495004650175,59,45
2016-01-24,38.45641975751997,59,45
2016-01-31,115.14657511163144,59,45
2016-02-07,99.98710538983782,59,45
2016-02-14,28.00303024574471,59,45
2016-02-21,38.27757752706744,59,45
2016-02-28,51.68688607534858,59,45
2016-03-06,18.910142227643227,59,45
2016-03-13,14.344509168938412,59,45
2016-03-20,58.76420435249251,59,45
2016-03-27,54.87573929784681,59,45
2016-04-03,78.99060813836172,59,45
2016-04-10,55.27958471368671,59,45
2016-04-17,43.49476933890369,59,45
2016-04-24,31.379555823122686,59,45
2016-05-01,69.3352048420018,59,45
2016-05-08,46.99308554878981,59,45
2016-05-15,60.95339588105002,59,45
2016-05-22,28.153784115875126,59,45
2016-05-29,66.472208996402,59,45
2016-06-05,82.80680882790318,59,45
2016-06-12,15.557118081028175,59,45
2016-06-19,87.39281681397688,59,45
2016-06-26,92.11342390450632,59,45
2016-07-03,95.67081182532282,59,45
2016-07-10,55.1504739985694,59,45
2016-07-17,98.17593619373751,59,45
2016-07-24,82.72303161336653,59,45
2016-07-31,45.45320057228032,59,45
2016-08-07,71.49985657115525,59,45
2016-08-14,42.70557794924317,59,45
2016-08-21,62.93437145491359,59,45
2016-08-28,41.374375910230285,59,45
2016-09-04,61.43246522534286,59,45
2016-09-11,58.251468202012205,59,45
2016-09-18,34.417767449794006,59,45
2016-09-25,52.401749739888174,59,45
2016-10-02,46.61499009515982,59,45
2016-10-09,45.437471340041,59,45
2016-10-16,58.19765189788414,59,45
2016-10-23,75.17746758743307,59,45
2016-10-30,80.51992554727016,59,45
2016-11-06,113.44809700740856,59,45
2016-11-13,68.11308422672127,59,45
2016-11-20,100.73158275075411,59,45
2016-11-27,50.46358916582072,59,45
2016-12-04,38.80146896797641,59,45
2016-12-11,47.64011800418785,59,45
2016-12-18,95.02424658107527,59,45
2016-12-25,68.10617570801789,59,45
2017-01-01,82.01091397731766,59,45
2017-01-08,35.253035189984445,59,45
2017-01-15,98.83446730994908,59,45
2017-01-22,30.94620564716578,59,45
2017-01-29,141.19813302578194,59,45
2017-02-05,27.32971438322744,59,45
2017-02-12,43.32909893124543,59,45
2017-02-19,37.25303904799193,59,45
2017-02-26,42.31146300991209,59,45
2017-03-05,33.48618763220493,59,45
2017-03-12,42.91474815902881,59,45
2017-03-19,40.79989355828447,59,45
2017-03-26,51.14989054096057,59,45
2017-04-02,19.07754925606102,59,45
2017-04-09,61.05989481845569,59,45
2017-04-16,43.79055620053624,59,45
2017-04-23,114.9518423296898,59,45
2017-04-30,36.52599549452124,59,45
2017-05-07,23.847849535008024,59,45
2017-05-14,97.92176090701682,59,45
2017-05-21,118.61329625434934,59,45
2017-05-28,105.90061334048268,59,45
2017-06-04,35.54346183756482,59,45
2017-06-11,115.86406576569284,59,45
2017-06-18,30.11129636596598,59,45
2017-06-25,64.70568010719467,59,45
2017-07-02,41.20110478213517,59,45
2017-07-09,76.17934016282626,59,45
2017-07-16,55.91447573142625,59,45
2017-07-23,24.19427184040761,59,45
2017-07-30,59.22178837351581,59,45
2017-08-06,64.20765453445622,59,45
2017-08-13,44.43543369459182,59,45
2017-08-20,42.51069881027844,59,45
2017-08-27,51.22580335561396,59,45
2017-09-03,46.81651689410999,59,45
2017-09-10,116.94112870904,59,45
2017-09-17,65.89374960187644,59,45
2017-09-24,54.53026934090285,59,45
