date,time,store,item,x,y
78389,549,3,22,603.2501990192376,92.67901213306486
78390,550,3,22,604.3501990192376,92.8171169942912
78391,551,3,22,605.4501990192376,89.4015252103878
78392,552,3,22,606.5501990192377,96.09809693838278
78393,553,3,22,607.6501990192377,87.55129897178035
78394,554,3,22,608.7501990192377,92.6135394495468
78395,555,3,22,609.8501990192377,92.9509998305571
78396,556,3,22,610.9501990192377,89.86582383825083
78397,557,3,22,612.0501990192378,92.86266690184404
78398,558,3,22,613.1501990192378,95.96629573884954
78399,559,3,22,614.2501990192378,101.0686816111606
78400,0,3,23,0.0,1.1584795042792562
78401,1,3,23,0.5,-0.6840041593180127
78402,2,3,23,1.6,1.677012737999008
78403,3,3,23,2.7,-0.9112099821892972
78404,4,3,23,3.8,1.5562824320438111
78405,5,3,23,4.9,1.387821196108607
78406,6,3,23,6.0,0.2537991519193108
78407,7,3,23,7.1,-0.5496029820628342
78408,8,3,23,8.2,0.2017180802164559
78409,9,3,23,9.3,-0.4696296603245902
78410,10,3,23,10.4,1.9530938297639409
78411,11,3,23,11.499999999999998,1.461551114420183
78412,12,3,23,12.599999999999998,3.034067683274549
78413,13,3,23,13.699999999999998,5.140520151765876
78414,14,3,23,14.799999999999995,3.53663177793022
78415,15,3,23,15.899999999999997,1.0109776559989705
78416,16,3,23,16.999999999999996,-1.518726929789865
78417,17,3,23,18.1,3.07029599854118
78418,18,3,23,19.2,5.0456966840569
78419,19,3,23,20.3,10.182865043691947
78420,20,3,23,21.4,18.55467882209788
78421,21,3,23,22.500000000000004,22.34603638901153
78422,22,3,23,23.600000000000005,30.973180778061955
78423,23,3,23,24.700000000000006,-17.91816221218022
78424,24,3,23,25.800000000000008,-12.018817785421918
78425,25,3,23,26.90000000000001,-7.324177770950955
78426,26,3,23,28.00000000000001,-3.950644122126554
78427,27,3,23,29.10000000000001,-3.712051703207263
78428,28,3,23,30.200000000000014,4.036243968799036
78429,29,3,23,31.30000000000001,9.036570641369028
78430,30,3,23,32.40000000000001,12.882364832638538
78431,31,3,23,33.500000000000014,6.6980571324634415
78432,32,3,23,34.600000000000016,4.56706529821899
78433,33,3,23,35.70000000000002,1.9265732048717727
78434,34,3,23,36.80000000000002,3.362280002542923
78435,35,3,23,37.90000000000002,3.528237831095892
78436,36,3,23,39.00000000000002,4.609414992900256
78437,37,3,23,40.10000000000002,2.4562915212391623
78438,38,3,23,41.20000000000002,2.6136116044395545
78439,39,3,23,42.300000000000026,4.995411611380831
78440,40,3,23,43.40000000000003,4.447390982954776
78441,41,3,23,44.50000000000003,6.547934128640841
78442,42,3,23,45.60000000000003,4.254562065914557
78443,43,3,23,46.70000000000003,2.400469043197528
78444,44,3,23,47.80000000000003,5.266959965091058
78445,45,3,23,48.900000000000034,4.926629346565143
78446,46,3,23,50.00000000000004,2.920507177091264
78447,47,3,23,51.10000000000004,5.131963767400904
78448,48,3,23,52.20000000000004,4.0135469400984105
78449,49,3,23,53.30000000000004,5.709003200107727
78450,50,3,23,54.40000000000004,5.519667472004628
78451,51,3,23,55.50000000000004,3.2500736075777974
78452,52,3,23,56.60000000000005,5.515068118809381
78453,53,3,23,57.700000000000045,3.4935629910878787
78454,54,3,23,58.80000000000005,4.59353658696494
78455,55,3,23,59.90000000000005,6.993771864658968
78456,56,3,23,61.00000000000005,6.7353203248068265
78457,57,3,23,62.10000000000005,5.3003956164515
78458,58,3,23,63.20000000000005,7.702183887699708
78459,59,3,23,64.30000000000005,4.958584199033766
78460,60,3,23,65.40000000000005,4.624389673829497
78461,61,3,23,66.50000000000004,2.80694173889033
78462,62,3,23,67.60000000000004,6.2120450625678405
78463,63,3,23,68.70000000000003,8.300525440419625
78464,64,3,23,69.80000000000003,13.888129287245194
78465,65,3,23,70.90000000000002,17.845253150381254
78466,66,3,23,72.00000000000001,22.51183095508136
78467,67,3,23,73.10000000000001,33.72553422551296
78468,68,3,23,74.2,-11.778775567286882
