Date,Open,High,Low,Close,Adj Close,Volume
2017-08-10,976.2999877929688,979.8599853515624,954.6799926757812,956.9199829101562,956.9199829101562,5684100
2017-08-11,960.0,970.3900146484376,951.3800048828124,967.989990234375,967.989990234375,3468000
2017-08-14,978.4099731445312,985.5,976.1900024414062,983.2999877929688,983.2999877929688,3172900
2017-08-15,988.9000244140624,991.739990234375,982.0,982.739990234375,982.739990234375,2549300
2017-08-16,981.6500244140624,986.4600219726562,973.219970703125,978.1799926757812,978.1799926757812,3132100
2017-08-17,977.8400268554688,977.8400268554688,960.3200073242188,960.5700073242188,960.5700073242188,3512400
2017-08-18,961.4000244140624,965.4299926757812,954.6500244140624,958.469970703125,958.469970703125,3284800
2017-08-21,957.5700073242188,961.2000122070312,945.4600219726562,953.2899780273438,953.2899780273438,3164500
2017-08-22,955.52001953125,967.9299926757812,955.5,966.9000244140624,966.9000244140624,2750000
2017-08-23,959.3800048828124,962.0,954.2000122070312,958.0,958.0,2668300
2017-08-24,957.4199829101562,959.0,941.1400146484376,952.4500122070312,952.4500122070312,5195700
2017-08-25,956.0,957.6199951171876,944.0999755859376,945.260009765625,945.260009765625,3324800
2017-08-28,946.5399780273438,953.0,942.25,946.02001953125,946.02001953125,2596700
2017-08-29,940.0,956.0,936.3300170898438,954.0599975585938,954.0599975585938,2874300
2017-08-30,958.4400024414062,969.4099731445312,956.9099731445312,967.5900268554688,967.5900268554688,2904600
2017-08-31,974.7000122070312,981.0,972.760009765625,980.5999755859376,980.5999755859376,3331500
2017-09-01,984.2000122070312,984.5,976.8800048828124,978.25,978.25,2535900
2017-09-05,975.4000244140624,976.77001953125,960.3699951171876,965.27001953125,965.27001953125,2883200
2017-09-06,968.3200073242188,971.8400268554688,960.5999755859376,967.7999877929688,967.7999877929688,2129900
2017-09-07,974.0,980.5900268554688,972.5499877929688,979.469970703125,979.469970703125,2566800
2017-09-08,979.0999755859376,979.8800048828124,963.469970703125,965.9000244140624,965.9000244140624,2605300
2017-09-11,974.4600219726562,981.9400024414062,974.219970703125,977.9600219726562,977.9600219726562,2186700
2017-09-12,983.27001953125,984.6699829101562,975.52001953125,982.5800170898438,982.5800170898438,2481100
2017-09-13,983.969970703125,1000.0,979.4199829101562,999.5999755859376,999.5999755859376,3374700
2017-09-14,996.7999877929688,998.5599975585938,987.739990234375,992.2100219726562,992.2100219726562,3913300
2017-09-15,993.010009765625,996.25,984.030029296875,986.7899780273438,986.7899780273438,3760200
2017-09-18,990.4000244140624,992.7899780273438,968.1699829101562,974.1900024414062,974.1900024414062,3411300
2017-09-19,977.25,978.239990234375,967.4600219726562,969.8599853515624,969.8599853515624,2671100
2017-09-20,971.7899780273438,974.8099975585938,962.1599731445312,973.2100219726562,973.2100219726562,2888800
2017-09-21,971.3099975585938,971.7000122070312,962.02001953125,964.6500244140624,964.6500244140624,2337600
2017-09-22,961.010009765625,965.6099853515624,954.4199829101562,955.0999755859376,955.0999755859376,2641800
2017-09-25,949.3099975585938,949.4199829101562,932.8900146484376,939.7899780273438,939.7899780273438,5124000
2017-09-26,945.489990234375,948.6300048828124,931.75,938.5999755859376,938.5999755859376,3564800
2017-09-27,948.0,955.2999877929688,943.2999877929688,950.8699951171876,950.8699951171876,3148900
2017-09-28,951.8599853515624,959.7000122070312,950.0999755859376,956.4000244140624,956.4000244140624,2522600
2017-09-29,960.1099853515624,964.8300170898438,958.3800048828124,961.3499755859376,961.3499755859376,2543800
2017-10-02,964.0,967.3099975585938,952.1199951171876,959.1900024414062,959.1900024414062,2442900
2017-10-03,958.0,963.6900024414062,950.3699951171876,957.0999755859376,957.0999755859376,2666600
2017-10-04,954.2100219726562,967.7899780273438,954.0499877929688,965.4500122070312,965.4500122070312,2527400
2017-10-05,970.0,981.510009765625,969.6400146484376,980.8499755859376,980.8499755859376,3229200
2017-10-06,975.6400146484376,995.75,975.6400146484376,989.5800170898438,989.5800170898438,3782100
2017-10-09,993.239990234375,998.5,987.5,990.989990234375,990.989990234375,2938600
2017-10-10,996.6699829101562,997.9500122070312,980.0999755859376,987.2000122070312,987.2000122070312,3084900
2017-10-11,991.27001953125,995.5,986.7000122070312,995.0,995.0,2337100
2017-10-12,996.8099975585938,1008.4400024414062,992.4000244140624,1000.9299926757812,1000.9299926757812,4067300
2017-10-13,1007.0,1007.77001953125,1001.030029296875,1002.9400024414062,1002.9400024414062,2431500
2017-10-16,1008.4400024414062,1009.5700073242188,1001.0399780273438,1006.3400268554688,1006.3400268554688,2008900
2017-10-17,1005.5900268554688,1011.469970703125,1004.3800048828124,1009.1300048828124,1009.1300048828124,2319700
2017-10-18,1009.27001953125,1022.3099975585938,996.5499877929688,997.0,997.0,2499700
2017-10-19,990.0,991.0499877929688,980.239990234375,986.6099853515624,986.6099853515624,3108200
2017-10-20,993.530029296875,994.6199951171876,982.0,982.9099731445312,982.9099731445312,2365100
2017-10-23,986.72998046875,986.780029296875,962.5,966.2999877929688,966.2999877929688,3494100
2017-10-24,969.0,979.8499755859376,965.0,975.9000244140624,975.9000244140624,2723900
2017-10-25,978.0,984.4400024414062,966.239990234375,972.9099731445312,972.9099731445312,3033100
2017-10-26,980.3300170898438,982.9000244140624,968.5499877929688,972.4299926757812,972.4299926757812,5618700
2017-10-27,1058.1400146484375,1105.5799560546875,1050.550048828125,1100.949951171875,1100.949951171875,16565000
2017-10-30,1095.010009765625,1122.7900390625,1093.56005859375,1110.8499755859375,1110.8499755859375,6613100
2017-10-31,1109.0,1110.5400390625,1101.1199951171875,1105.280029296875,1105.280029296875,3477000
2017-11-01,1105.4000244140625,1108.969970703125,1096.739990234375,1103.6800537109375,1103.6800537109375,3755500
2017-11-02,1097.81005859375,1101.93994140625,1086.8699951171875,1094.219970703125,1094.219970703125,3684900
2017-11-03,1091.1500244140625,1112.6800537109375,1088.52001953125,1111.5999755859375,1111.5999755859375,3751500
2017-11-06,1109.1500244140625,1125.4100341796875,1108.77001953125,1120.6600341796875,1120.6600341796875,3381100
2017-11-07,1124.739990234375,1130.5999755859375,1117.5,1123.1700439453125,1123.1700439453125,2689000
2017-11-08,1122.8199462890625,1135.5400390625,1119.1099853515625,1132.8800048828125,1132.8800048828125,2581500
2017-11-09,1125.9599609375,1129.6199951171875,1115.77001953125,1129.1300048828125,1129.1300048828125,3732700
2017-11-10,1126.0999755859375,1131.75,1124.06005859375,1125.3499755859375,1125.3499755859375,2179900
2017-11-13,1123.0,1139.9000244140625,1122.3399658203125,1129.1700439453125,1129.1700439453125,2918400
2017-11-14,1130.1099853515625,1138.0,1123.8900146484375,1136.8399658203125,1136.8399658203125,3138400
2017-11-15,1127.010009765625,1131.75,1121.6300048828125,1126.68994140625,1126.68994140625,3928700
