Date,Value
1986-05-15,342.0
1986-05-16,343.0
1986-05-19,340.8
1986-05-20,338.7
1986-05-21,338.9
1986-05-22,340.45
1986-05-23,341.1
1986-05-26,341.1
1986-05-27,341.5
1986-05-28,343.75
1986-05-29,342.7
1986-05-30,343.2
1986-06-02,341.85
1986-06-03,342.2
1986-06-04,340.75
1986-06-05,341.75
1986-06-06,341.65
1986-06-09,341.8
1986-06-10,347.7
1986-06-11,347.4
1986-06-12,348.35
1986-06-13,346.2
1986-06-16,339.3
1986-06-17,336.75
1986-06-18,339.15
1986-06-19,339.2
1986-06-20,339.65
1986-06-23,341.05
1986-06-24,342.0
1986-06-25,344.15
1986-06-26,344.9
1986-06-27,344.5
1986-06-30,346.75
1986-07-01,345.1
1986-07-02,342.3
1986-07-03,343.85
1986-07-04,343.8
1986-07-07,344.85
1986-07-08,347.85
1986-07-09,348.1
1986-07-10,346.8
1986-07-11,348.1
1986-07-14,345.75
1986-07-15,346.0
1986-07-16,347.6
1986-07-17,347.0
1986-07-18,347.9
1986-07-21,353.95
1986-07-22,353.5
1986-07-23,347.25
1986-07-24,348.65
1986-07-25,349.4
1986-07-28,353.6
1986-07-29,351.25
1986-07-30,351.65
1986-07-31,357.5
1986-08-01,361.0
1986-08-04,359.8
1986-08-05,358.5
1986-08-06,362.4
1986-08-07,361.8
1986-08-08,368.8
1986-08-11,388.0
1986-08-12,384.0
1986-08-13,388.0
1986-08-14,385.25
1986-08-15,385.1
1986-08-18,377.25
1986-08-19,374.4
1986-08-20,378.0
1986-08-21,380.75
1986-08-22,386.25
1986-08-25,386.25
1986-08-26,381.1
1986-08-27,380.1
1986-08-28,386.7
1986-08-29,384.7
1986-09-01,391.75
1986-09-02,393.25
1986-09-03,405.0
1986-09-04,405.5
1986-09-05,420.8
1986-09-08,418.6
1986-09-09,409.25
1986-09-10,418.5
1986-09-11,402.0
1986-09-12,419.5
1986-09-15,413.0
1986-09-16,417.25
1986-09-17,413.2
1986-09-18,417.85
1986-09-19,430.0
1986-09-22,435.5
1986-09-23,435.0
1986-09-24,431.5
1986-09-25,429.4
1986-09-26,433.0
1986-09-29,427.0
1986-09-30,423.2
1986-10-01,425.0
1986-10-02,431.3
1986-10-03,436.0
1986-10-06,436.9
1986-10-07,436.0
1986-10-08,438.1
1986-10-09,435.75
1986-10-10,430.75
1986-10-13,432.6
1986-10-14,428.8
1986-10-15,422.0
1986-10-16,425.5
1986-10-17,419.25
1986-10-20,425.0
1986-10-21,425.1
1986-10-22,425.0
1986-10-23,423.4
1986-10-24,410.5
1986-10-27,409.75
1986-10-28,410.7
1986-10-29,405.8
