date,time,store,item,x,y
822404,324,25,53,209.30514436991243,22.49323124870724
822405,325,25,53,209.80514436991243,20.61428272944172
822406,326,25,53,210.30514436991243,20.53814085963804
822407,327,25,53,210.80514436991243,24.584089723228743
822408,328,25,53,211.30514436991243,15.71981693206324
822409,329,25,53,211.80514436991243,22.33285558048666
822410,330,25,53,212.30514436991243,23.68978512930568
822411,331,25,53,212.80514436991243,19.78704089363628
822412,332,25,53,213.30514436991243,23.621188013623986
822413,333,25,53,213.80514436991243,27.889458332280384
822414,334,25,53,214.30514436991243,30.88295860824368
822415,335,25,53,214.80514436991243,39.95241656731764
822416,336,25,53,215.30514436991243,45.04216926381953
822417,337,25,53,215.80514436991243,53.04426778309537
822418,338,25,53,216.30514436991243,43.8728671274216
822419,339,25,53,216.80514436991243,12.28295783143249
822420,340,25,53,217.30514436991243,17.112530787294094
822421,341,25,53,217.80514436991243,19.24423574751635
822422,342,25,53,218.30514436991243,20.49886664797882
822423,343,25,53,218.80514436991243,24.33787973749736
822424,344,25,53,219.30514436991243,30.006210302105387
822425,345,25,53,219.80514436991243,36.0952999716267
822426,346,25,53,220.30514436991243,29.31712471322745
822427,347,25,53,220.80514436991243,27.10497913079997
822428,348,25,53,221.30514436991243,26.67213564175846
822429,349,25,53,221.80514436991243,26.09270333865563
822430,350,25,53,222.30514436991243,24.234323593629465
822431,351,25,53,222.80514436991243,25.825288230331346
822432,352,25,53,223.30514436991243,24.82427610284071
822433,353,25,53,223.80514436991243,26.066007095305928
822434,354,25,53,224.30514436991243,28.305730424967724
822435,355,25,53,224.80514436991243,24.09698469444156
822436,356,25,53,225.30514436991243,26.83313028173348
822437,357,25,53,225.80514436991243,26.1594310097216
822438,358,25,53,226.30514436991243,26.541086005435
822439,359,25,53,226.80514436991243,28.1189791043911
822440,360,25,53,227.30514436991243,27.7566214337559
822441,361,25,53,227.80514436991243,25.840636236411584
822442,362,25,53,228.30514436991243,26.344018445524554
822443,363,25,53,228.80514436991243,25.90540926312953
822444,364,25,53,229.30514436991243,27.61706434527223
822445,365,25,53,229.80514436991243,27.36542881879967
822446,366,25,53,230.30514436991243,28.11485640528541
822447,367,25,53,230.80514436991243,25.594740832093542
822448,368,25,53,231.30514436991243,28.21792263634868
822449,369,25,53,231.80514436991243,29.14035724537088
822450,370,25,53,232.30514436991243,27.844151253212445
822451,371,25,53,232.80514436991243,24.915186012686576
822452,372,25,53,233.30514436991243,31.13982472317162
822453,373,25,53,233.80514436991243,22.259196174896005
822454,374,25,53,234.30514436991243,27.412083102291888
822455,375,25,53,234.80514436991243,28.200503331254406
822456,376,25,53,235.30514436991243,26.48285419375749
822457,377,25,53,235.80514436991243,29.054650430869923
822458,378,25,53,236.30514436991243,30.07932085925073
822459,379,25,53,236.80514436991243,35.66441097009887
822460,380,25,53,237.30514436991243,44.26443794339669
822461,381,25,53,237.80514436991243,47.32604190192294
822462,382,25,53,238.30514436991243,57.82421159878428
822463,383,25,53,238.80514436991243,47.86051845879224
822464,384,25,53,239.30514436991243,15.487378994525184
822465,385,25,53,239.80514436991243,19.977685079614808
822466,386,25,53,240.30514436991243,22.514070335827377
822467,387,25,53,240.80514436991243,23.504576977042284
822468,388,25,53,241.30514436991243,28.78737131143892
822469,389,25,53,241.80514436991243,35.74282118243445
822470,390,25,53,242.30514436991243,39.56733702222747
822471,391,25,53,242.80514436991243,34.96888095816165
822472,392,25,53,243.30514436991243,30.50231918751255
822473,393,25,53,243.80514436991243,28.371431803398163
822474,394,25,53,244.30514436991243,30.704068315296325
822475,395,25,53,244.80514436991243,29.83435265867275
822476,396,25,53,245.30514436991243,28.92945779115638
822477,397,25,53,245.80514436991243,29.504282846613176
822478,398,25,53,246.30514436991243,27.3464730806365
822479,399,25,53,246.80514436991243,28.90917216961072
822480,400,25,53,247.30514436991243,29.55963064041054
822481,401,25,53,247.80514436991243,28.99135302447086
822482,402,25,53,248.30514436991243,30.139185171286663
822483,403,25,53,248.80514436991243,29.065930933960576
822484,404,25,53,249.30514436991243,30.34336982752968
822485,405,25,53,249.80514436991243,29.76876838247352
822486,406,25,53,250.30514436991243,29.75990599952984
822487,407,25,53,250.80514436991243,29.62591913711123
822488,408,25,53,251.30514436991243,29.12891904645443
822489,409,25,53,251.80514436991243,29.56030474734229
822490,410,25,53,252.30514436991243,30.330926313707
