Date,Value
2007-04-26,673.0
2007-04-27,677.5
2007-04-30,677.0
2007-05-01,673.6
2007-05-02,669.5
2007-05-03,674.2
2007-05-04,688.8
2007-05-07,688.8
2007-05-08,684.25
2007-05-09,683.0
2007-05-10,673.5
2007-05-11,669.0
2007-05-14,670.2
2007-05-15,668.25
2007-05-16,667.75
2007-05-17,656.75
2007-05-18,657.0
2007-05-21,658.0
2007-05-22,662.0
2007-05-23,662.05
2007-05-24,659.0
2007-05-25,655.3
2007-05-28,655.3
2007-05-29,660.15
2007-05-30,652.65
2007-05-31,659.1
2007-06-01,666.5
2007-06-04,671.1
2007-06-05,671.5
2007-06-06,669.7
2007-06-07,668.75
2007-06-08,655.25
2007-06-11,650.3
2007-06-12,647.25
2007-06-13,647.65
2007-06-14,653.25
2007-06-15,653.1
2007-06-18,656.0
2007-06-19,656.3
2007-06-20,657.7
2007-06-21,650.5
2007-06-22,652.85
2007-06-25,650.75
2007-06-26,647.0
2007-06-27,642.1
2007-06-28,647.25
2007-06-29,650.5
2007-07-02,654.75
2007-07-03,654.25
2007-07-04,654.15
2007-07-05,651.0
2007-07-06,648.75
2007-07-09,661.25
2007-07-10,661.7
2007-07-11,663.0
2007-07-12,667.25
2007-07-13,666.5
2007-07-16,666.0
2007-07-17,666.5
2007-07-18,666.75
2007-07-19,674.5
2007-07-20,681.6
2007-07-23,682.0
2007-07-24,684.3
2007-07-25,674.75
2007-07-26,670.0
2007-07-27,660.5
2007-07-30,661.5
2007-07-31,665.5
2007-08-01,665.75
2007-08-02,666.25
2007-08-03,670.5
2007-08-06,671.5
2007-08-07,668.0
2007-08-08,675.5
2007-08-09,662.6
2007-08-10,668.5
2007-08-13,668.75
2007-08-14,668.35
2007-08-15,667.25
2007-08-16,662.25
2007-08-17,657.5
2007-08-20,659.5
2007-08-21,657.5
2007-08-22,659.5
2007-08-23,660.75
2007-08-24,660.85
2007-08-27,660.85
2007-08-28,666.0
2007-08-29,664.25
2007-08-30,666.0
2007-08-31,672.0
2007-09-03,672.0
2007-09-04,678.75
2007-09-05,680.25
2007-09-06,688.15
2007-09-07,701.0
2007-09-10,703.5
2007-09-11,704.15
2007-09-12,706.0
2007-09-13,704.5
2007-09-14,716.35
2007-09-17,719.0
2007-09-18,714.75
2007-09-19,725.15
2007-09-20,734.5
2007-09-21,737.0
2007-09-24,730.0
2007-09-25,728.5
2007-09-26,734.75
2007-09-27,731.75
2007-09-28,743.0
2007-10-01,742.5
2007-10-02,731.0
2007-10-03,730.25
2007-10-04,725.5
2007-10-05,737.0
2007-10-08,733.75
2007-10-09,736.0
2007-10-10,741.25
2007-10-11,749.0
2007-10-12,749.5
2007-10-15,758.85
2007-10-16,756.75
2007-10-17,762.5
2007-10-18,764.15
2007-10-19,763.0
2007-10-22,751.25
2007-10-23,758.25
2007-10-24,757.5
2007-10-25,767.5
2007-10-26,779.15
2007-10-29,788.5
2007-10-30,783.25
2007-10-31,789.5
2007-11-01,790.25
2007-11-02,796.5
2007-11-05,804.75
2007-11-06,822.5
2007-11-07,834.5
2007-11-08,841.1
2007-11-09,831.5
2007-11-12,803.5
2007-11-13,804.25
2007-11-14,813.5
2007-11-15,794.0
2007-11-16,789.75
2007-11-19,778.85
2007-11-20,795.5
2007-11-21,798.0
2007-11-22,803.25
2007-11-23,815.25
2007-11-26,830.0
2007-11-27,810.75
2007-11-28,801.75
2007-11-29,794.5
2007-11-30,783.5
2007-12-03,784.25
2007-12-04,797.5
2007-12-05,793.0
2007-12-06,801.5
2007-12-07,792.5
2007-12-10,809.5
2007-12-11,808.75
2007-12-12,814.0
2007-12-13,800.7
2007-12-14,789.5
2007-12-17,790.75
2007-12-18,804.25
2007-12-19,799.75
2007-12-20,795.25
2007-12-21,810.5
2007-12-24,810.5
2007-12-25,810.5
2007-12-26,810.5
2007-12-27,829.0
2007-12-28,833.75
2007-12-31,833.75
2008-01-01,833.75
2008-01-02,846.75
2008-01-03,858.85
2008-01-04,855.0
2008-01-07,859.25
2008-01-08,873.5
2008-01-09,877.0
2008-01-10,884.25
2008-01-11,891.0
2008-01-14,902.0
2008-01-15,913.0
2008-01-16,889.75
2008-01-17,888.25
2008-01-18,882.0
2008-01-21,871.25
2008-01-22,875.0
2008-01-23,888.25
2008-01-24,909.25
2008-01-25,918.25
2008-01-28,921.75
2008-01-29,924.5
2008-01-30,919.0
2008-01-31,923.25
2008-02-01,914.75
2008-02-04,893.75
2008-02-05,887.5
2008-02-06,903.0
2008-02-07,899.75
2008-02-08,916.25
2008-02-11,918.0
2008-02-12,917.0
2008-02-13,899.0
2008-02-14,906.0
2008-02-15,912.5
2008-02-18,903.25
2008-02-19,924.0
2008-02-20,920.0
2008-02-21,945.0
2008-02-22,943.0
2008-02-25,937.75
2008-02-26,937.0
2008-02-27,959.5
2008-02-28,959.75
2008-02-29,971.5
2008-03-03,988.5
2008-03-04,984.75
2008-03-05,974.5
2008-03-06,976.5
2008-03-07,972.5
2008-03-10,969.25
2008-03-11,970.0
2008-03-12,975.5
2008-03-13,995.0
2008-03-14,1003.5
2008-03-17,1011.25
2008-03-18,1006.75
2008-03-19,958.5
2008-03-20,925.75
2008-03-21,925.75
2008-03-24,925.75
2008-03-25,926.75
2008-03-26,946.75
2008-03-27,946.75
2008-03-28,934.25
2008-03-31,933.5
2008-04-01,887.75
2008-04-02,890.0
2008-04-03,896.5
2008-04-04,905.5
2008-04-07,926.5
2008-04-08,915.0
2008-04-09,917.0
2008-04-10,928.0
2008-04-11,927.75
2008-04-14,926.5
2008-04-15,929.75
2008-04-16,945.0
2008-04-17,946.0
2008-04-18,908.75
2008-04-21,918.5
2008-04-22,918.0
2008-04-23,898.5
2008-04-24,895.5
2008-04-25,891.5
2008-04-28,890.5
2008-04-29,880.0
2008-04-30,871.0
2008-05-01,853.0
2008-05-02,853.5
2008-05-05,853.5
2008-05-06,880.0
2008-05-07,868.25
2008-05-08,877.0
2008-05-09,876.0
2008-05-12,883.5
2008-05-13,865.0
2008-05-14,866.5
2008-05-15,881.25
2008-05-16,897.0
2008-05-19,906.5
2008-05-20,914.5
2008-05-21,923.0
2008-05-22,922.75
2008-05-23,927.5
2008-05-26,927.5
2008-05-27,906.75
2008-05-28,902.5
2008-05-29,883.0
2008-05-30,885.75
2008-06-02,888.25
2008-06-03,879.25
2008-06-04,883.5
2008-06-05,878.75
2008-06-06,890.5
2008-06-09,896.25
2008-06-10,878.0
2008-06-11,876.25
2008-06-12,862.25
2008-06-13,866.0
2008-06-16,888.25
2008-06-17,881.5
2008-06-18,887.5
