x,y,item,store
2018-05-20,64.788486231657,58,45
2018-05-27,86.61850533373277,58,45
2018-06-03,63.76931635710159,58,45
2018-06-10,73.86887138344464,58,45
2018-06-17,83.78778375525124,58,45
2018-06-24,63.45749939641088,58,45
2018-07-01,71.2206509462614,58,45
2018-07-08,57.22993870120828,58,45
2018-07-15,68.09688333925445,58,45
2018-07-22,58.563019501397456,58,45
2018-07-29,63.34258549166875,58,45
2018-08-05,64.82079102804235,58,45
2018-08-12,56.14807247598508,58,45
2018-08-19,88.87763418680416,58,45
2018-08-26,102.15139532278592,58,45
2018-09-02,95.42967480583896,58,45
2018-09-09,63.71439607029771,58,45
2018-09-16,56.44224071538302,58,45
2018-09-23,19.47088553934889,58,45
2018-09-30,99.1184633294332,58,45
2018-10-07,91.18294952151518,58,45
2018-10-14,51.57797563077434,58,45
2018-10-21,73.44892213992566,58,45
2018-10-28,57.50948854094492,58,45
2018-11-04,83.06383742649247,58,45
2018-11-11,85.10135591000541,58,45
2018-11-18,52.69616116172029,58,45
2018-11-25,96.54999388754004,58,45
2018-12-02,149.71113283727084,58,45
2018-12-09,65.43346907189942,58,45
2018-12-16,52.954432846045634,58,45
2018-12-23,64.80284620497943,58,45
2018-12-30,71.02139316639469,58,45
2019-01-06,49.2221545779713,58,45
2019-01-13,54.16668579862681,58,45
2019-01-20,79.57962846535997,58,45
2019-01-27,99.32103152649545,58,45
2019-02-03,48.21920136376133,58,45
2019-02-10,60.28097527949736,58,45
2019-02-17,52.05893221736307,58,45
2019-02-24,78.55677955931368,58,45
2019-03-03,76.15293617332593,58,45
2019-03-10,40.3800712058565,58,45
2019-03-17,91.08478948417812,58,45
2019-03-24,42.3011682520728,58,45
2019-03-31,70.25266750138617,58,45
2019-04-07,45.85341292706884,58,45
2019-04-14,41.7531085331461,58,45
2019-04-21,96.47032170151104,58,45
2019-04-28,45.2640300620769,58,45
2019-05-05,47.890473463809855,58,45
2019-05-12,44.38275208853503,58,45
2019-05-19,73.53124440864423,58,45
2019-05-26,75.75507773234942,58,45
2019-06-02,106.21932922162506,58,45
2019-06-09,76.53069607401119,58,45
2019-06-16,64.36338505298717,58,45
2019-06-23,83.28837523236868,58,45
2019-06-30,73.16169559075672,58,45
2019-07-07,68.22177399525323,58,45
2019-07-14,70.60810222251929,58,45
2019-07-21,42.50265386814968,58,45
2019-07-28,46.10790376032904,58,45
2019-08-04,58.25856572781801,58,45
2019-08-11,84.11777504430916,58,45
2019-08-18,52.22679828476585,58,45
2019-08-25,59.63395830757364,58,45
2019-09-01,59.82254132632691,58,45
2019-09-08,58.33252025609253,58,45
2019-09-15,56.6645398114072,58,45
2019-09-22,73.65490263800925,58,45
2019-09-29,55.74030976622721,58,45
2019-10-06,69.89636160384785,58,45
2019-10-13,79.53411689474194,58,45
2019-10-20,94.92425799879364,58,45
2019-10-27,37.408834664390334,58,45
2019-11-03,72.07836833581976,58,45
2019-11-10,49.81261215672583,58,45
2019-11-17,40.316730998050375,58,45
2019-11-24,126.24146477046467,58,45
2019-12-01,61.01384450536747,58,45
2019-12-08,51.774002606191374,58,45
2019-12-15,56.80936489007907,58,45
2019-12-22,82.03899225787912,58,45
2019-12-29,140.79429123866538,58,45
2020-01-05,62.44414503956667,58,45
2020-01-12,57.81370609493875,58,45
2020-01-19,52.27109270097073,58,45
2020-01-26,68.4408151684407,58,45
2020-02-02,94.90725891451297,58,45
2020-02-09,64.16156124048423,58,45
2020-02-16,57.67556046906788,58,45
2020-02-23,82.38677785835986,58,45
2020-03-01,89.13258352190553,58,45
2020-03-08,71.27966556829679,58,45
2020-03-15,68.3947639356306,58,45
2020-03-22,70.7901051105814,58,45
2020-03-29,137.3607249409268,58,45
2020-04-05,121.4751462295016,58,45
2020-04-12,36.86204708881428,58,45
2020-04-19,53.30752548340141,58,45
2020-04-26,65.82349202668621,58,45
2020-05-03,100.7211118678358,58,45
2020-05-10,40.12267273130988,58,45
2020-05-17,55.11759602779124,58,45
2020-05-24,97.585111191613,58,45
