Date,Value
1996-03-13,396.5
1996-03-14,395.5
1996-03-15,395.7
1996-03-18,394.0
1996-03-19,395.1
1996-03-20,394.9
1996-03-21,395.8
1996-03-22,397.7
1996-03-25,397.9
1996-03-26,399.9
1996-03-27,400.35
1996-03-28,398.7
1996-03-29,396.35
1996-04-01,394.2
1996-04-02,394.35
1996-04-03,394.65
1996-04-04,393.75
1996-04-05,393.75
1996-04-08,393.75
1996-04-09,396.3
1996-04-10,394.55
1996-04-11,394.3
1996-04-12,394.75
1996-04-15,393.2
1996-04-16,393.5
1996-04-17,391.1
1996-04-18,390.5
1996-04-19,390.9
1996-04-22,391.0
1996-04-23,391.75
1996-04-24,390.8
1996-04-25,393.3
1996-04-26,391.9
1996-04-29,390.85
1996-04-30,391.3
1996-05-01,392.3
1996-05-02,392.4
1996-05-03,394.0
1996-05-06,394.0
1996-05-07,393.7
1996-05-08,394.8
1996-05-09,392.7
1996-05-10,393.2
1996-05-13,391.0
1996-05-14,390.7
1996-05-15,392.2
1996-05-16,391.9
1996-05-17,391.95
1996-05-20,390.85
1996-05-21,391.0
1996-05-22,390.8
1996-05-23,391.4
1996-05-24,390.85
1996-05-27,390.85
1996-05-28,392.0
1996-05-29,391.0
1996-05-30,391.3
1996-05-31,390.55
1996-06-03,390.7
1996-06-04,389.7
1996-06-05,387.65
1996-06-06,384.85
1996-06-07,386.6
1996-06-10,385.65
1996-06-11,384.9
1996-06-12,384.8
1996-06-13,384.7
1996-06-14,384.1
1996-06-17,385.0
1996-06-18,384.85
1996-06-19,386.3
1996-06-20,384.4
1996-06-21,383.2
1996-06-24,384.2
1996-06-25,385.1
1996-06-26,383.8
1996-06-27,382.95
1996-06-28,382.0
1996-07-01,381.55
1996-07-02,381.95
1996-07-03,381.95
1996-07-04,381.0
1996-07-05,381.5
1996-07-08,381.9
1996-07-09,382.9
1996-07-10,383.0
1996-07-11,382.7
1996-07-12,383.6
1996-07-15,382.75
1996-07-16,384.25
1996-07-17,383.4
1996-07-18,384.0
1996-07-19,384.5
1996-07-22,384.85
1996-07-23,385.1
1996-07-24,384.4
1996-07-25,384.8
1996-07-26,385.2
1996-07-29,384.5
1996-07-30,384.8
1996-07-31,385.3
1996-08-01,386.25
1996-08-02,386.35
1996-08-05,389.75
1996-08-06,388.5
1996-08-07,388.0
1996-08-08,387.6
1996-08-09,387.5
1996-08-12,387.15
1996-08-13,387.6
1996-08-14,386.7
1996-08-15,386.2
1996-08-16,386.2
1996-08-19,386.4
1996-08-20,387.1
1996-08-21,386.8
1996-08-22,387.0
1996-08-23,387.0
1996-08-26,387.0
1996-08-27,388.8
1996-08-28,388.5
1996-08-29,388.0
1996-08-30,386.45
1996-09-02,386.55
1996-09-03,387.5
1996-09-04,385.6
1996-09-05,386.0
1996-09-06,385.4
1996-09-09,384.6
1996-09-10,383.1
1996-09-11,383.5
1996-09-12,382.1
1996-09-13,382.8
1996-09-16,382.8
1996-09-17,383.45
1996-09-18,383.0
1996-09-19,382.75
1996-09-20,381.75
1996-09-23,381.0
1996-09-24,382.3
1996-09-25,382.4
1996-09-26,380.45
1996-09-27,380.7
1996-09-30,379.0
1996-10-01,378.65
1996-10-02,380.3
1996-10-03,378.85
1996-10-04,380.7
1996-10-07,380.1
1996-10-08,380.85
1996-10-09,381.35
1996-10-10,381.75
1996-10-11,380.75
1996-10-14,380.9
1996-10-15,381.0
1996-10-16,381.5
1996-10-17,380.6
1996-10-18,380.0
1996-10-21,381.0
1996-10-22,383.35
1996-10-23,383.5
1996-10-24,383.0
1996-10-25,382.55
1996-10-28,382.9
1996-10-29,381.7
1996-10-30,379.7
1996-10-31,379.5
1996-11-01,377.6
1996-11-04,378.7
1996-11-05,379.3
1996-11-06,378.0
1996-11-07,378.6
1996-11-08,378.15
1996-11-11,380.5
1996-11-12,381.9
1996-11-13,383.6
1996-11-14,383.0
1996-11-15,379.25
1996-11-18,379.1
1996-11-19,378.2
1996-11-20,379.1
1996-11-21,377.0
1996-11-22,377.0
1996-11-25,375.4
1996-11-26,373.5
1996-11-27,373.0
1996-11-28,372.65
1996-11-29,371.3
1996-12-02,370.75
1996-12-03,367.4
